,country,emission
0,AUT,99
1,AUS,2509
2,BEL,357
3,BGR,51
4,BRA,455
5,CAN,263
6,CHE,159
7,CHN,8372
8,CYP,3
9,CZE,139
10,DEU,1066
11,DNK,125
12,EST,17
13,ESP,864
14,FIN,111
15,FRA,653
16,GBR,588
17,GRC,179
18,HRV,40
19,HUN,76
20,IDN,212751
21,IRL,154
22,IND,2865
23,ITA,1168
24,JPN,8614
25,KOR,4182
26,LTU,15
27,LUX,24
28,LVA,20
29,MLT,13
30,MEX,359
31,NLD,496
32,NOR,97
33,POL,149
34,PRT,83
35,ROU,68
36,RUS,224
37,SWE,120
38,SVN,50
39,SVK,54
40,TUR,805
41,TWN,2060
42,USA,4663
43,AFG,9667
44,ASM,9667
45,ATA,9667
46,ARM,9667
47,AZE,9667
48,BGD,9667
49,BTN,9667
50,BVT,9667
51,IOT,9667
52,BRN,9667
53,KHM,9667
54,CXR,9667
55,CCK,9667
56,COK,9667
57,FJI,9667
58,PYF,9667
59,GEO,9667
60,GUM,9667
61,HMD,9667
62,HKG,9667
63,KAZ,9667
64,KIR,9667
65,KGZ,9667
66,LAO,9667
67,MAC,9667
68,MYS,9667
69,MDV,9667
70,MHL,9667
71,FSM,9667
72,MNG,9667
73,MMR,9667
74,NRU,9667
75,NPL,9667
76,NCL,9667
77,NZL,9667
78,NIU,9667
79,NFK,9667
80,PRK,9667
81,MNP,9667
82,PAK,9667
83,PLW,9667
84,PNG,9667
85,PHL,9667
86,PCN,9667
87,WSM,9667
88,SGP,9667
89,SLB,9667
90,SGS,9667
91,LKA,9667
92,TJK,9667
93,THA,9667
94,TLS,9667
95,TKL,9667
96,TON,9667
97,TKM,9667
98,TUV,9667
99,UMI,9667
100,UZB,9667
101,VUT,9667
102,VNM,9667
103,WLF,9667
104,ALA,59
105,ALB,59
106,AND,59
107,BLR,59
108,BIH,59
109,FRO,59
110,GIB,59
111,GGY,59
112,ISL,59
113,IMN,59
114,JEY,59
115,XKX,59
116,LIE,59
117,MKD,59
118,MDA,59
119,MCO,59
120,MNE,59
121,SMR,59
122,SRB,59
123,SJM,59
124,UKR,59
125,VAT,59
126,DZA,512
127,AGO,512
128,BEN,512
129,BWA,512
130,BFA,512
131,BDI,512
132,CPV,512
133,CMR,512
134,CAF,512
135,TCD,512
136,COM,512
137,COG,512
138,CIV,512
139,DJI,512
140,COD,512
141,GNQ,512
142,ERI,512
143,SWZ,512
144,ETH,512
145,ATF,512
146,GAB,512
147,GMB,512
148,GHA,512
149,GIN,512
150,GNB,512
151,KEN,512
152,LSO,512
153,LBR,512
154,LBY,512
155,MDG,512
156,MWI,512
157,MLI,512
158,MRT,512
159,MUS,512
160,MYT,512
161,MAR,512
162,MOZ,512
163,NAM,512
164,NER,512
165,NGA,512
166,REU,512
167,RWA,512
168,STP,512
169,SEN,512
170,SYC,512
171,SLE,512
172,SOM,512
173,SSD,512
174,SHN,512
175,SDN,512
176,TZA,512
177,TGO,512
178,TUN,512
179,UGA,512
180,ESH,512
181,ZMB,512
182,ZWE,512
183,AIA,482
184,ATG,482
185,ARG,482
186,ABW,482
187,BHS,482
188,BRB,482
189,BLZ,482
190,BMU,482
191,BOL,482
192,BES,482
193,VGB,482
194,CYM,482
195,CHL,482
196,COL,482
197,CRI,482
198,CUB,482
199,CUW,482
200,DMA,482
201,DOM,482
202,ECU,482
203,SLV,482
204,FLK,482
205,GUF,482
206,GRL,482
207,GRD,482
208,GLP,482
209,GTM,482
210,GUY,482
211,HTI,482
212,HND,482
213,JAM,482
214,MTQ,482
215,MSR,482
216,NIC,482
217,PAN,482
218,PRY,482
219,PER,482
220,PRI,482
221,MAF,482
222,SXM,482
223,BLM,482
224,KNA,482
225,LCA,482
226,SPM,482
227,VCT,482
228,SUR,482
229,TTO,482
230,TCA,482
231,VIR,482
232,URY,482
233,VEN,482
234,BHR,2353
235,EGY,2353
236,IRN,2353
237,IRQ,2353
238,ISR,2353
239,JOR,2353
240,KWT,2353
241,LBN,2353
242,OMN,2353
243,PSE,2353
244,QAT,2353
245,SAU,2353
246,SYR,2353
247,ARE,2353
248,YEM,2353
249,ZAF,62
