,country,emission
0,AUT,1460
1,AUS,19926
2,BEL,2935
3,BGR,528
4,BRA,4504
5,CAN,3659
6,CHE,5902
7,CHN,114771
8,CYP,89
9,CZE,708
10,DEU,14167
11,DNK,1113
12,EST,155
13,ESP,3220
14,FIN,1371
15,FRA,9925
16,GBR,14451
17,GRC,846
18,HRV,185
19,HUN,736
20,IDN,20050
21,IRL,4118
22,IND,23831
23,ITA,6653
24,JPN,48661
25,KOR,31270
26,LTU,248
27,LUX,1503
28,LVA,109
29,MLT,95
30,MEX,1182
31,NLD,4154
32,NOR,1502
33,POL,1253
34,PRT,501
35,ROU,569
36,RUS,16600
37,SWE,2811
38,SVN,168
39,SVK,210
40,TUR,4101
41,TWN,23361
42,USA,41817
43,AFG,1284904
44,ASM,1284904
45,ATA,1284904
46,ARM,1284904
47,AZE,1284904
48,BGD,1284904
49,BTN,1284904
50,BVT,1284904
51,IOT,1284904
52,BRN,1284904
53,KHM,1284904
54,CXR,1284904
55,CCK,1284904
56,COK,1284904
57,FJI,1284904
58,PYF,1284904
59,GEO,1284904
60,GUM,1284904
61,HMD,1284904
62,HKG,1284904
63,KAZ,1284904
64,KIR,1284904
65,KGZ,1284904
66,LAO,1284904
67,MAC,1284904
68,MYS,1284904
69,MDV,1284904
70,MHL,1284904
71,FSM,1284904
72,MNG,1284904
73,MMR,1284904
74,NRU,1284904
75,NPL,1284904
76,NCL,1284904
77,NZL,1284904
78,NIU,1284904
79,NFK,1284904
80,PRK,1284904
81,MNP,1284904
82,PAK,1284904
83,PLW,1284904
84,PNG,1284904
85,PHL,1284904
86,PCN,1284904
87,WSM,1284904
88,SGP,1284904
89,SLB,1284904
90,SGS,1284904
91,LKA,1284904
92,TJK,1284904
93,THA,1284904
94,TLS,1284904
95,TKL,1284904
96,TON,1284904
97,TKM,1284904
98,TUV,1284904
99,UMI,1284904
100,UZB,1284904
101,VUT,1284904
102,VNM,1284904
103,WLF,1284904
104,ALA,2846
105,ALB,2846
106,AND,2846
107,BLR,2846
108,BIH,2846
109,FRO,2846
110,GIB,2846
111,GGY,2846
112,ISL,2846
113,IMN,2846
114,JEY,2846
115,XKX,2846
116,LIE,2846
117,MKD,2846
118,MDA,2846
119,MCO,2846
120,MNE,2846
121,SMR,2846
122,SRB,2846
123,SJM,2846
124,UKR,2846
125,VAT,2846
126,DZA,6747
127,AGO,6747
128,BEN,6747
129,BWA,6747
130,BFA,6747
131,BDI,6747
132,CPV,6747
133,CMR,6747
134,CAF,6747
135,TCD,6747
136,COM,6747
137,COG,6747
138,CIV,6747
139,DJI,6747
140,COD,6747
141,GNQ,6747
142,ERI,6747
143,SWZ,6747
144,ETH,6747
145,ATF,6747
146,GAB,6747
147,GMB,6747
148,GHA,6747
149,GIN,6747
150,GNB,6747
151,KEN,6747
152,LSO,6747
153,LBR,6747
154,LBY,6747
155,MDG,6747
156,MWI,6747
157,MLI,6747
158,MRT,6747
159,MUS,6747
160,MYT,6747
161,MAR,6747
162,MOZ,6747
163,NAM,6747
164,NER,6747
165,NGA,6747
166,REU,6747
167,RWA,6747
168,STP,6747
169,SEN,6747
170,SYC,6747
171,SLE,6747
172,SOM,6747
173,SSD,6747
174,SHN,6747
175,SDN,6747
176,TZA,6747
177,TGO,6747
178,TUN,6747
179,UGA,6747
180,ESH,6747
181,ZMB,6747
182,ZWE,6747
183,AIA,8995
184,ATG,8995
185,ARG,8995
186,ABW,8995
187,BHS,8995
188,BRB,8995
189,BLZ,8995
190,BMU,8995
191,BOL,8995
192,BES,8995
193,VGB,8995
194,CYM,8995
195,CHL,8995
196,COL,8995
197,CRI,8995
198,CUB,8995
199,CUW,8995
200,DMA,8995
201,DOM,8995
202,ECU,8995
203,SLV,8995
204,FLK,8995
205,GUF,8995
206,GRL,8995
207,GRD,8995
208,GLP,8995
209,GTM,8995
210,GUY,8995
211,HTI,8995
212,HND,8995
213,JAM,8995
214,MTQ,8995
215,MSR,8995
216,NIC,8995
217,PAN,8995
218,PRY,8995
219,PER,8995
220,PRI,8995
221,MAF,8995
222,SXM,8995
223,BLM,8995
224,KNA,8995
225,LCA,8995
226,SPM,8995
227,VCT,8995
228,SUR,8995
229,TTO,8995
230,TCA,8995
231,VIR,8995
232,URY,8995
233,VEN,8995
234,BHR,58190
235,EGY,58190
236,IRN,58190
237,IRQ,58190
238,ISR,58190
239,JOR,58190
240,KWT,58190
241,LBN,58190
242,OMN,58190
243,PSE,58190
244,QAT,58190
245,SAU,58190
246,SYR,58190
247,ARE,58190
248,YEM,58190
249,ZAF,2633
