,country,emission
0,AUT,911
1,AUS,1174
2,BEL,263283
3,BGR,267
4,BRA,853
5,CAN,1096
6,CHE,2592
7,CHN,3871
8,CYP,64
9,CZE,776
10,DEU,11462
11,DNK,849
12,EST,76
13,ESP,2298
14,FIN,653
15,FRA,8835
16,GBR,5685
17,GRC,344
18,HRV,98
19,HUN,480
20,IDN,327
21,IRL,2460
22,IND,1781
23,ITA,2528
24,JPN,1907
25,KOR,760
26,LTU,118
27,LUX,394
28,LVA,66
29,MLT,60
30,MEX,391
31,NLD,7328
32,NOR,1408
33,POL,1250
34,PRT,415
35,ROU,252
36,RUS,3162
37,SWE,2314
38,SVN,108
39,SVK,295
40,TUR,638
41,TWN,958
42,USA,8496
43,AFG,14147
44,ASM,14147
45,ATA,14147
46,ARM,14147
47,AZE,14147
48,BGD,14147
49,BTN,14147
50,BVT,14147
51,IOT,14147
52,BRN,14147
53,KHM,14147
54,CXR,14147
55,CCK,14147
56,COK,14147
57,FJI,14147
58,PYF,14147
59,GEO,14147
60,GUM,14147
61,HMD,14147
62,HKG,14147
63,KAZ,14147
64,KIR,14147
65,KGZ,14147
66,LAO,14147
67,MAC,14147
68,MYS,14147
69,MDV,14147
70,MHL,14147
71,FSM,14147
72,MNG,14147
73,MMR,14147
74,NRU,14147
75,NPL,14147
76,NCL,14147
77,NZL,14147
78,NIU,14147
79,NFK,14147
80,PRK,14147
81,MNP,14147
82,PAK,14147
83,PLW,14147
84,PNG,14147
85,PHL,14147
86,PCN,14147
87,WSM,14147
88,SGP,14147
89,SLB,14147
90,SGS,14147
91,LKA,14147
92,TJK,14147
93,THA,14147
94,TLS,14147
95,TKL,14147
96,TON,14147
97,TKM,14147
98,TUV,14147
99,UMI,14147
100,UZB,14147
101,VUT,14147
102,VNM,14147
103,WLF,14147
104,ALA,691
105,ALB,691
106,AND,691
107,BLR,691
108,BIH,691
109,FRO,691
110,GIB,691
111,GGY,691
112,ISL,691
113,IMN,691
114,JEY,691
115,XKX,691
116,LIE,691
117,MKD,691
118,MDA,691
119,MCO,691
120,MNE,691
121,SMR,691
122,SRB,691
123,SJM,691
124,UKR,691
125,VAT,691
126,DZA,4806
127,AGO,4806
128,BEN,4806
129,BWA,4806
130,BFA,4806
131,BDI,4806
132,CPV,4806
133,CMR,4806
134,CAF,4806
135,TCD,4806
136,COM,4806
137,COG,4806
138,CIV,4806
139,DJI,4806
140,COD,4806
141,GNQ,4806
142,ERI,4806
143,SWZ,4806
144,ETH,4806
145,ATF,4806
146,GAB,4806
147,GMB,4806
148,GHA,4806
149,GIN,4806
150,GNB,4806
151,KEN,4806
152,LSO,4806
153,LBR,4806
154,LBY,4806
155,MDG,4806
156,MWI,4806
157,MLI,4806
158,MRT,4806
159,MUS,4806
160,MYT,4806
161,MAR,4806
162,MOZ,4806
163,NAM,4806
164,NER,4806
165,NGA,4806
166,REU,4806
167,RWA,4806
168,STP,4806
169,SEN,4806
170,SYC,4806
171,SLE,4806
172,SOM,4806
173,SSD,4806
174,SHN,4806
175,SDN,4806
176,TZA,4806
177,TGO,4806
178,TUN,4806
179,UGA,4806
180,ESH,4806
181,ZMB,4806
182,ZWE,4806
183,AIA,3281
184,ATG,3281
185,ARG,3281
186,ABW,3281
187,BHS,3281
188,BRB,3281
189,BLZ,3281
190,BMU,3281
191,BOL,3281
192,BES,3281
193,VGB,3281
194,CYM,3281
195,CHL,3281
196,COL,3281
197,CRI,3281
198,CUB,3281
199,CUW,3281
200,DMA,3281
201,DOM,3281
202,ECU,3281
203,SLV,3281
204,FLK,3281
205,GUF,3281
206,GRL,3281
207,GRD,3281
208,GLP,3281
209,GTM,3281
210,GUY,3281
211,HTI,3281
212,HND,3281
213,JAM,3281
214,MTQ,3281
215,MSR,3281
216,NIC,3281
217,PAN,3281
218,PRY,3281
219,PER,3281
220,PRI,3281
221,MAF,3281
222,SXM,3281
223,BLM,3281
224,KNA,3281
225,LCA,3281
226,SPM,3281
227,VCT,3281
228,SUR,3281
229,TTO,3281
230,TCA,3281
231,VIR,3281
232,URY,3281
233,VEN,3281
234,BHR,6483
235,EGY,6483
236,IRN,6483
237,IRQ,6483
238,ISR,6483
239,JOR,6483
240,KWT,6483
241,LBN,6483
242,OMN,6483
243,PSE,6483
244,QAT,6483
245,SAU,6483
246,SYR,6483
247,ARE,6483
248,YEM,6483
249,ZAF,426
