,country,emission
0,AUT,1108
1,AUS,2131
2,BEL,7559
3,BGR,313
4,BRA,874
5,CAN,5247
6,CHE,8834
7,CHN,14656
8,CYP,92
9,CZE,2461
10,DEU,18714
11,DNK,1890
12,EST,90
13,ESP,5825
14,FIN,1265
15,FRA,13631
16,GBR,37592
17,GRC,740
18,HRV,146
19,HUN,1229
20,IDN,506
21,IRL,239845
22,IND,2443
23,ITA,13304
24,JPN,5865
25,KOR,2245
26,LTU,175
27,LUX,3781
28,LVA,78
29,MLT,156
30,MEX,1982
31,NLD,8249
32,NOR,1230
33,POL,2110
34,PRT,894
35,ROU,569
36,RUS,4044
37,SWE,3303
38,SVN,314
39,SVK,304
40,TUR,964
41,TWN,1928
42,USA,37624
43,AFG,5006
44,ASM,5006
45,ATA,5006
46,ARM,5006
47,AZE,5006
48,BGD,5006
49,BTN,5006
50,BVT,5006
51,IOT,5006
52,BRN,5006
53,KHM,5006
54,CXR,5006
55,CCK,5006
56,COK,5006
57,FJI,5006
58,PYF,5006
59,GEO,5006
60,GUM,5006
61,HMD,5006
62,HKG,5006
63,KAZ,5006
64,KIR,5006
65,KGZ,5006
66,LAO,5006
67,MAC,5006
68,MYS,5006
69,MDV,5006
70,MHL,5006
71,FSM,5006
72,MNG,5006
73,MMR,5006
74,NRU,5006
75,NPL,5006
76,NCL,5006
77,NZL,5006
78,NIU,5006
79,NFK,5006
80,PRK,5006
81,MNP,5006
82,PAK,5006
83,PLW,5006
84,PNG,5006
85,PHL,5006
86,PCN,5006
87,WSM,5006
88,SGP,5006
89,SLB,5006
90,SGS,5006
91,LKA,5006
92,TJK,5006
93,THA,5006
94,TLS,5006
95,TKL,5006
96,TON,5006
97,TKM,5006
98,TUV,5006
99,UMI,5006
100,UZB,5006
101,VUT,5006
102,VNM,5006
103,WLF,5006
104,ALA,449
105,ALB,449
106,AND,449
107,BLR,449
108,BIH,449
109,FRO,449
110,GIB,449
111,GGY,449
112,ISL,449
113,IMN,449
114,JEY,449
115,XKX,449
116,LIE,449
117,MKD,449
118,MDA,449
119,MCO,449
120,MNE,449
121,SMR,449
122,SRB,449
123,SJM,449
124,UKR,449
125,VAT,449
126,DZA,632
127,AGO,632
128,BEN,632
129,BWA,632
130,BFA,632
131,BDI,632
132,CPV,632
133,CMR,632
134,CAF,632
135,TCD,632
136,COM,632
137,COG,632
138,CIV,632
139,DJI,632
140,COD,632
141,GNQ,632
142,ERI,632
143,SWZ,632
144,ETH,632
145,ATF,632
146,GAB,632
147,GMB,632
148,GHA,632
149,GIN,632
150,GNB,632
151,KEN,632
152,LSO,632
153,LBR,632
154,LBY,632
155,MDG,632
156,MWI,632
157,MLI,632
158,MRT,632
159,MUS,632
160,MYT,632
161,MAR,632
162,MOZ,632
163,NAM,632
164,NER,632
165,NGA,632
166,REU,632
167,RWA,632
168,STP,632
169,SEN,632
170,SYC,632
171,SLE,632
172,SOM,632
173,SSD,632
174,SHN,632
175,SDN,632
176,TZA,632
177,TGO,632
178,TUN,632
179,UGA,632
180,ESH,632
181,ZMB,632
182,ZWE,632
183,AIA,2008
184,ATG,2008
185,ARG,2008
186,ABW,2008
187,BHS,2008
188,BRB,2008
189,BLZ,2008
190,BMU,2008
191,BOL,2008
192,BES,2008
193,VGB,2008
194,CYM,2008
195,CHL,2008
196,COL,2008
197,CRI,2008
198,CUB,2008
199,CUW,2008
200,DMA,2008
201,DOM,2008
202,ECU,2008
203,SLV,2008
204,FLK,2008
205,GUF,2008
206,GRL,2008
207,GRD,2008
208,GLP,2008
209,GTM,2008
210,GUY,2008
211,HTI,2008
212,HND,2008
213,JAM,2008
214,MTQ,2008
215,MSR,2008
216,NIC,2008
217,PAN,2008
218,PRY,2008
219,PER,2008
220,PRI,2008
221,MAF,2008
222,SXM,2008
223,BLM,2008
224,KNA,2008
225,LCA,2008
226,SPM,2008
227,VCT,2008
228,SUR,2008
229,TTO,2008
230,TCA,2008
231,VIR,2008
232,URY,2008
233,VEN,2008
234,BHR,2998
235,EGY,2998
236,IRN,2998
237,IRQ,2998
238,ISR,2998
239,JOR,2998
240,KWT,2998
241,LBN,2998
242,OMN,2998
243,PSE,2998
244,QAT,2998
245,SAU,2998
246,SYR,2998
247,ARE,2998
248,YEM,2998
249,ZAF,1459
