,country,emission
0,AUT,3297
1,AUS,79
2,BEL,747
3,BGR,371
4,BRA,142
5,CAN,180
6,CHE,591
7,CHN,3057
8,CYP,22
9,CZE,1687
10,DEU,13236
11,DNK,339
12,EST,44
13,ESP,1328
14,FIN,278
15,FRA,2237
16,GBR,1882
17,GRC,221
18,HRV,728
19,HUN,84981
20,IDN,58
21,IRL,816
22,IND,168
23,ITA,3421
24,JPN,719
25,KOR,551
26,LTU,51
27,LUX,79
28,LVA,35
29,MLT,17
30,MEX,365
31,NLD,799
32,NOR,135
33,POL,2500
34,PRT,293
35,ROU,3193
36,RUS,561
37,SWE,733
38,SVN,388
39,SVK,2758
40,TUR,849
41,TWN,331
42,USA,2615
43,AFG,849
44,ASM,849
45,ATA,849
46,ARM,849
47,AZE,849
48,BGD,849
49,BTN,849
50,BVT,849
51,IOT,849
52,BRN,849
53,KHM,849
54,CXR,849
55,CCK,849
56,COK,849
57,FJI,849
58,PYF,849
59,GEO,849
60,GUM,849
61,HMD,849
62,HKG,849
63,KAZ,849
64,KIR,849
65,KGZ,849
66,LAO,849
67,MAC,849
68,MYS,849
69,MDV,849
70,MHL,849
71,FSM,849
72,MNG,849
73,MMR,849
74,NRU,849
75,NPL,849
76,NCL,849
77,NZL,849
78,NIU,849
79,NFK,849
80,PRK,849
81,MNP,849
82,PAK,849
83,PLW,849
84,PNG,849
85,PHL,849
86,PCN,849
87,WSM,849
88,SGP,849
89,SLB,849
90,SGS,849
91,LKA,849
92,TJK,849
93,THA,849
94,TLS,849
95,TKL,849
96,TON,849
97,TKM,849
98,TUV,849
99,UMI,849
100,UZB,849
101,VUT,849
102,VNM,849
103,WLF,849
104,ALA,2464
105,ALB,2464
106,AND,2464
107,BLR,2464
108,BIH,2464
109,FRO,2464
110,GIB,2464
111,GGY,2464
112,ISL,2464
113,IMN,2464
114,JEY,2464
115,XKX,2464
116,LIE,2464
117,MKD,2464
118,MDA,2464
119,MCO,2464
120,MNE,2464
121,SMR,2464
122,SRB,2464
123,SJM,2464
124,UKR,2464
125,VAT,2464
126,DZA,272
127,AGO,272
128,BEN,272
129,BWA,272
130,BFA,272
131,BDI,272
132,CPV,272
133,CMR,272
134,CAF,272
135,TCD,272
136,COM,272
137,COG,272
138,CIV,272
139,DJI,272
140,COD,272
141,GNQ,272
142,ERI,272
143,SWZ,272
144,ETH,272
145,ATF,272
146,GAB,272
147,GMB,272
148,GHA,272
149,GIN,272
150,GNB,272
151,KEN,272
152,LSO,272
153,LBR,272
154,LBY,272
155,MDG,272
156,MWI,272
157,MLI,272
158,MRT,272
159,MUS,272
160,MYT,272
161,MAR,272
162,MOZ,272
163,NAM,272
164,NER,272
165,NGA,272
166,REU,272
167,RWA,272
168,STP,272
169,SEN,272
170,SYC,272
171,SLE,272
172,SOM,272
173,SSD,272
174,SHN,272
175,SDN,272
176,TZA,272
177,TGO,272
178,TUN,272
179,UGA,272
180,ESH,272
181,ZMB,272
182,ZWE,272
183,AIA,327
184,ATG,327
185,ARG,327
186,ABW,327
187,BHS,327
188,BRB,327
189,BLZ,327
190,BMU,327
191,BOL,327
192,BES,327
193,VGB,327
194,CYM,327
195,CHL,327
196,COL,327
197,CRI,327
198,CUB,327
199,CUW,327
200,DMA,327
201,DOM,327
202,ECU,327
203,SLV,327
204,FLK,327
205,GUF,327
206,GRL,327
207,GRD,327
208,GLP,327
209,GTM,327
210,GUY,327
211,HTI,327
212,HND,327
213,JAM,327
214,MTQ,327
215,MSR,327
216,NIC,327
217,PAN,327
218,PRY,327
219,PER,327
220,PRI,327
221,MAF,327
222,SXM,327
223,BLM,327
224,KNA,327
225,LCA,327
226,SPM,327
227,VCT,327
228,SUR,327
229,TTO,327
230,TCA,327
231,VIR,327
232,URY,327
233,VEN,327
234,BHR,979
235,EGY,979
236,IRN,979
237,IRQ,979
238,ISR,979
239,JOR,979
240,KWT,979
241,LBN,979
242,OMN,979
243,PSE,979
244,QAT,979
245,SAU,979
246,SYR,979
247,ARE,979
248,YEM,979
249,ZAF,69
