,country,emission
0,AUT,1155
1,AUS,63
2,BEL,375
3,BGR,26
4,BRA,69
5,CAN,92
6,CHE,347
7,CHN,241
8,CYP,30
9,CZE,258
10,DEU,3346
11,DNK,109
12,EST,12
13,ESP,250
14,FIN,202
15,FRA,698
16,GBR,444
17,GRC,62
18,HRV,39
19,HUN,30332
20,IDN,59
21,IRL,170
22,IND,53
23,ITA,883
24,JPN,396
25,KOR,130
26,LTU,6
27,LUX,56
28,LVA,6
29,MLT,18
30,MEX,63
31,NLD,389
32,NOR,110
33,POL,358
34,PRT,87
35,ROU,150
36,RUS,1033
37,SWE,262
38,SVN,86
39,SVK,186
40,TUR,93
41,TWN,168
42,USA,578
43,AFG,1383
44,ASM,1383
45,ATA,1383
46,ARM,1383
47,AZE,1383
48,BGD,1383
49,BTN,1383
50,BVT,1383
51,IOT,1383
52,BRN,1383
53,KHM,1383
54,CXR,1383
55,CCK,1383
56,COK,1383
57,FJI,1383
58,PYF,1383
59,GEO,1383
60,GUM,1383
61,HMD,1383
62,HKG,1383
63,KAZ,1383
64,KIR,1383
65,KGZ,1383
66,LAO,1383
67,MAC,1383
68,MYS,1383
69,MDV,1383
70,MHL,1383
71,FSM,1383
72,MNG,1383
73,MMR,1383
74,NRU,1383
75,NPL,1383
76,NCL,1383
77,NZL,1383
78,NIU,1383
79,NFK,1383
80,PRK,1383
81,MNP,1383
82,PAK,1383
83,PLW,1383
84,PNG,1383
85,PHL,1383
86,PCN,1383
87,WSM,1383
88,SGP,1383
89,SLB,1383
90,SGS,1383
91,LKA,1383
92,TJK,1383
93,THA,1383
94,TLS,1383
95,TKL,1383
96,TON,1383
97,TKM,1383
98,TUV,1383
99,UMI,1383
100,UZB,1383
101,VUT,1383
102,VNM,1383
103,WLF,1383
104,ALA,262
105,ALB,262
106,AND,262
107,BLR,262
108,BIH,262
109,FRO,262
110,GIB,262
111,GGY,262
112,ISL,262
113,IMN,262
114,JEY,262
115,XKX,262
116,LIE,262
117,MKD,262
118,MDA,262
119,MCO,262
120,MNE,262
121,SMR,262
122,SRB,262
123,SJM,262
124,UKR,262
125,VAT,262
126,DZA,180
127,AGO,180
128,BEN,180
129,BWA,180
130,BFA,180
131,BDI,180
132,CPV,180
133,CMR,180
134,CAF,180
135,TCD,180
136,COM,180
137,COG,180
138,CIV,180
139,DJI,180
140,COD,180
141,GNQ,180
142,ERI,180
143,SWZ,180
144,ETH,180
145,ATF,180
146,GAB,180
147,GMB,180
148,GHA,180
149,GIN,180
150,GNB,180
151,KEN,180
152,LSO,180
153,LBR,180
154,LBY,180
155,MDG,180
156,MWI,180
157,MLI,180
158,MRT,180
159,MUS,180
160,MYT,180
161,MAR,180
162,MOZ,180
163,NAM,180
164,NER,180
165,NGA,180
166,REU,180
167,RWA,180
168,STP,180
169,SEN,180
170,SYC,180
171,SLE,180
172,SOM,180
173,SSD,180
174,SHN,180
175,SDN,180
176,TZA,180
177,TGO,180
178,TUN,180
179,UGA,180
180,ESH,180
181,ZMB,180
182,ZWE,180
183,AIA,116
184,ATG,116
185,ARG,116
186,ABW,116
187,BHS,116
188,BRB,116
189,BLZ,116
190,BMU,116
191,BOL,116
192,BES,116
193,VGB,116
194,CYM,116
195,CHL,116
196,COL,116
197,CRI,116
198,CUB,116
199,CUW,116
200,DMA,116
201,DOM,116
202,ECU,116
203,SLV,116
204,FLK,116
205,GUF,116
206,GRL,116
207,GRD,116
208,GLP,116
209,GTM,116
210,GUY,116
211,HTI,116
212,HND,116
213,JAM,116
214,MTQ,116
215,MSR,116
216,NIC,116
217,PAN,116
218,PRY,116
219,PER,116
220,PRI,116
221,MAF,116
222,SXM,116
223,BLM,116
224,KNA,116
225,LCA,116
226,SPM,116
227,VCT,116
228,SUR,116
229,TTO,116
230,TCA,116
231,VIR,116
232,URY,116
233,VEN,116
234,BHR,361
235,EGY,361
236,IRN,361
237,IRQ,361
238,ISR,361
239,JOR,361
240,KWT,361
241,LBN,361
242,OMN,361
243,PSE,361
244,QAT,361
245,SAU,361
246,SYR,361
247,ARE,361
248,YEM,361
249,ZAF,20
