,country,emission
0,AUT,176
1,AUS,108
2,BEL,499
3,BGR,19
4,BRA,487
5,CAN,118
6,CHE,295
7,CHN,300
8,CYP,22
9,CZE,124
10,DEU,2638
11,DNK,250
12,EST,17
13,ESP,6687
14,FIN,194
15,FRA,2170
16,GBR,1239
17,GRC,96
18,HRV,27
19,HUN,161
20,IDN,85
21,IRL,236
22,IND,215
23,ITA,1368
24,JPN,222
25,KOR,149
26,LTU,26
27,LUX,82
28,LVA,25
29,MLT,11
30,MEX,197
31,NLD,642
32,NOR,411
33,POL,193
34,PRT,110876
35,ROU,36
36,RUS,1128
37,SWE,305
38,SVN,37
39,SVK,35
40,TUR,263
41,TWN,120
42,USA,506
43,AFG,973
44,ASM,973
45,ATA,973
46,ARM,973
47,AZE,973
48,BGD,973
49,BTN,973
50,BVT,973
51,IOT,973
52,BRN,973
53,KHM,973
54,CXR,973
55,CCK,973
56,COK,973
57,FJI,973
58,PYF,973
59,GEO,973
60,GUM,973
61,HMD,973
62,HKG,973
63,KAZ,973
64,KIR,973
65,KGZ,973
66,LAO,973
67,MAC,973
68,MYS,973
69,MDV,973
70,MHL,973
71,FSM,973
72,MNG,973
73,MMR,973
74,NRU,973
75,NPL,973
76,NCL,973
77,NZL,973
78,NIU,973
79,NFK,973
80,PRK,973
81,MNP,973
82,PAK,973
83,PLW,973
84,PNG,973
85,PHL,973
86,PCN,973
87,WSM,973
88,SGP,973
89,SLB,973
90,SGS,973
91,LKA,973
92,TJK,973
93,THA,973
94,TLS,973
95,TKL,973
96,TON,973
97,TKM,973
98,TUV,973
99,UMI,973
100,UZB,973
101,VUT,973
102,VNM,973
103,WLF,973
104,ALA,92
105,ALB,92
106,AND,92
107,BLR,92
108,BIH,92
109,FRO,92
110,GIB,92
111,GGY,92
112,ISL,92
113,IMN,92
114,JEY,92
115,XKX,92
116,LIE,92
117,MKD,92
118,MDA,92
119,MCO,92
120,MNE,92
121,SMR,92
122,SRB,92
123,SJM,92
124,UKR,92
125,VAT,92
126,DZA,1708
127,AGO,1708
128,BEN,1708
129,BWA,1708
130,BFA,1708
131,BDI,1708
132,CPV,1708
133,CMR,1708
134,CAF,1708
135,TCD,1708
136,COM,1708
137,COG,1708
138,CIV,1708
139,DJI,1708
140,COD,1708
141,GNQ,1708
142,ERI,1708
143,SWZ,1708
144,ETH,1708
145,ATF,1708
146,GAB,1708
147,GMB,1708
148,GHA,1708
149,GIN,1708
150,GNB,1708
151,KEN,1708
152,LSO,1708
153,LBR,1708
154,LBY,1708
155,MDG,1708
156,MWI,1708
157,MLI,1708
158,MRT,1708
159,MUS,1708
160,MYT,1708
161,MAR,1708
162,MOZ,1708
163,NAM,1708
164,NER,1708
165,NGA,1708
166,REU,1708
167,RWA,1708
168,STP,1708
169,SEN,1708
170,SYC,1708
171,SLE,1708
172,SOM,1708
173,SSD,1708
174,SHN,1708
175,SDN,1708
176,TZA,1708
177,TGO,1708
178,TUN,1708
179,UGA,1708
180,ESH,1708
181,ZMB,1708
182,ZWE,1708
183,AIA,462
184,ATG,462
185,ARG,462
186,ABW,462
187,BHS,462
188,BRB,462
189,BLZ,462
190,BMU,462
191,BOL,462
192,BES,462
193,VGB,462
194,CYM,462
195,CHL,462
196,COL,462
197,CRI,462
198,CUB,462
199,CUW,462
200,DMA,462
201,DOM,462
202,ECU,462
203,SLV,462
204,FLK,462
205,GUF,462
206,GRL,462
207,GRD,462
208,GLP,462
209,GTM,462
210,GUY,462
211,HTI,462
212,HND,462
213,JAM,462
214,MTQ,462
215,MSR,462
216,NIC,462
217,PAN,462
218,PRY,462
219,PER,462
220,PRI,462
221,MAF,462
222,SXM,462
223,BLM,462
224,KNA,462
225,LCA,462
226,SPM,462
227,VCT,462
228,SUR,462
229,TTO,462
230,TCA,462
231,VIR,462
232,URY,462
233,VEN,462
234,BHR,1061
235,EGY,1061
236,IRN,1061
237,IRQ,1061
238,ISR,1061
239,JOR,1061
240,KWT,1061
241,LBN,1061
242,OMN,1061
243,PSE,1061
244,QAT,1061
245,SAU,1061
246,SYR,1061
247,ARE,1061
248,YEM,1061
249,ZAF,144
