,country,emission
0,AUT,41
1,AUS,17
2,BEL,49
3,BGR,4
4,BRA,16
5,CAN,16
6,CHE,33
7,CHN,85
8,CYP,6
9,CZE,30
10,DEU,245
11,DNK,59
12,EST,8237
13,ESP,37
14,FIN,317
15,FRA,59
16,GBR,66
17,GRC,13
18,HRV,7
19,HUN,21
20,IDN,8
21,IRL,28
22,IND,20
23,ITA,67
24,JPN,31
25,KOR,14
26,LTU,88
27,LUX,13
28,LVA,119
29,MLT,4
30,MEX,4
31,NLD,59
32,NOR,66
33,POL,107
34,PRT,9
35,ROU,3
36,RUS,643
37,SWE,195
38,SVN,12
39,SVK,13
40,TUR,29
41,TWN,52
42,USA,61
43,AFG,246
44,ASM,246
45,ATA,246
46,ARM,246
47,AZE,246
48,BGD,246
49,BTN,246
50,BVT,246
51,IOT,246
52,BRN,246
53,KHM,246
54,CXR,246
55,CCK,246
56,COK,246
57,FJI,246
58,PYF,246
59,GEO,246
60,GUM,246
61,HMD,246
62,HKG,246
63,KAZ,246
64,KIR,246
65,KGZ,246
66,LAO,246
67,MAC,246
68,MYS,246
69,MDV,246
70,MHL,246
71,FSM,246
72,MNG,246
73,MMR,246
74,NRU,246
75,NPL,246
76,NCL,246
77,NZL,246
78,NIU,246
79,NFK,246
80,PRK,246
81,MNP,246
82,PAK,246
83,PLW,246
84,PNG,246
85,PHL,246
86,PCN,246
87,WSM,246
88,SGP,246
89,SLB,246
90,SGS,246
91,LKA,246
92,TJK,246
93,THA,246
94,TLS,246
95,TKL,246
96,TON,246
97,TKM,246
98,TUV,246
99,UMI,246
100,UZB,246
101,VUT,246
102,VNM,246
103,WLF,246
104,ALA,71
105,ALB,71
106,AND,71
107,BLR,71
108,BIH,71
109,FRO,71
110,GIB,71
111,GGY,71
112,ISL,71
113,IMN,71
114,JEY,71
115,XKX,71
116,LIE,71
117,MKD,71
118,MDA,71
119,MCO,71
120,MNE,71
121,SMR,71
122,SRB,71
123,SJM,71
124,UKR,71
125,VAT,71
126,DZA,82
127,AGO,82
128,BEN,82
129,BWA,82
130,BFA,82
131,BDI,82
132,CPV,82
133,CMR,82
134,CAF,82
135,TCD,82
136,COM,82
137,COG,82
138,CIV,82
139,DJI,82
140,COD,82
141,GNQ,82
142,ERI,82
143,SWZ,82
144,ETH,82
145,ATF,82
146,GAB,82
147,GMB,82
148,GHA,82
149,GIN,82
150,GNB,82
151,KEN,82
152,LSO,82
153,LBR,82
154,LBY,82
155,MDG,82
156,MWI,82
157,MLI,82
158,MRT,82
159,MUS,82
160,MYT,82
161,MAR,82
162,MOZ,82
163,NAM,82
164,NER,82
165,NGA,82
166,REU,82
167,RWA,82
168,STP,82
169,SEN,82
170,SYC,82
171,SLE,82
172,SOM,82
173,SSD,82
174,SHN,82
175,SDN,82
176,TZA,82
177,TGO,82
178,TUN,82
179,UGA,82
180,ESH,82
181,ZMB,82
182,ZWE,82
183,AIA,36
184,ATG,36
185,ARG,36
186,ABW,36
187,BHS,36
188,BRB,36
189,BLZ,36
190,BMU,36
191,BOL,36
192,BES,36
193,VGB,36
194,CYM,36
195,CHL,36
196,COL,36
197,CRI,36
198,CUB,36
199,CUW,36
200,DMA,36
201,DOM,36
202,ECU,36
203,SLV,36
204,FLK,36
205,GUF,36
206,GRL,36
207,GRD,36
208,GLP,36
209,GTM,36
210,GUY,36
211,HTI,36
212,HND,36
213,JAM,36
214,MTQ,36
215,MSR,36
216,NIC,36
217,PAN,36
218,PRY,36
219,PER,36
220,PRI,36
221,MAF,36
222,SXM,36
223,BLM,36
224,KNA,36
225,LCA,36
226,SPM,36
227,VCT,36
228,SUR,36
229,TTO,36
230,TCA,36
231,VIR,36
232,URY,36
233,VEN,36
234,BHR,111
235,EGY,111
236,IRN,111
237,IRQ,111
238,ISR,111
239,JOR,111
240,KWT,111
241,LBN,111
242,OMN,111
243,PSE,111
244,QAT,111
245,SAU,111
246,SYR,111
247,ARE,111
248,YEM,111
249,ZAF,7
