,country,emission
0,AUT,686
1,AUS,13910
2,BEL,1602
3,BGR,78
4,BRA,3247
5,CAN,2024
6,CHE,2196
7,CHN,49206
8,CYP,28
9,CZE,330
10,DEU,11126
11,DNK,506
12,EST,64
13,ESP,1104
14,FIN,1496
15,FRA,4190
16,GBR,5916
17,GRC,155
18,HRV,44
19,HUN,188
20,IDN,7029
21,IRL,2601
22,IND,2173501
23,ITA,3076
24,JPN,8903
25,KOR,9003
26,LTU,85
27,LUX,178
28,LVA,21
29,MLT,9
30,MEX,1937
31,NLD,1939
32,NOR,404
33,POL,821
34,PRT,111
35,ROU,251
36,RUS,5870
37,SWE,1414
38,SVN,133
39,SVK,43
40,TUR,1416
41,TWN,6521
42,USA,31087
43,AFG,70015
44,ASM,70015
45,ATA,70015
46,ARM,70015
47,AZE,70015
48,BGD,70015
49,BTN,70015
50,BVT,70015
51,IOT,70015
52,BRN,70015
53,KHM,70015
54,CXR,70015
55,CCK,70015
56,COK,70015
57,FJI,70015
58,PYF,70015
59,GEO,70015
60,GUM,70015
61,HMD,70015
62,HKG,70015
63,KAZ,70015
64,KIR,70015
65,KGZ,70015
66,LAO,70015
67,MAC,70015
68,MYS,70015
69,MDV,70015
70,MHL,70015
71,FSM,70015
72,MNG,70015
73,MMR,70015
74,NRU,70015
75,NPL,70015
76,NCL,70015
77,NZL,70015
78,NIU,70015
79,NFK,70015
80,PRK,70015
81,MNP,70015
82,PAK,70015
83,PLW,70015
84,PNG,70015
85,PHL,70015
86,PCN,70015
87,WSM,70015
88,SGP,70015
89,SLB,70015
90,SGS,70015
91,LKA,70015
92,TJK,70015
93,THA,70015
94,TLS,70015
95,TKL,70015
96,TON,70015
97,TKM,70015
98,TUV,70015
99,UMI,70015
100,UZB,70015
101,VUT,70015
102,VNM,70015
103,WLF,70015
104,ALA,1063
105,ALB,1063
106,AND,1063
107,BLR,1063
108,BIH,1063
109,FRO,1063
110,GIB,1063
111,GGY,1063
112,ISL,1063
113,IMN,1063
114,JEY,1063
115,XKX,1063
116,LIE,1063
117,MKD,1063
118,MDA,1063
119,MCO,1063
120,MNE,1063
121,SMR,1063
122,SRB,1063
123,SJM,1063
124,UKR,1063
125,VAT,1063
126,DZA,17057
127,AGO,17057
128,BEN,17057
129,BWA,17057
130,BFA,17057
131,BDI,17057
132,CPV,17057
133,CMR,17057
134,CAF,17057
135,TCD,17057
136,COM,17057
137,COG,17057
138,CIV,17057
139,DJI,17057
140,COD,17057
141,GNQ,17057
142,ERI,17057
143,SWZ,17057
144,ETH,17057
145,ATF,17057
146,GAB,17057
147,GMB,17057
148,GHA,17057
149,GIN,17057
150,GNB,17057
151,KEN,17057
152,LSO,17057
153,LBR,17057
154,LBY,17057
155,MDG,17057
156,MWI,17057
157,MLI,17057
158,MRT,17057
159,MUS,17057
160,MYT,17057
161,MAR,17057
162,MOZ,17057
163,NAM,17057
164,NER,17057
165,NGA,17057
166,REU,17057
167,RWA,17057
168,STP,17057
169,SEN,17057
170,SYC,17057
171,SLE,17057
172,SOM,17057
173,SSD,17057
174,SHN,17057
175,SDN,17057
176,TZA,17057
177,TGO,17057
178,TUN,17057
179,UGA,17057
180,ESH,17057
181,ZMB,17057
182,ZWE,17057
183,AIA,15520
184,ATG,15520
185,ARG,15520
186,ABW,15520
187,BHS,15520
188,BRB,15520
189,BLZ,15520
190,BMU,15520
191,BOL,15520
192,BES,15520
193,VGB,15520
194,CYM,15520
195,CHL,15520
196,COL,15520
197,CRI,15520
198,CUB,15520
199,CUW,15520
200,DMA,15520
201,DOM,15520
202,ECU,15520
203,SLV,15520
204,FLK,15520
205,GUF,15520
206,GRL,15520
207,GRD,15520
208,GLP,15520
209,GTM,15520
210,GUY,15520
211,HTI,15520
212,HND,15520
213,JAM,15520
214,MTQ,15520
215,MSR,15520
216,NIC,15520
217,PAN,15520
218,PRY,15520
219,PER,15520
220,PRI,15520
221,MAF,15520
222,SXM,15520
223,BLM,15520
224,KNA,15520
225,LCA,15520
226,SPM,15520
227,VCT,15520
228,SUR,15520
229,TTO,15520
230,TCA,15520
231,VIR,15520
232,URY,15520
233,VEN,15520
234,BHR,93722
235,EGY,93722
236,IRN,93722
237,IRQ,93722
238,ISR,93722
239,JOR,93722
240,KWT,93722
241,LBN,93722
242,OMN,93722
243,PSE,93722
244,QAT,93722
245,SAU,93722
246,SYR,93722
247,ARE,93722
248,YEM,93722
249,ZAF,5490
