,country,emission
0,AUT,138
1,AUS,4567
2,BEL,253
3,BGR,30
4,BRA,1004
5,CAN,662
6,CHE,275
7,CHN,19499
8,CYP,2
9,CZE,53
10,DEU,1576
11,DNK,112
12,EST,6
13,ESP,301
14,FIN,201
15,FRA,1469
16,GBR,856
17,GRC,80
18,HRV,5
19,HUN,59
20,IDN,547679
21,IRL,462
22,IND,3227
23,ITA,508
24,JPN,8165
25,KOR,3670
26,LTU,14
27,LUX,91
28,LVA,5
29,MLT,4
30,MEX,137
31,NLD,1006
32,NOR,104
33,POL,91
34,PRT,10
35,ROU,19
36,RUS,706
37,SWE,523
38,SVN,6
39,SVK,5
40,TUR,204
41,TWN,2783
42,USA,5481
43,AFG,53212
44,ASM,53212
45,ATA,53212
46,ARM,53212
47,AZE,53212
48,BGD,53212
49,BTN,53212
50,BVT,53212
51,IOT,53212
52,BRN,53212
53,KHM,53212
54,CXR,53212
55,CCK,53212
56,COK,53212
57,FJI,53212
58,PYF,53212
59,GEO,53212
60,GUM,53212
61,HMD,53212
62,HKG,53212
63,KAZ,53212
64,KIR,53212
65,KGZ,53212
66,LAO,53212
67,MAC,53212
68,MYS,53212
69,MDV,53212
70,MHL,53212
71,FSM,53212
72,MNG,53212
73,MMR,53212
74,NRU,53212
75,NPL,53212
76,NCL,53212
77,NZL,53212
78,NIU,53212
79,NFK,53212
80,PRK,53212
81,MNP,53212
82,PAK,53212
83,PLW,53212
84,PNG,53212
85,PHL,53212
86,PCN,53212
87,WSM,53212
88,SGP,53212
89,SLB,53212
90,SGS,53212
91,LKA,53212
92,TJK,53212
93,THA,53212
94,TLS,53212
95,TKL,53212
96,TON,53212
97,TKM,53212
98,TUV,53212
99,UMI,53212
100,UZB,53212
101,VUT,53212
102,VNM,53212
103,WLF,53212
104,ALA,759
105,ALB,759
106,AND,759
107,BLR,759
108,BIH,759
109,FRO,759
110,GIB,759
111,GGY,759
112,ISL,759
113,IMN,759
114,JEY,759
115,XKX,759
116,LIE,759
117,MKD,759
118,MDA,759
119,MCO,759
120,MNE,759
121,SMR,759
122,SRB,759
123,SJM,759
124,UKR,759
125,VAT,759
126,DZA,2765
127,AGO,2765
128,BEN,2765
129,BWA,2765
130,BFA,2765
131,BDI,2765
132,CPV,2765
133,CMR,2765
134,CAF,2765
135,TCD,2765
136,COM,2765
137,COG,2765
138,CIV,2765
139,DJI,2765
140,COD,2765
141,GNQ,2765
142,ERI,2765
143,SWZ,2765
144,ETH,2765
145,ATF,2765
146,GAB,2765
147,GMB,2765
148,GHA,2765
149,GIN,2765
150,GNB,2765
151,KEN,2765
152,LSO,2765
153,LBR,2765
154,LBY,2765
155,MDG,2765
156,MWI,2765
157,MLI,2765
158,MRT,2765
159,MUS,2765
160,MYT,2765
161,MAR,2765
162,MOZ,2765
163,NAM,2765
164,NER,2765
165,NGA,2765
166,REU,2765
167,RWA,2765
168,STP,2765
169,SEN,2765
170,SYC,2765
171,SLE,2765
172,SOM,2765
173,SSD,2765
174,SHN,2765
175,SDN,2765
176,TZA,2765
177,TGO,2765
178,TUN,2765
179,UGA,2765
180,ESH,2765
181,ZMB,2765
182,ZWE,2765
183,AIA,1537
184,ATG,1537
185,ARG,1537
186,ABW,1537
187,BHS,1537
188,BRB,1537
189,BLZ,1537
190,BMU,1537
191,BOL,1537
192,BES,1537
193,VGB,1537
194,CYM,1537
195,CHL,1537
196,COL,1537
197,CRI,1537
198,CUB,1537
199,CUW,1537
200,DMA,1537
201,DOM,1537
202,ECU,1537
203,SLV,1537
204,FLK,1537
205,GUF,1537
206,GRL,1537
207,GRD,1537
208,GLP,1537
209,GTM,1537
210,GUY,1537
211,HTI,1537
212,HND,1537
213,JAM,1537
214,MTQ,1537
215,MSR,1537
216,NIC,1537
217,PAN,1537
218,PRY,1537
219,PER,1537
220,PRI,1537
221,MAF,1537
222,SXM,1537
223,BLM,1537
224,KNA,1537
225,LCA,1537
226,SPM,1537
227,VCT,1537
228,SUR,1537
229,TTO,1537
230,TCA,1537
231,VIR,1537
232,URY,1537
233,VEN,1537
234,BHR,6458
235,EGY,6458
236,IRN,6458
237,IRQ,6458
238,ISR,6458
239,JOR,6458
240,KWT,6458
241,LBN,6458
242,OMN,6458
243,PSE,6458
244,QAT,6458
245,SAU,6458
246,SYR,6458
247,ARE,6458
248,YEM,6458
249,ZAF,258
