,country,emission
0,AUT,1336
1,AUS,165
2,BEL,873
3,BGR,960
4,BRA,249
5,CAN,262
6,CHE,723
7,CHN,4231
8,CYP,53
9,CZE,952
10,DEU,5347
11,DNK,738
12,EST,176
13,ESP,2316
14,FIN,218
15,FRA,1397
16,GBR,1676
17,GRC,1732
18,HRV,1836
19,HUN,2198
20,IDN,57
21,IRL,393
22,IND,749
23,ITA,3987
24,JPN,334
25,KOR,263
26,LTU,1021
27,LUX,194
28,LVA,160
29,MLT,15
30,MEX,87
31,NLD,1213
32,NOR,754
33,POL,4070
34,PRT,218
35,ROU,1903
36,RUS,20713
37,SWE,767
38,SVN,971
39,SVK,563
40,TUR,2057
41,TWN,595
42,USA,3416
43,AFG,2880
44,ASM,2880
45,ATA,2880
46,ARM,2880
47,AZE,2880
48,BGD,2880
49,BTN,2880
50,BVT,2880
51,IOT,2880
52,BRN,2880
53,KHM,2880
54,CXR,2880
55,CCK,2880
56,COK,2880
57,FJI,2880
58,PYF,2880
59,GEO,2880
60,GUM,2880
61,HMD,2880
62,HKG,2880
63,KAZ,2880
64,KIR,2880
65,KGZ,2880
66,LAO,2880
67,MAC,2880
68,MYS,2880
69,MDV,2880
70,MHL,2880
71,FSM,2880
72,MNG,2880
73,MMR,2880
74,NRU,2880
75,NPL,2880
76,NCL,2880
77,NZL,2880
78,NIU,2880
79,NFK,2880
80,PRK,2880
81,MNP,2880
82,PAK,2880
83,PLW,2880
84,PNG,2880
85,PHL,2880
86,PCN,2880
87,WSM,2880
88,SGP,2880
89,SLB,2880
90,SGS,2880
91,LKA,2880
92,TJK,2880
93,THA,2880
94,TLS,2880
95,TKL,2880
96,TON,2880
97,TKM,2880
98,TUV,2880
99,UMI,2880
100,UZB,2880
101,VUT,2880
102,VNM,2880
103,WLF,2880
104,ALA,319055
105,ALB,319055
106,AND,319055
107,BLR,319055
108,BIH,319055
109,FRO,319055
110,GIB,319055
111,GGY,319055
112,ISL,319055
113,IMN,319055
114,JEY,319055
115,XKX,319055
116,LIE,319055
117,MKD,319055
118,MDA,319055
119,MCO,319055
120,MNE,319055
121,SMR,319055
122,SRB,319055
123,SJM,319055
124,UKR,319055
125,VAT,319055
126,DZA,468
127,AGO,468
128,BEN,468
129,BWA,468
130,BFA,468
131,BDI,468
132,CPV,468
133,CMR,468
134,CAF,468
135,TCD,468
136,COM,468
137,COG,468
138,CIV,468
139,DJI,468
140,COD,468
141,GNQ,468
142,ERI,468
143,SWZ,468
144,ETH,468
145,ATF,468
146,GAB,468
147,GMB,468
148,GHA,468
149,GIN,468
150,GNB,468
151,KEN,468
152,LSO,468
153,LBR,468
154,LBY,468
155,MDG,468
156,MWI,468
157,MLI,468
158,MRT,468
159,MUS,468
160,MYT,468
161,MAR,468
162,MOZ,468
163,NAM,468
164,NER,468
165,NGA,468
166,REU,468
167,RWA,468
168,STP,468
169,SEN,468
170,SYC,468
171,SLE,468
172,SOM,468
173,SSD,468
174,SHN,468
175,SDN,468
176,TZA,468
177,TGO,468
178,TUN,468
179,UGA,468
180,ESH,468
181,ZMB,468
182,ZWE,468
183,AIA,439
184,ATG,439
185,ARG,439
186,ABW,439
187,BHS,439
188,BRB,439
189,BLZ,439
190,BMU,439
191,BOL,439
192,BES,439
193,VGB,439
194,CYM,439
195,CHL,439
196,COL,439
197,CRI,439
198,CUB,439
199,CUW,439
200,DMA,439
201,DOM,439
202,ECU,439
203,SLV,439
204,FLK,439
205,GUF,439
206,GRL,439
207,GRD,439
208,GLP,439
209,GTM,439
210,GUY,439
211,HTI,439
212,HND,439
213,JAM,439
214,MTQ,439
215,MSR,439
216,NIC,439
217,PAN,439
218,PRY,439
219,PER,439
220,PRI,439
221,MAF,439
222,SXM,439
223,BLM,439
224,KNA,439
225,LCA,439
226,SPM,439
227,VCT,439
228,SUR,439
229,TTO,439
230,TCA,439
231,VIR,439
232,URY,439
233,VEN,439
234,BHR,1825
235,EGY,1825
236,IRN,1825
237,IRQ,1825
238,ISR,1825
239,JOR,1825
240,KWT,1825
241,LBN,1825
242,OMN,1825
243,PSE,1825
244,QAT,1825
245,SAU,1825
246,SYR,1825
247,ARE,1825
248,YEM,1825
249,ZAF,82
