,country,emission
0,AUT,1367
1,AUS,1139
2,BEL,15755
3,BGR,213
4,BRA,1439
5,CAN,1010
6,CHE,4891
7,CHN,5571
8,CYP,106
9,CZE,580
10,DEU,19561
11,DNK,2011
12,EST,179
13,ESP,3465
14,FIN,1420
15,FRA,8669
16,GBR,18864
17,GRC,927
18,HRV,121
19,HUN,707
20,IDN,541
21,IRL,7223
22,IND,2647
23,ITA,2599
24,JPN,707
25,KOR,254
26,LTU,272
27,LUX,2600
28,LVA,129
29,MLT,94
30,MEX,809
31,NLD,486850
32,NOR,5220
33,POL,2579
34,PRT,703
35,ROU,497
36,RUS,10913
37,SWE,2406
38,SVN,181
39,SVK,464
40,TUR,1055
41,TWN,969
42,USA,12303
43,AFG,20105
44,ASM,20105
45,ATA,20105
46,ARM,20105
47,AZE,20105
48,BGD,20105
49,BTN,20105
50,BVT,20105
51,IOT,20105
52,BRN,20105
53,KHM,20105
54,CXR,20105
55,CCK,20105
56,COK,20105
57,FJI,20105
58,PYF,20105
59,GEO,20105
60,GUM,20105
61,HMD,20105
62,HKG,20105
63,KAZ,20105
64,KIR,20105
65,KGZ,20105
66,LAO,20105
67,MAC,20105
68,MYS,20105
69,MDV,20105
70,MHL,20105
71,FSM,20105
72,MNG,20105
73,MMR,20105
74,NRU,20105
75,NPL,20105
76,NCL,20105
77,NZL,20105
78,NIU,20105
79,NFK,20105
80,PRK,20105
81,MNP,20105
82,PAK,20105
83,PLW,20105
84,PNG,20105
85,PHL,20105
86,PCN,20105
87,WSM,20105
88,SGP,20105
89,SLB,20105
90,SGS,20105
91,LKA,20105
92,TJK,20105
93,THA,20105
94,TLS,20105
95,TKL,20105
96,TON,20105
97,TKM,20105
98,TUV,20105
99,UMI,20105
100,UZB,20105
101,VUT,20105
102,VNM,20105
103,WLF,20105
104,ALA,1301
105,ALB,1301
106,AND,1301
107,BLR,1301
108,BIH,1301
109,FRO,1301
110,GIB,1301
111,GGY,1301
112,ISL,1301
113,IMN,1301
114,JEY,1301
115,XKX,1301
116,LIE,1301
117,MKD,1301
118,MDA,1301
119,MCO,1301
120,MNE,1301
121,SMR,1301
122,SRB,1301
123,SJM,1301
124,UKR,1301
125,VAT,1301
126,DZA,6772
127,AGO,6772
128,BEN,6772
129,BWA,6772
130,BFA,6772
131,BDI,6772
132,CPV,6772
133,CMR,6772
134,CAF,6772
135,TCD,6772
136,COM,6772
137,COG,6772
138,CIV,6772
139,DJI,6772
140,COD,6772
141,GNQ,6772
142,ERI,6772
143,SWZ,6772
144,ETH,6772
145,ATF,6772
146,GAB,6772
147,GMB,6772
148,GHA,6772
149,GIN,6772
150,GNB,6772
151,KEN,6772
152,LSO,6772
153,LBR,6772
154,LBY,6772
155,MDG,6772
156,MWI,6772
157,MLI,6772
158,MRT,6772
159,MUS,6772
160,MYT,6772
161,MAR,6772
162,MOZ,6772
163,NAM,6772
164,NER,6772
165,NGA,6772
166,REU,6772
167,RWA,6772
168,STP,6772
169,SEN,6772
170,SYC,6772
171,SLE,6772
172,SOM,6772
173,SSD,6772
174,SHN,6772
175,SDN,6772
176,TZA,6772
177,TGO,6772
178,TUN,6772
179,UGA,6772
180,ESH,6772
181,ZMB,6772
182,ZWE,6772
183,AIA,4000
184,ATG,4000
185,ARG,4000
186,ABW,4000
187,BHS,4000
188,BRB,4000
189,BLZ,4000
190,BMU,4000
191,BOL,4000
192,BES,4000
193,VGB,4000
194,CYM,4000
195,CHL,4000
196,COL,4000
197,CRI,4000
198,CUB,4000
199,CUW,4000
200,DMA,4000
201,DOM,4000
202,ECU,4000
203,SLV,4000
204,FLK,4000
205,GUF,4000
206,GRL,4000
207,GRD,4000
208,GLP,4000
209,GTM,4000
210,GUY,4000
211,HTI,4000
212,HND,4000
213,JAM,4000
214,MTQ,4000
215,MSR,4000
216,NIC,4000
217,PAN,4000
218,PRY,4000
219,PER,4000
220,PRI,4000
221,MAF,4000
222,SXM,4000
223,BLM,4000
224,KNA,4000
225,LCA,4000
226,SPM,4000
227,VCT,4000
228,SUR,4000
229,TTO,4000
230,TCA,4000
231,VIR,4000
232,URY,4000
233,VEN,4000
234,BHR,10959
235,EGY,10959
236,IRN,10959
237,IRQ,10959
238,ISR,10959
239,JOR,10959
240,KWT,10959
241,LBN,10959
242,OMN,10959
243,PSE,10959
244,QAT,10959
245,SAU,10959
246,SYR,10959
247,ARE,10959
248,YEM,10959
249,ZAF,774
