,country,emission
0,AUT,253
1,AUS,350
2,BEL,779
3,BGR,61
4,BRA,472
5,CAN,525
6,CHE,361
7,CHN,3911
8,CYP,20
9,CZE,230
10,DEU,3880
11,DNK,529
12,EST,604
13,ESP,566
14,FIN,158507
15,FRA,1345
16,GBR,1808
17,GRC,140
18,HRV,29
19,HUN,217
20,IDN,274
21,IRL,473
22,IND,563
23,ITA,1030
24,JPN,1007
25,KOR,999
26,LTU,104
27,LUX,167
28,LVA,112
29,MLT,20
30,MEX,364
31,NLD,699
32,NOR,1171
33,POL,867
34,PRT,165
35,ROU,143
36,RUS,1649
37,SWE,3103
38,SVN,52
39,SVK,117
40,TUR,556
41,TWN,712
42,USA,2255
43,AFG,1369
44,ASM,1369
45,ATA,1369
46,ARM,1369
47,AZE,1369
48,BGD,1369
49,BTN,1369
50,BVT,1369
51,IOT,1369
52,BRN,1369
53,KHM,1369
54,CXR,1369
55,CCK,1369
56,COK,1369
57,FJI,1369
58,PYF,1369
59,GEO,1369
60,GUM,1369
61,HMD,1369
62,HKG,1369
63,KAZ,1369
64,KIR,1369
65,KGZ,1369
66,LAO,1369
67,MAC,1369
68,MYS,1369
69,MDV,1369
70,MHL,1369
71,FSM,1369
72,MNG,1369
73,MMR,1369
74,NRU,1369
75,NPL,1369
76,NCL,1369
77,NZL,1369
78,NIU,1369
79,NFK,1369
80,PRK,1369
81,MNP,1369
82,PAK,1369
83,PLW,1369
84,PNG,1369
85,PHL,1369
86,PCN,1369
87,WSM,1369
88,SGP,1369
89,SLB,1369
90,SGS,1369
91,LKA,1369
92,TJK,1369
93,THA,1369
94,TLS,1369
95,TKL,1369
96,TON,1369
97,TKM,1369
98,TUV,1369
99,UMI,1369
100,UZB,1369
101,VUT,1369
102,VNM,1369
103,WLF,1369
104,ALA,391
105,ALB,391
106,AND,391
107,BLR,391
108,BIH,391
109,FRO,391
110,GIB,391
111,GGY,391
112,ISL,391
113,IMN,391
114,JEY,391
115,XKX,391
116,LIE,391
117,MKD,391
118,MDA,391
119,MCO,391
120,MNE,391
121,SMR,391
122,SRB,391
123,SJM,391
124,UKR,391
125,VAT,391
126,DZA,822
127,AGO,822
128,BEN,822
129,BWA,822
130,BFA,822
131,BDI,822
132,CPV,822
133,CMR,822
134,CAF,822
135,TCD,822
136,COM,822
137,COG,822
138,CIV,822
139,DJI,822
140,COD,822
141,GNQ,822
142,ERI,822
143,SWZ,822
144,ETH,822
145,ATF,822
146,GAB,822
147,GMB,822
148,GHA,822
149,GIN,822
150,GNB,822
151,KEN,822
152,LSO,822
153,LBR,822
154,LBY,822
155,MDG,822
156,MWI,822
157,MLI,822
158,MRT,822
159,MUS,822
160,MYT,822
161,MAR,822
162,MOZ,822
163,NAM,822
164,NER,822
165,NGA,822
166,REU,822
167,RWA,822
168,STP,822
169,SEN,822
170,SYC,822
171,SLE,822
172,SOM,822
173,SSD,822
174,SHN,822
175,SDN,822
176,TZA,822
177,TGO,822
178,TUN,822
179,UGA,822
180,ESH,822
181,ZMB,822
182,ZWE,822
183,AIA,1036
184,ATG,1036
185,ARG,1036
186,ABW,1036
187,BHS,1036
188,BRB,1036
189,BLZ,1036
190,BMU,1036
191,BOL,1036
192,BES,1036
193,VGB,1036
194,CYM,1036
195,CHL,1036
196,COL,1036
197,CRI,1036
198,CUB,1036
199,CUW,1036
200,DMA,1036
201,DOM,1036
202,ECU,1036
203,SLV,1036
204,FLK,1036
205,GUF,1036
206,GRL,1036
207,GRD,1036
208,GLP,1036
209,GTM,1036
210,GUY,1036
211,HTI,1036
212,HND,1036
213,JAM,1036
214,MTQ,1036
215,MSR,1036
216,NIC,1036
217,PAN,1036
218,PRY,1036
219,PER,1036
220,PRI,1036
221,MAF,1036
222,SXM,1036
223,BLM,1036
224,KNA,1036
225,LCA,1036
226,SPM,1036
227,VCT,1036
228,SUR,1036
229,TTO,1036
230,TCA,1036
231,VIR,1036
232,URY,1036
233,VEN,1036
234,BHR,1544
235,EGY,1544
236,IRN,1544
237,IRQ,1544
238,ISR,1544
239,JOR,1544
240,KWT,1544
241,LBN,1544
242,OMN,1544
243,PSE,1544
244,QAT,1544
245,SAU,1544
246,SYR,1544
247,ARE,1544
248,YEM,1544
249,ZAF,161
