,country,emission
0,AUT,2396
1,AUS,6915
2,BEL,11320
3,BGR,162
4,BRA,18850
5,CAN,104618
6,CHE,11700
7,CHN,167002
8,CYP,39
9,CZE,1292
10,DEU,54502
11,DNK,1391
12,EST,123
13,ESP,7644
14,FIN,1455
15,FRA,34130
16,GBR,35660
17,GRC,457
18,HRV,201
19,HUN,968
20,IDN,2464
21,IRL,24502
22,IND,12088
23,ITA,11510
24,JPN,34803
25,KOR,28208
26,LTU,127
27,LUX,3383
28,LVA,44
29,MLT,108
30,MEX,116635
31,NLD,8597
32,NOR,2410
33,POL,1881
34,PRT,641
35,ROU,471
36,RUS,7604
37,SWE,2996
38,SVN,179
39,SVK,348
40,TUR,6030
41,TWN,18761
42,USA,9653613
43,AFG,45993
44,ASM,45993
45,ATA,45993
46,ARM,45993
47,AZE,45993
48,BGD,45993
49,BTN,45993
50,BVT,45993
51,IOT,45993
52,BRN,45993
53,KHM,45993
54,CXR,45993
55,CCK,45993
56,COK,45993
57,FJI,45993
58,PYF,45993
59,GEO,45993
60,GUM,45993
61,HMD,45993
62,HKG,45993
63,KAZ,45993
64,KIR,45993
65,KGZ,45993
66,LAO,45993
67,MAC,45993
68,MYS,45993
69,MDV,45993
70,MHL,45993
71,FSM,45993
72,MNG,45993
73,MMR,45993
74,NRU,45993
75,NPL,45993
76,NCL,45993
77,NZL,45993
78,NIU,45993
79,NFK,45993
80,PRK,45993
81,MNP,45993
82,PAK,45993
83,PLW,45993
84,PNG,45993
85,PHL,45993
86,PCN,45993
87,WSM,45993
88,SGP,45993
89,SLB,45993
90,SGS,45993
91,LKA,45993
92,TJK,45993
93,THA,45993
94,TLS,45993
95,TKL,45993
96,TON,45993
97,TKM,45993
98,TUV,45993
99,UMI,45993
100,UZB,45993
101,VUT,45993
102,VNM,45993
103,WLF,45993
104,ALA,3934
105,ALB,3934
106,AND,3934
107,BLR,3934
108,BIH,3934
109,FRO,3934
110,GIB,3934
111,GGY,3934
112,ISL,3934
113,IMN,3934
114,JEY,3934
115,XKX,3934
116,LIE,3934
117,MKD,3934
118,MDA,3934
119,MCO,3934
120,MNE,3934
121,SMR,3934
122,SRB,3934
123,SJM,3934
124,UKR,3934
125,VAT,3934
126,DZA,11909
127,AGO,11909
128,BEN,11909
129,BWA,11909
130,BFA,11909
131,BDI,11909
132,CPV,11909
133,CMR,11909
134,CAF,11909
135,TCD,11909
136,COM,11909
137,COG,11909
138,CIV,11909
139,DJI,11909
140,COD,11909
141,GNQ,11909
142,ERI,11909
143,SWZ,11909
144,ETH,11909
145,ATF,11909
146,GAB,11909
147,GMB,11909
148,GHA,11909
149,GIN,11909
150,GNB,11909
151,KEN,11909
152,LSO,11909
153,LBR,11909
154,LBY,11909
155,MDG,11909
156,MWI,11909
157,MLI,11909
158,MRT,11909
159,MUS,11909
160,MYT,11909
161,MAR,11909
162,MOZ,11909
163,NAM,11909
164,NER,11909
165,NGA,11909
166,REU,11909
167,RWA,11909
168,STP,11909
169,SEN,11909
170,SYC,11909
171,SLE,11909
172,SOM,11909
173,SSD,11909
174,SHN,11909
175,SDN,11909
176,TZA,11909
177,TGO,11909
178,TUN,11909
179,UGA,11909
180,ESH,11909
181,ZMB,11909
182,ZWE,11909
183,AIA,87368
184,ATG,87368
185,ARG,87368
186,ABW,87368
187,BHS,87368
188,BRB,87368
189,BLZ,87368
190,BMU,87368
191,BOL,87368
192,BES,87368
193,VGB,87368
194,CYM,87368
195,CHL,87368
196,COL,87368
197,CRI,87368
198,CUB,87368
199,CUW,87368
200,DMA,87368
201,DOM,87368
202,ECU,87368
203,SLV,87368
204,FLK,87368
205,GUF,87368
206,GRL,87368
207,GRD,87368
208,GLP,87368
209,GTM,87368
210,GUY,87368
211,HTI,87368
212,HND,87368
213,JAM,87368
214,MTQ,87368
215,MSR,87368
216,NIC,87368
217,PAN,87368
218,PRY,87368
219,PER,87368
220,PRI,87368
221,MAF,87368
222,SXM,87368
223,BLM,87368
224,KNA,87368
225,LCA,87368
226,SPM,87368
227,VCT,87368
228,SUR,87368
229,TTO,87368
230,TCA,87368
231,VIR,87368
232,URY,87368
233,VEN,87368
234,BHR,30050
235,EGY,30050
236,IRN,30050
237,IRQ,30050
238,ISR,30050
239,JOR,30050
240,KWT,30050
241,LBN,30050
242,OMN,30050
243,PSE,30050
244,QAT,30050
245,SAU,30050
246,SYR,30050
247,ARE,30050
248,YEM,30050
249,ZAF,1843
