,country,emission
0,AUT,500
1,AUS,877
2,BEL,1685
3,BGR,90
4,BRA,1225
5,CAN,1018904
6,CHE,1062
7,CHN,16703
8,CYP,24
9,CZE,263
10,DEU,3132
11,DNK,524
12,EST,35
13,ESP,1378
14,FIN,478
15,FRA,3681
16,GBR,4293
17,GRC,211
18,HRV,27
19,HUN,247
20,IDN,791
21,IRL,1617
22,IND,2199
23,ITA,2572
24,JPN,5163
25,KOR,3127
26,LTU,30
27,LUX,377
28,LVA,21
29,MLT,128
30,MEX,2925
31,NLD,929
32,NOR,1275
33,POL,408
34,PRT,247
35,ROU,147
36,RUS,1162
37,SWE,682
38,SVN,54
39,SVK,94
40,TUR,904
41,TWN,2273
42,USA,134147
43,AFG,4417
44,ASM,4417
45,ATA,4417
46,ARM,4417
47,AZE,4417
48,BGD,4417
49,BTN,4417
50,BVT,4417
51,IOT,4417
52,BRN,4417
53,KHM,4417
54,CXR,4417
55,CCK,4417
56,COK,4417
57,FJI,4417
58,PYF,4417
59,GEO,4417
60,GUM,4417
61,HMD,4417
62,HKG,4417
63,KAZ,4417
64,KIR,4417
65,KGZ,4417
66,LAO,4417
67,MAC,4417
68,MYS,4417
69,MDV,4417
70,MHL,4417
71,FSM,4417
72,MNG,4417
73,MMR,4417
74,NRU,4417
75,NPL,4417
76,NCL,4417
77,NZL,4417
78,NIU,4417
79,NFK,4417
80,PRK,4417
81,MNP,4417
82,PAK,4417
83,PLW,4417
84,PNG,4417
85,PHL,4417
86,PCN,4417
87,WSM,4417
88,SGP,4417
89,SLB,4417
90,SGS,4417
91,LKA,4417
92,TJK,4417
93,THA,4417
94,TLS,4417
95,TKL,4417
96,TON,4417
97,TKM,4417
98,TUV,4417
99,UMI,4417
100,UZB,4417
101,VUT,4417
102,VNM,4417
103,WLF,4417
104,ALA,566
105,ALB,566
106,AND,566
107,BLR,566
108,BIH,566
109,FRO,566
110,GIB,566
111,GGY,566
112,ISL,566
113,IMN,566
114,JEY,566
115,XKX,566
116,LIE,566
117,MKD,566
118,MDA,566
119,MCO,566
120,MNE,566
121,SMR,566
122,SRB,566
123,SJM,566
124,UKR,566
125,VAT,566
126,DZA,1622
127,AGO,1622
128,BEN,1622
129,BWA,1622
130,BFA,1622
131,BDI,1622
132,CPV,1622
133,CMR,1622
134,CAF,1622
135,TCD,1622
136,COM,1622
137,COG,1622
138,CIV,1622
139,DJI,1622
140,COD,1622
141,GNQ,1622
142,ERI,1622
143,SWZ,1622
144,ETH,1622
145,ATF,1622
146,GAB,1622
147,GMB,1622
148,GHA,1622
149,GIN,1622
150,GNB,1622
151,KEN,1622
152,LSO,1622
153,LBR,1622
154,LBY,1622
155,MDG,1622
156,MWI,1622
157,MLI,1622
158,MRT,1622
159,MUS,1622
160,MYT,1622
161,MAR,1622
162,MOZ,1622
163,NAM,1622
164,NER,1622
165,NGA,1622
166,REU,1622
167,RWA,1622
168,STP,1622
169,SEN,1622
170,SYC,1622
171,SLE,1622
172,SOM,1622
173,SSD,1622
174,SHN,1622
175,SDN,1622
176,TZA,1622
177,TGO,1622
178,TUN,1622
179,UGA,1622
180,ESH,1622
181,ZMB,1622
182,ZWE,1622
183,AIA,4441
184,ATG,4441
185,ARG,4441
186,ABW,4441
187,BHS,4441
188,BRB,4441
189,BLZ,4441
190,BMU,4441
191,BOL,4441
192,BES,4441
193,VGB,4441
194,CYM,4441
195,CHL,4441
196,COL,4441
197,CRI,4441
198,CUB,4441
199,CUW,4441
200,DMA,4441
201,DOM,4441
202,ECU,4441
203,SLV,4441
204,FLK,4441
205,GUF,4441
206,GRL,4441
207,GRD,4441
208,GLP,4441
209,GTM,4441
210,GUY,4441
211,HTI,4441
212,HND,4441
213,JAM,4441
214,MTQ,4441
215,MSR,4441
216,NIC,4441
217,PAN,4441
218,PRY,4441
219,PER,4441
220,PRI,4441
221,MAF,4441
222,SXM,4441
223,BLM,4441
224,KNA,4441
225,LCA,4441
226,SPM,4441
227,VCT,4441
228,SUR,4441
229,TTO,4441
230,TCA,4441
231,VIR,4441
232,URY,4441
233,VEN,4441
234,BHR,3042
235,EGY,3042
236,IRN,3042
237,IRQ,3042
238,ISR,3042
239,JOR,3042
240,KWT,3042
241,LBN,3042
242,OMN,3042
243,PSE,3042
244,QAT,3042
245,SAU,3042
246,SYR,3042
247,ARE,3042
248,YEM,3042
249,ZAF,439
