,country,emission
0,AUT,3063
1,AUS,1712
2,BEL,2869
3,BGR,796
4,BRA,2271
5,CAN,1990
6,CHE,6465
7,CHN,17045
8,CYP,118
9,CZE,2149
10,DEU,24474
11,DNK,1223
12,EST,159
13,ESP,7763
14,FIN,920
15,FRA,22235
16,GBR,9173
17,GRC,1572
18,HRV,886
19,HUN,1813
20,IDN,574
21,IRL,1789
22,IND,2796
23,ITA,1328109
24,JPN,2650
25,KOR,3686
26,LTU,245
27,LUX,457
28,LVA,85
29,MLT,321
30,MEX,1993
31,NLD,1601
32,NOR,1223
33,POL,4441
34,PRT,1451
35,ROU,2527
36,RUS,3340
37,SWE,1998
38,SVN,1435
39,SVK,1237
40,TUR,4725
41,TWN,2207
42,USA,14014
43,AFG,8277
44,ASM,8277
45,ATA,8277
46,ARM,8277
47,AZE,8277
48,BGD,8277
49,BTN,8277
50,BVT,8277
51,IOT,8277
52,BRN,8277
53,KHM,8277
54,CXR,8277
55,CCK,8277
56,COK,8277
57,FJI,8277
58,PYF,8277
59,GEO,8277
60,GUM,8277
61,HMD,8277
62,HKG,8277
63,KAZ,8277
64,KIR,8277
65,KGZ,8277
66,LAO,8277
67,MAC,8277
68,MYS,8277
69,MDV,8277
70,MHL,8277
71,FSM,8277
72,MNG,8277
73,MMR,8277
74,NRU,8277
75,NPL,8277
76,NCL,8277
77,NZL,8277
78,NIU,8277
79,NFK,8277
80,PRK,8277
81,MNP,8277
82,PAK,8277
83,PLW,8277
84,PNG,8277
85,PHL,8277
86,PCN,8277
87,WSM,8277
88,SGP,8277
89,SLB,8277
90,SGS,8277
91,LKA,8277
92,TJK,8277
93,THA,8277
94,TLS,8277
95,TKL,8277
96,TON,8277
97,TKM,8277
98,TUV,8277
99,UMI,8277
100,UZB,8277
101,VUT,8277
102,VNM,8277
103,WLF,8277
104,ALA,2672
105,ALB,2672
106,AND,2672
107,BLR,2672
108,BIH,2672
109,FRO,2672
110,GIB,2672
111,GGY,2672
112,ISL,2672
113,IMN,2672
114,JEY,2672
115,XKX,2672
116,LIE,2672
117,MKD,2672
118,MDA,2672
119,MCO,2672
120,MNE,2672
121,SMR,2672
122,SRB,2672
123,SJM,2672
124,UKR,2672
125,VAT,2672
126,DZA,7434
127,AGO,7434
128,BEN,7434
129,BWA,7434
130,BFA,7434
131,BDI,7434
132,CPV,7434
133,CMR,7434
134,CAF,7434
135,TCD,7434
136,COM,7434
137,COG,7434
138,CIV,7434
139,DJI,7434
140,COD,7434
141,GNQ,7434
142,ERI,7434
143,SWZ,7434
144,ETH,7434
145,ATF,7434
146,GAB,7434
147,GMB,7434
148,GHA,7434
149,GIN,7434
150,GNB,7434
151,KEN,7434
152,LSO,7434
153,LBR,7434
154,LBY,7434
155,MDG,7434
156,MWI,7434
157,MLI,7434
158,MRT,7434
159,MUS,7434
160,MYT,7434
161,MAR,7434
162,MOZ,7434
163,NAM,7434
164,NER,7434
165,NGA,7434
166,REU,7434
167,RWA,7434
168,STP,7434
169,SEN,7434
170,SYC,7434
171,SLE,7434
172,SOM,7434
173,SSD,7434
174,SHN,7434
175,SDN,7434
176,TZA,7434
177,TGO,7434
178,TUN,7434
179,UGA,7434
180,ESH,7434
181,ZMB,7434
182,ZWE,7434
183,AIA,4861
184,ATG,4861
185,ARG,4861
186,ABW,4861
187,BHS,4861
188,BRB,4861
189,BLZ,4861
190,BMU,4861
191,BOL,4861
192,BES,4861
193,VGB,4861
194,CYM,4861
195,CHL,4861
196,COL,4861
197,CRI,4861
198,CUB,4861
199,CUW,4861
200,DMA,4861
201,DOM,4861
202,ECU,4861
203,SLV,4861
204,FLK,4861
205,GUF,4861
206,GRL,4861
207,GRD,4861
208,GLP,4861
209,GTM,4861
210,GUY,4861
211,HTI,4861
212,HND,4861
213,JAM,4861
214,MTQ,4861
215,MSR,4861
216,NIC,4861
217,PAN,4861
218,PRY,4861
219,PER,4861
220,PRI,4861
221,MAF,4861
222,SXM,4861
223,BLM,4861
224,KNA,4861
225,LCA,4861
226,SPM,4861
227,VCT,4861
228,SUR,4861
229,TTO,4861
230,TCA,4861
231,VIR,4861
232,URY,4861
233,VEN,4861
234,BHR,11286
235,EGY,11286
236,IRN,11286
237,IRQ,11286
238,ISR,11286
239,JOR,11286
240,KWT,11286
241,LBN,11286
242,OMN,11286
243,PSE,11286
244,QAT,11286
245,SAU,11286
246,SYR,11286
247,ARE,11286
248,YEM,11286
249,ZAF,409
