,country,emission
0,AUT,28
1,AUS,27
2,BEL,45
3,BGR,16
4,BRA,30
5,CAN,37
6,CHE,25
7,CHN,267
8,CYP,0
9,CZE,31
10,DEU,170
11,DNK,82
12,EST,9691
13,ESP,46
14,FIN,393
15,FRA,91
16,GBR,107
17,GRC,29
18,HRV,8
19,HUN,57
20,IDN,20
21,IRL,39
22,IND,50
23,ITA,62
24,JPN,50
25,KOR,51
26,LTU,67
27,LUX,2
28,LVA,135
29,MLT,4
30,MEX,32
31,NLD,31
32,NOR,131
33,POL,54
34,PRT,20
35,ROU,15
36,RUS,174
37,SWE,329
38,SVN,8
39,SVK,11
40,TUR,75
41,TWN,111
42,USA,129
43,AFG,81
44,ASM,81
45,ATA,81
46,ARM,81
47,AZE,81
48,BGD,81
49,BTN,81
50,BVT,81
51,IOT,81
52,BRN,81
53,KHM,81
54,CXR,81
55,CCK,81
56,COK,81
57,FJI,81
58,PYF,81
59,GEO,81
60,GUM,81
61,HMD,81
62,HKG,81
63,KAZ,81
64,KIR,81
65,KGZ,81
66,LAO,81
67,MAC,81
68,MYS,81
69,MDV,81
70,MHL,81
71,FSM,81
72,MNG,81
73,MMR,81
74,NRU,81
75,NPL,81
76,NCL,81
77,NZL,81
78,NIU,81
79,NFK,81
80,PRK,81
81,MNP,81
82,PAK,81
83,PLW,81
84,PNG,81
85,PHL,81
86,PCN,81
87,WSM,81
88,SGP,81
89,SLB,81
90,SGS,81
91,LKA,81
92,TJK,81
93,THA,81
94,TLS,81
95,TKL,81
96,TON,81
97,TKM,81
98,TUV,81
99,UMI,81
100,UZB,81
101,VUT,81
102,VNM,81
103,WLF,81
104,ALA,35
105,ALB,35
106,AND,35
107,BLR,35
108,BIH,35
109,FRO,35
110,GIB,35
111,GGY,35
112,ISL,35
113,IMN,35
114,JEY,35
115,XKX,35
116,LIE,35
117,MKD,35
118,MDA,35
119,MCO,35
120,MNE,35
121,SMR,35
122,SRB,35
123,SJM,35
124,UKR,35
125,VAT,35
126,DZA,21
127,AGO,21
128,BEN,21
129,BWA,21
130,BFA,21
131,BDI,21
132,CPV,21
133,CMR,21
134,CAF,21
135,TCD,21
136,COM,21
137,COG,21
138,CIV,21
139,DJI,21
140,COD,21
141,GNQ,21
142,ERI,21
143,SWZ,21
144,ETH,21
145,ATF,21
146,GAB,21
147,GMB,21
148,GHA,21
149,GIN,21
150,GNB,21
151,KEN,21
152,LSO,21
153,LBR,21
154,LBY,21
155,MDG,21
156,MWI,21
157,MLI,21
158,MRT,21
159,MUS,21
160,MYT,21
161,MAR,21
162,MOZ,21
163,NAM,21
164,NER,21
165,NGA,21
166,REU,21
167,RWA,21
168,STP,21
169,SEN,21
170,SYC,21
171,SLE,21
172,SOM,21
173,SSD,21
174,SHN,21
175,SDN,21
176,TZA,21
177,TGO,21
178,TUN,21
179,UGA,21
180,ESH,21
181,ZMB,21
182,ZWE,21
183,AIA,56
184,ATG,56
185,ARG,56
186,ABW,56
187,BHS,56
188,BRB,56
189,BLZ,56
190,BMU,56
191,BOL,56
192,BES,56
193,VGB,56
194,CYM,56
195,CHL,56
196,COL,56
197,CRI,56
198,CUB,56
199,CUW,56
200,DMA,56
201,DOM,56
202,ECU,56
203,SLV,56
204,FLK,56
205,GUF,56
206,GRL,56
207,GRD,56
208,GLP,56
209,GTM,56
210,GUY,56
211,HTI,56
212,HND,56
213,JAM,56
214,MTQ,56
215,MSR,56
216,NIC,56
217,PAN,56
218,PRY,56
219,PER,56
220,PRI,56
221,MAF,56
222,SXM,56
223,BLM,56
224,KNA,56
225,LCA,56
226,SPM,56
227,VCT,56
228,SUR,56
229,TTO,56
230,TCA,56
231,VIR,56
232,URY,56
233,VEN,56
234,BHR,74
235,EGY,74
236,IRN,74
237,IRQ,74
238,ISR,74
239,JOR,74
240,KWT,74
241,LBN,74
242,OMN,74
243,PSE,74
244,QAT,74
245,SAU,74
246,SYR,74
247,ARE,74
248,YEM,74
249,ZAF,4
