,country,emission
0,AUT,438
1,AUS,468
2,BEL,712
3,BGR,71
4,BRA,280
5,CAN,806
6,CHE,473
7,CHN,1648
8,CYP,21
9,CZE,349
10,DEU,4932
11,DNK,140661
12,EST,68
13,ESP,1284
14,FIN,980
15,FRA,2261
16,GBR,2587
17,GRC,442
18,HRV,44
19,HUN,344
20,IDN,168
21,IRL,714
22,IND,468
23,ITA,1613
24,JPN,996
25,KOR,733
26,LTU,124
27,LUX,106
28,LVA,95
29,MLT,21
30,MEX,265
31,NLD,1523
32,NOR,1703
33,POL,664
34,PRT,248
35,ROU,114
36,RUS,485
37,SWE,4969
38,SVN,53
39,SVK,93
40,TUR,260
41,TWN,338
42,USA,2781
43,AFG,1073
44,ASM,1073
45,ATA,1073
46,ARM,1073
47,AZE,1073
48,BGD,1073
49,BTN,1073
50,BVT,1073
51,IOT,1073
52,BRN,1073
53,KHM,1073
54,CXR,1073
55,CCK,1073
56,COK,1073
57,FJI,1073
58,PYF,1073
59,GEO,1073
60,GUM,1073
61,HMD,1073
62,HKG,1073
63,KAZ,1073
64,KIR,1073
65,KGZ,1073
66,LAO,1073
67,MAC,1073
68,MYS,1073
69,MDV,1073
70,MHL,1073
71,FSM,1073
72,MNG,1073
73,MMR,1073
74,NRU,1073
75,NPL,1073
76,NCL,1073
77,NZL,1073
78,NIU,1073
79,NFK,1073
80,PRK,1073
81,MNP,1073
82,PAK,1073
83,PLW,1073
84,PNG,1073
85,PHL,1073
86,PCN,1073
87,WSM,1073
88,SGP,1073
89,SLB,1073
90,SGS,1073
91,LKA,1073
92,TJK,1073
93,THA,1073
94,TLS,1073
95,TKL,1073
96,TON,1073
97,TKM,1073
98,TUV,1073
99,UMI,1073
100,UZB,1073
101,VUT,1073
102,VNM,1073
103,WLF,1073
104,ALA,373
105,ALB,373
106,AND,373
107,BLR,373
108,BIH,373
109,FRO,373
110,GIB,373
111,GGY,373
112,ISL,373
113,IMN,373
114,JEY,373
115,XKX,373
116,LIE,373
117,MKD,373
118,MDA,373
119,MCO,373
120,MNE,373
121,SMR,373
122,SRB,373
123,SJM,373
124,UKR,373
125,VAT,373
126,DZA,434
127,AGO,434
128,BEN,434
129,BWA,434
130,BFA,434
131,BDI,434
132,CPV,434
133,CMR,434
134,CAF,434
135,TCD,434
136,COM,434
137,COG,434
138,CIV,434
139,DJI,434
140,COD,434
141,GNQ,434
142,ERI,434
143,SWZ,434
144,ETH,434
145,ATF,434
146,GAB,434
147,GMB,434
148,GHA,434
149,GIN,434
150,GNB,434
151,KEN,434
152,LSO,434
153,LBR,434
154,LBY,434
155,MDG,434
156,MWI,434
157,MLI,434
158,MRT,434
159,MUS,434
160,MYT,434
161,MAR,434
162,MOZ,434
163,NAM,434
164,NER,434
165,NGA,434
166,REU,434
167,RWA,434
168,STP,434
169,SEN,434
170,SYC,434
171,SLE,434
172,SOM,434
173,SSD,434
174,SHN,434
175,SDN,434
176,TZA,434
177,TGO,434
178,TUN,434
179,UGA,434
180,ESH,434
181,ZMB,434
182,ZWE,434
183,AIA,798
184,ATG,798
185,ARG,798
186,ABW,798
187,BHS,798
188,BRB,798
189,BLZ,798
190,BMU,798
191,BOL,798
192,BES,798
193,VGB,798
194,CYM,798
195,CHL,798
196,COL,798
197,CRI,798
198,CUB,798
199,CUW,798
200,DMA,798
201,DOM,798
202,ECU,798
203,SLV,798
204,FLK,798
205,GUF,798
206,GRL,798
207,GRD,798
208,GLP,798
209,GTM,798
210,GUY,798
211,HTI,798
212,HND,798
213,JAM,798
214,MTQ,798
215,MSR,798
216,NIC,798
217,PAN,798
218,PRY,798
219,PER,798
220,PRI,798
221,MAF,798
222,SXM,798
223,BLM,798
224,KNA,798
225,LCA,798
226,SPM,798
227,VCT,798
228,SUR,798
229,TTO,798
230,TCA,798
231,VIR,798
232,URY,798
233,VEN,798
234,BHR,781
235,EGY,781
236,IRN,781
237,IRQ,781
238,ISR,781
239,JOR,781
240,KWT,781
241,LBN,781
242,OMN,781
243,PSE,781
244,QAT,781
245,SAU,781
246,SYR,781
247,ARE,781
248,YEM,781
249,ZAF,201
