,country,emission
0,AUT,3283
1,AUS,4856
2,BEL,5056
3,BGR,239
4,BRA,12967
5,CAN,122332
6,CHE,10936
7,CHN,83071
8,CYP,54
9,CZE,1160
10,DEU,46688
11,DNK,2538
12,EST,111
13,ESP,8286
14,FIN,2648
15,FRA,19040
16,GBR,56349
17,GRC,1500
18,HRV,200
19,HUN,992
20,IDN,4663
21,IRL,14802
22,IND,9005
23,ITA,13334
24,JPN,42085
25,KOR,16349
26,LTU,161
27,LUX,1675
28,LVA,87
29,MLT,124
30,MEX,74171
31,NLD,10814
32,NOR,4603
33,POL,1374
34,PRT,1249
35,ROU,485
36,RUS,8524
37,SWE,6157
38,SVN,266
39,SVK,499
40,TUR,2287
41,TWN,19548
42,USA,8145863
43,AFG,40114
44,ASM,40114
45,ATA,40114
46,ARM,40114
47,AZE,40114
48,BGD,40114
49,BTN,40114
50,BVT,40114
51,IOT,40114
52,BRN,40114
53,KHM,40114
54,CXR,40114
55,CCK,40114
56,COK,40114
57,FJI,40114
58,PYF,40114
59,GEO,40114
60,GUM,40114
61,HMD,40114
62,HKG,40114
63,KAZ,40114
64,KIR,40114
65,KGZ,40114
66,LAO,40114
67,MAC,40114
68,MYS,40114
69,MDV,40114
70,MHL,40114
71,FSM,40114
72,MNG,40114
73,MMR,40114
74,NRU,40114
75,NPL,40114
76,NCL,40114
77,NZL,40114
78,NIU,40114
79,NFK,40114
80,PRK,40114
81,MNP,40114
82,PAK,40114
83,PLW,40114
84,PNG,40114
85,PHL,40114
86,PCN,40114
87,WSM,40114
88,SGP,40114
89,SLB,40114
90,SGS,40114
91,LKA,40114
92,TJK,40114
93,THA,40114
94,TLS,40114
95,TKL,40114
96,TON,40114
97,TKM,40114
98,TUV,40114
99,UMI,40114
100,UZB,40114
101,VUT,40114
102,VNM,40114
103,WLF,40114
104,ALA,1093
105,ALB,1093
106,AND,1093
107,BLR,1093
108,BIH,1093
109,FRO,1093
110,GIB,1093
111,GGY,1093
112,ISL,1093
113,IMN,1093
114,JEY,1093
115,XKX,1093
116,LIE,1093
117,MKD,1093
118,MDA,1093
119,MCO,1093
120,MNE,1093
121,SMR,1093
122,SRB,1093
123,SJM,1093
124,UKR,1093
125,VAT,1093
126,DZA,30215
127,AGO,30215
128,BEN,30215
129,BWA,30215
130,BFA,30215
131,BDI,30215
132,CPV,30215
133,CMR,30215
134,CAF,30215
135,TCD,30215
136,COM,30215
137,COG,30215
138,CIV,30215
139,DJI,30215
140,COD,30215
141,GNQ,30215
142,ERI,30215
143,SWZ,30215
144,ETH,30215
145,ATF,30215
146,GAB,30215
147,GMB,30215
148,GHA,30215
149,GIN,30215
150,GNB,30215
151,KEN,30215
152,LSO,30215
153,LBR,30215
154,LBY,30215
155,MDG,30215
156,MWI,30215
157,MLI,30215
158,MRT,30215
159,MUS,30215
160,MYT,30215
161,MAR,30215
162,MOZ,30215
163,NAM,30215
164,NER,30215
165,NGA,30215
166,REU,30215
167,RWA,30215
168,STP,30215
169,SEN,30215
170,SYC,30215
171,SLE,30215
172,SOM,30215
173,SSD,30215
174,SHN,30215
175,SDN,30215
176,TZA,30215
177,TGO,30215
178,TUN,30215
179,UGA,30215
180,ESH,30215
181,ZMB,30215
182,ZWE,30215
183,AIA,93964
184,ATG,93964
185,ARG,93964
186,ABW,93964
187,BHS,93964
188,BRB,93964
189,BLZ,93964
190,BMU,93964
191,BOL,93964
192,BES,93964
193,VGB,93964
194,CYM,93964
195,CHL,93964
196,COL,93964
197,CRI,93964
198,CUB,93964
199,CUW,93964
200,DMA,93964
201,DOM,93964
202,ECU,93964
203,SLV,93964
204,FLK,93964
205,GUF,93964
206,GRL,93964
207,GRD,93964
208,GLP,93964
209,GTM,93964
210,GUY,93964
211,HTI,93964
212,HND,93964
213,JAM,93964
214,MTQ,93964
215,MSR,93964
216,NIC,93964
217,PAN,93964
218,PRY,93964
219,PER,93964
220,PRI,93964
221,MAF,93964
222,SXM,93964
223,BLM,93964
224,KNA,93964
225,LCA,93964
226,SPM,93964
227,VCT,93964
228,SUR,93964
229,TTO,93964
230,TCA,93964
231,VIR,93964
232,URY,93964
233,VEN,93964
234,BHR,44670
235,EGY,44670
236,IRN,44670
237,IRQ,44670
238,ISR,44670
239,JOR,44670
240,KWT,44670
241,LBN,44670
242,OMN,44670
243,PSE,44670
244,QAT,44670
245,SAU,44670
246,SYR,44670
247,ARE,44670
248,YEM,44670
249,ZAF,2007
