,country,emission
0,AUT,1029
1,AUS,212
2,BEL,1268
3,BGR,141
4,BRA,250
5,CAN,292
6,CHE,766
7,CHN,2495
8,CYP,23
9,CZE,2384
10,DEU,14703
11,DNK,741
12,EST,72
13,ESP,1188
14,FIN,814
15,FRA,3399
16,GBR,1907
17,GRC,206
18,HRV,73
19,HUN,1366
20,IDN,149
21,IRL,399
22,IND,368
23,ITA,3626
24,JPN,642
25,KOR,870
26,LTU,240
27,LUX,198
28,LVA,139
29,MLT,28
30,MEX,109
31,NLD,1435
32,NOR,967
33,POL,261638
34,PRT,218
35,ROU,279
36,RUS,7312
37,SWE,1584
38,SVN,346
39,SVK,1020
40,TUR,573
41,TWN,738
42,USA,1329
43,AFG,1171
44,ASM,1171
45,ATA,1171
46,ARM,1171
47,AZE,1171
48,BGD,1171
49,BTN,1171
50,BVT,1171
51,IOT,1171
52,BRN,1171
53,KHM,1171
54,CXR,1171
55,CCK,1171
56,COK,1171
57,FJI,1171
58,PYF,1171
59,GEO,1171
60,GUM,1171
61,HMD,1171
62,HKG,1171
63,KAZ,1171
64,KIR,1171
65,KGZ,1171
66,LAO,1171
67,MAC,1171
68,MYS,1171
69,MDV,1171
70,MHL,1171
71,FSM,1171
72,MNG,1171
73,MMR,1171
74,NRU,1171
75,NPL,1171
76,NCL,1171
77,NZL,1171
78,NIU,1171
79,NFK,1171
80,PRK,1171
81,MNP,1171
82,PAK,1171
83,PLW,1171
84,PNG,1171
85,PHL,1171
86,PCN,1171
87,WSM,1171
88,SGP,1171
89,SLB,1171
90,SGS,1171
91,LKA,1171
92,TJK,1171
93,THA,1171
94,TLS,1171
95,TKL,1171
96,TON,1171
97,TKM,1171
98,TUV,1171
99,UMI,1171
100,UZB,1171
101,VUT,1171
102,VNM,1171
103,WLF,1171
104,ALA,1092
105,ALB,1092
106,AND,1092
107,BLR,1092
108,BIH,1092
109,FRO,1092
110,GIB,1092
111,GGY,1092
112,ISL,1092
113,IMN,1092
114,JEY,1092
115,XKX,1092
116,LIE,1092
117,MKD,1092
118,MDA,1092
119,MCO,1092
120,MNE,1092
121,SMR,1092
122,SRB,1092
123,SJM,1092
124,UKR,1092
125,VAT,1092
126,DZA,846
127,AGO,846
128,BEN,846
129,BWA,846
130,BFA,846
131,BDI,846
132,CPV,846
133,CMR,846
134,CAF,846
135,TCD,846
136,COM,846
137,COG,846
138,CIV,846
139,DJI,846
140,COD,846
141,GNQ,846
142,ERI,846
143,SWZ,846
144,ETH,846
145,ATF,846
146,GAB,846
147,GMB,846
148,GHA,846
149,GIN,846
150,GNB,846
151,KEN,846
152,LSO,846
153,LBR,846
154,LBY,846
155,MDG,846
156,MWI,846
157,MLI,846
158,MRT,846
159,MUS,846
160,MYT,846
161,MAR,846
162,MOZ,846
163,NAM,846
164,NER,846
165,NGA,846
166,REU,846
167,RWA,846
168,STP,846
169,SEN,846
170,SYC,846
171,SLE,846
172,SOM,846
173,SSD,846
174,SHN,846
175,SDN,846
176,TZA,846
177,TGO,846
178,TUN,846
179,UGA,846
180,ESH,846
181,ZMB,846
182,ZWE,846
183,AIA,868
184,ATG,868
185,ARG,868
186,ABW,868
187,BHS,868
188,BRB,868
189,BLZ,868
190,BMU,868
191,BOL,868
192,BES,868
193,VGB,868
194,CYM,868
195,CHL,868
196,COL,868
197,CRI,868
198,CUB,868
199,CUW,868
200,DMA,868
201,DOM,868
202,ECU,868
203,SLV,868
204,FLK,868
205,GUF,868
206,GRL,868
207,GRD,868
208,GLP,868
209,GTM,868
210,GUY,868
211,HTI,868
212,HND,868
213,JAM,868
214,MTQ,868
215,MSR,868
216,NIC,868
217,PAN,868
218,PRY,868
219,PER,868
220,PRI,868
221,MAF,868
222,SXM,868
223,BLM,868
224,KNA,868
225,LCA,868
226,SPM,868
227,VCT,868
228,SUR,868
229,TTO,868
230,TCA,868
231,VIR,868
232,URY,868
233,VEN,868
234,BHR,1619
235,EGY,1619
236,IRN,1619
237,IRQ,1619
238,ISR,1619
239,JOR,1619
240,KWT,1619
241,LBN,1619
242,OMN,1619
243,PSE,1619
244,QAT,1619
245,SAU,1619
246,SYR,1619
247,ARE,1619
248,YEM,1619
249,ZAF,123
