,country,emission
0,AUT,17
1,AUS,11
2,BEL,42
3,BGR,8
4,BRA,8
5,CAN,28
6,CHE,54
7,CHN,40
8,CYP,3
9,CZE,16
10,DEU,182
11,DNK,76
12,EST,64
13,ESP,59
14,FIN,41
15,FRA,143
16,GBR,144
17,GRC,18
18,HRV,6
19,HUN,23
20,IDN,10
21,IRL,19
22,IND,21
23,ITA,78
24,JPN,23
25,KOR,12
26,LTU,8309
27,LUX,8
28,LVA,126
29,MLT,3
30,MEX,21
31,NLD,59
32,NOR,64
33,POL,114
34,PRT,25
35,ROU,13
36,RUS,163
37,SWE,116
38,SVN,6
39,SVK,9
40,TUR,25
41,TWN,16
42,USA,158
43,AFG,51
44,ASM,51
45,ATA,51
46,ARM,51
47,AZE,51
48,BGD,51
49,BTN,51
50,BVT,51
51,IOT,51
52,BRN,51
53,KHM,51
54,CXR,51
55,CCK,51
56,COK,51
57,FJI,51
58,PYF,51
59,GEO,51
60,GUM,51
61,HMD,51
62,HKG,51
63,KAZ,51
64,KIR,51
65,KGZ,51
66,LAO,51
67,MAC,51
68,MYS,51
69,MDV,51
70,MHL,51
71,FSM,51
72,MNG,51
73,MMR,51
74,NRU,51
75,NPL,51
76,NCL,51
77,NZL,51
78,NIU,51
79,NFK,51
80,PRK,51
81,MNP,51
82,PAK,51
83,PLW,51
84,PNG,51
85,PHL,51
86,PCN,51
87,WSM,51
88,SGP,51
89,SLB,51
90,SGS,51
91,LKA,51
92,TJK,51
93,THA,51
94,TLS,51
95,TKL,51
96,TON,51
97,TKM,51
98,TUV,51
99,UMI,51
100,UZB,51
101,VUT,51
102,VNM,51
103,WLF,51
104,ALA,108
105,ALB,108
106,AND,108
107,BLR,108
108,BIH,108
109,FRO,108
110,GIB,108
111,GGY,108
112,ISL,108
113,IMN,108
114,JEY,108
115,XKX,108
116,LIE,108
117,MKD,108
118,MDA,108
119,MCO,108
120,MNE,108
121,SMR,108
122,SRB,108
123,SJM,108
124,UKR,108
125,VAT,108
126,DZA,12
127,AGO,12
128,BEN,12
129,BWA,12
130,BFA,12
131,BDI,12
132,CPV,12
133,CMR,12
134,CAF,12
135,TCD,12
136,COM,12
137,COG,12
138,CIV,12
139,DJI,12
140,COD,12
141,GNQ,12
142,ERI,12
143,SWZ,12
144,ETH,12
145,ATF,12
146,GAB,12
147,GMB,12
148,GHA,12
149,GIN,12
150,GNB,12
151,KEN,12
152,LSO,12
153,LBR,12
154,LBY,12
155,MDG,12
156,MWI,12
157,MLI,12
158,MRT,12
159,MUS,12
160,MYT,12
161,MAR,12
162,MOZ,12
163,NAM,12
164,NER,12
165,NGA,12
166,REU,12
167,RWA,12
168,STP,12
169,SEN,12
170,SYC,12
171,SLE,12
172,SOM,12
173,SSD,12
174,SHN,12
175,SDN,12
176,TZA,12
177,TGO,12
178,TUN,12
179,UGA,12
180,ESH,12
181,ZMB,12
182,ZWE,12
183,AIA,24
184,ATG,24
185,ARG,24
186,ABW,24
187,BHS,24
188,BRB,24
189,BLZ,24
190,BMU,24
191,BOL,24
192,BES,24
193,VGB,24
194,CYM,24
195,CHL,24
196,COL,24
197,CRI,24
198,CUB,24
199,CUW,24
200,DMA,24
201,DOM,24
202,ECU,24
203,SLV,24
204,FLK,24
205,GUF,24
206,GRL,24
207,GRD,24
208,GLP,24
209,GTM,24
210,GUY,24
211,HTI,24
212,HND,24
213,JAM,24
214,MTQ,24
215,MSR,24
216,NIC,24
217,PAN,24
218,PRY,24
219,PER,24
220,PRI,24
221,MAF,24
222,SXM,24
223,BLM,24
224,KNA,24
225,LCA,24
226,SPM,24
227,VCT,24
228,SUR,24
229,TTO,24
230,TCA,24
231,VIR,24
232,URY,24
233,VEN,24
234,BHR,18
235,EGY,18
236,IRN,18
237,IRQ,18
238,ISR,18
239,JOR,18
240,KWT,18
241,LBN,18
242,OMN,18
243,PSE,18
244,QAT,18
245,SAU,18
246,SYR,18
247,ARE,18
248,YEM,18
249,ZAF,4
