,country,emission
0,AUT,191
1,AUS,158
2,BEL,492
3,BGR,21
4,BRA,112
5,CAN,112
6,CHE,161
7,CHN,495
8,CYP,10
9,CZE,64
10,DEU,1765
11,DNK,187
12,EST,6
13,ESP,2824
14,FIN,94
15,FRA,1861
16,GBR,848
17,GRC,153
18,HRV,20
19,HUN,112
20,IDN,48
21,IRL,126
22,IND,102
23,ITA,788
24,JPN,117
25,KOR,76
26,LTU,9
27,LUX,29
28,LVA,6
29,MLT,8
30,MEX,103
31,NLD,436
32,NOR,124
33,POL,126
34,PRT,98413
35,ROU,44
36,RUS,161
37,SWE,201
38,SVN,20
39,SVK,27
40,TUR,135
41,TWN,119
42,USA,1063
43,AFG,269
44,ASM,269
45,ATA,269
46,ARM,269
47,AZE,269
48,BGD,269
49,BTN,269
50,BVT,269
51,IOT,269
52,BRN,269
53,KHM,269
54,CXR,269
55,CCK,269
56,COK,269
57,FJI,269
58,PYF,269
59,GEO,269
60,GUM,269
61,HMD,269
62,HKG,269
63,KAZ,269
64,KIR,269
65,KGZ,269
66,LAO,269
67,MAC,269
68,MYS,269
69,MDV,269
70,MHL,269
71,FSM,269
72,MNG,269
73,MMR,269
74,NRU,269
75,NPL,269
76,NCL,269
77,NZL,269
78,NIU,269
79,NFK,269
80,PRK,269
81,MNP,269
82,PAK,269
83,PLW,269
84,PNG,269
85,PHL,269
86,PCN,269
87,WSM,269
88,SGP,269
89,SLB,269
90,SGS,269
91,LKA,269
92,TJK,269
93,THA,269
94,TLS,269
95,TKL,269
96,TON,269
97,TKM,269
98,TUV,269
99,UMI,269
100,UZB,269
101,VUT,269
102,VNM,269
103,WLF,269
104,ALA,41
105,ALB,41
106,AND,41
107,BLR,41
108,BIH,41
109,FRO,41
110,GIB,41
111,GGY,41
112,ISL,41
113,IMN,41
114,JEY,41
115,XKX,41
116,LIE,41
117,MKD,41
118,MDA,41
119,MCO,41
120,MNE,41
121,SMR,41
122,SRB,41
123,SJM,41
124,UKR,41
125,VAT,41
126,DZA,436
127,AGO,436
128,BEN,436
129,BWA,436
130,BFA,436
131,BDI,436
132,CPV,436
133,CMR,436
134,CAF,436
135,TCD,436
136,COM,436
137,COG,436
138,CIV,436
139,DJI,436
140,COD,436
141,GNQ,436
142,ERI,436
143,SWZ,436
144,ETH,436
145,ATF,436
146,GAB,436
147,GMB,436
148,GHA,436
149,GIN,436
150,GNB,436
151,KEN,436
152,LSO,436
153,LBR,436
154,LBY,436
155,MDG,436
156,MWI,436
157,MLI,436
158,MRT,436
159,MUS,436
160,MYT,436
161,MAR,436
162,MOZ,436
163,NAM,436
164,NER,436
165,NGA,436
166,REU,436
167,RWA,436
168,STP,436
169,SEN,436
170,SYC,436
171,SLE,436
172,SOM,436
173,SSD,436
174,SHN,436
175,SDN,436
176,TZA,436
177,TGO,436
178,TUN,436
179,UGA,436
180,ESH,436
181,ZMB,436
182,ZWE,436
183,AIA,240
184,ATG,240
185,ARG,240
186,ABW,240
187,BHS,240
188,BRB,240
189,BLZ,240
190,BMU,240
191,BOL,240
192,BES,240
193,VGB,240
194,CYM,240
195,CHL,240
196,COL,240
197,CRI,240
198,CUB,240
199,CUW,240
200,DMA,240
201,DOM,240
202,ECU,240
203,SLV,240
204,FLK,240
205,GUF,240
206,GRL,240
207,GRD,240
208,GLP,240
209,GTM,240
210,GUY,240
211,HTI,240
212,HND,240
213,JAM,240
214,MTQ,240
215,MSR,240
216,NIC,240
217,PAN,240
218,PRY,240
219,PER,240
220,PRI,240
221,MAF,240
222,SXM,240
223,BLM,240
224,KNA,240
225,LCA,240
226,SPM,240
227,VCT,240
228,SUR,240
229,TTO,240
230,TCA,240
231,VIR,240
232,URY,240
233,VEN,240
234,BHR,287
235,EGY,287
236,IRN,287
237,IRQ,287
238,ISR,287
239,JOR,287
240,KWT,287
241,LBN,287
242,OMN,287
243,PSE,287
244,QAT,287
245,SAU,287
246,SYR,287
247,ARE,287
248,YEM,287
249,ZAF,25
