,country,emission
0,AUT,1019
1,AUS,65
2,BEL,279
3,BGR,25
4,BRA,46
5,CAN,84
6,CHE,239
7,CHN,319
8,CYP,5
9,CZE,96110
10,DEU,4979
11,DNK,112
12,EST,6
13,ESP,400
14,FIN,90
15,FRA,898
16,GBR,706
17,GRC,116
18,HRV,114
19,HUN,594
20,IDN,38
21,IRL,153
22,IND,146
23,ITA,806
24,JPN,121
25,KOR,59
26,LTU,29
27,LUX,9
28,LVA,14
29,MLT,3
30,MEX,66
31,NLD,304
32,NOR,120
33,POL,1012
34,PRT,83
35,ROU,153
36,RUS,209
37,SWE,243
38,SVN,144
39,SVK,924
40,TUR,170
41,TWN,78
42,USA,845
43,AFG,266
44,ASM,266
45,ATA,266
46,ARM,266
47,AZE,266
48,BGD,266
49,BTN,266
50,BVT,266
51,IOT,266
52,BRN,266
53,KHM,266
54,CXR,266
55,CCK,266
56,COK,266
57,FJI,266
58,PYF,266
59,GEO,266
60,GUM,266
61,HMD,266
62,HKG,266
63,KAZ,266
64,KIR,266
65,KGZ,266
66,LAO,266
67,MAC,266
68,MYS,266
69,MDV,266
70,MHL,266
71,FSM,266
72,MNG,266
73,MMR,266
74,NRU,266
75,NPL,266
76,NCL,266
77,NZL,266
78,NIU,266
79,NFK,266
80,PRK,266
81,MNP,266
82,PAK,266
83,PLW,266
84,PNG,266
85,PHL,266
86,PCN,266
87,WSM,266
88,SGP,266
89,SLB,266
90,SGS,266
91,LKA,266
92,TJK,266
93,THA,266
94,TLS,266
95,TKL,266
96,TON,266
97,TKM,266
98,TUV,266
99,UMI,266
100,UZB,266
101,VUT,266
102,VNM,266
103,WLF,266
104,ALA,71
105,ALB,71
106,AND,71
107,BLR,71
108,BIH,71
109,FRO,71
110,GIB,71
111,GGY,71
112,ISL,71
113,IMN,71
114,JEY,71
115,XKX,71
116,LIE,71
117,MKD,71
118,MDA,71
119,MCO,71
120,MNE,71
121,SMR,71
122,SRB,71
123,SJM,71
124,UKR,71
125,VAT,71
126,DZA,83
127,AGO,83
128,BEN,83
129,BWA,83
130,BFA,83
131,BDI,83
132,CPV,83
133,CMR,83
134,CAF,83
135,TCD,83
136,COM,83
137,COG,83
138,CIV,83
139,DJI,83
140,COD,83
141,GNQ,83
142,ERI,83
143,SWZ,83
144,ETH,83
145,ATF,83
146,GAB,83
147,GMB,83
148,GHA,83
149,GIN,83
150,GNB,83
151,KEN,83
152,LSO,83
153,LBR,83
154,LBY,83
155,MDG,83
156,MWI,83
157,MLI,83
158,MRT,83
159,MUS,83
160,MYT,83
161,MAR,83
162,MOZ,83
163,NAM,83
164,NER,83
165,NGA,83
166,REU,83
167,RWA,83
168,STP,83
169,SEN,83
170,SYC,83
171,SLE,83
172,SOM,83
173,SSD,83
174,SHN,83
175,SDN,83
176,TZA,83
177,TGO,83
178,TUN,83
179,UGA,83
180,ESH,83
181,ZMB,83
182,ZWE,83
183,AIA,151
184,ATG,151
185,ARG,151
186,ABW,151
187,BHS,151
188,BRB,151
189,BLZ,151
190,BMU,151
191,BOL,151
192,BES,151
193,VGB,151
194,CYM,151
195,CHL,151
196,COL,151
197,CRI,151
198,CUB,151
199,CUW,151
200,DMA,151
201,DOM,151
202,ECU,151
203,SLV,151
204,FLK,151
205,GUF,151
206,GRL,151
207,GRD,151
208,GLP,151
209,GTM,151
210,GUY,151
211,HTI,151
212,HND,151
213,JAM,151
214,MTQ,151
215,MSR,151
216,NIC,151
217,PAN,151
218,PRY,151
219,PER,151
220,PRI,151
221,MAF,151
222,SXM,151
223,BLM,151
224,KNA,151
225,LCA,151
226,SPM,151
227,VCT,151
228,SUR,151
229,TTO,151
230,TCA,151
231,VIR,151
232,URY,151
233,VEN,151
234,BHR,395
235,EGY,395
236,IRN,395
237,IRQ,395
238,ISR,395
239,JOR,395
240,KWT,395
241,LBN,395
242,OMN,395
243,PSE,395
244,QAT,395
245,SAU,395
246,SYR,395
247,ARE,395
248,YEM,395
249,ZAF,0
