,country,emission
0,AUT,919
1,AUS,53
2,BEL,446
3,BGR,15
4,BRA,47
5,CAN,63
6,CHE,400
7,CHN,268
8,CYP,20
9,CZE,83528
10,DEU,6365
11,DNK,168
12,EST,8
13,ESP,337
14,FIN,165
15,FRA,1084
16,GBR,696
17,GRC,59
18,HRV,44
19,HUN,278
20,IDN,40
21,IRL,167
22,IND,70
23,ITA,939
24,JPN,211
25,KOR,80
26,LTU,12
27,LUX,74
28,LVA,15
29,MLT,8
30,MEX,21
31,NLD,445
32,NOR,653
33,POL,1006
34,PRT,51
35,ROU,48
36,RUS,1291
37,SWE,317
38,SVN,119
39,SVK,647
40,TUR,120
41,TWN,178
42,USA,712
43,AFG,1087
44,ASM,1087
45,ATA,1087
46,ARM,1087
47,AZE,1087
48,BGD,1087
49,BTN,1087
50,BVT,1087
51,IOT,1087
52,BRN,1087
53,KHM,1087
54,CXR,1087
55,CCK,1087
56,COK,1087
57,FJI,1087
58,PYF,1087
59,GEO,1087
60,GUM,1087
61,HMD,1087
62,HKG,1087
63,KAZ,1087
64,KIR,1087
65,KGZ,1087
66,LAO,1087
67,MAC,1087
68,MYS,1087
69,MDV,1087
70,MHL,1087
71,FSM,1087
72,MNG,1087
73,MMR,1087
74,NRU,1087
75,NPL,1087
76,NCL,1087
77,NZL,1087
78,NIU,1087
79,NFK,1087
80,PRK,1087
81,MNP,1087
82,PAK,1087
83,PLW,1087
84,PNG,1087
85,PHL,1087
86,PCN,1087
87,WSM,1087
88,SGP,1087
89,SLB,1087
90,SGS,1087
91,LKA,1087
92,TJK,1087
93,THA,1087
94,TLS,1087
95,TKL,1087
96,TON,1087
97,TKM,1087
98,TUV,1087
99,UMI,1087
100,UZB,1087
101,VUT,1087
102,VNM,1087
103,WLF,1087
104,ALA,260
105,ALB,260
106,AND,260
107,BLR,260
108,BIH,260
109,FRO,260
110,GIB,260
111,GGY,260
112,ISL,260
113,IMN,260
114,JEY,260
115,XKX,260
116,LIE,260
117,MKD,260
118,MDA,260
119,MCO,260
120,MNE,260
121,SMR,260
122,SRB,260
123,SJM,260
124,UKR,260
125,VAT,260
126,DZA,228
127,AGO,228
128,BEN,228
129,BWA,228
130,BFA,228
131,BDI,228
132,CPV,228
133,CMR,228
134,CAF,228
135,TCD,228
136,COM,228
137,COG,228
138,CIV,228
139,DJI,228
140,COD,228
141,GNQ,228
142,ERI,228
143,SWZ,228
144,ETH,228
145,ATF,228
146,GAB,228
147,GMB,228
148,GHA,228
149,GIN,228
150,GNB,228
151,KEN,228
152,LSO,228
153,LBR,228
154,LBY,228
155,MDG,228
156,MWI,228
157,MLI,228
158,MRT,228
159,MUS,228
160,MYT,228
161,MAR,228
162,MOZ,228
163,NAM,228
164,NER,228
165,NGA,228
166,REU,228
167,RWA,228
168,STP,228
169,SEN,228
170,SYC,228
171,SLE,228
172,SOM,228
173,SSD,228
174,SHN,228
175,SDN,228
176,TZA,228
177,TGO,228
178,TUN,228
179,UGA,228
180,ESH,228
181,ZMB,228
182,ZWE,228
183,AIA,229
184,ATG,229
185,ARG,229
186,ABW,229
187,BHS,229
188,BRB,229
189,BLZ,229
190,BMU,229
191,BOL,229
192,BES,229
193,VGB,229
194,CYM,229
195,CHL,229
196,COL,229
197,CRI,229
198,CUB,229
199,CUW,229
200,DMA,229
201,DOM,229
202,ECU,229
203,SLV,229
204,FLK,229
205,GUF,229
206,GRL,229
207,GRD,229
208,GLP,229
209,GTM,229
210,GUY,229
211,HTI,229
212,HND,229
213,JAM,229
214,MTQ,229
215,MSR,229
216,NIC,229
217,PAN,229
218,PRY,229
219,PER,229
220,PRI,229
221,MAF,229
222,SXM,229
223,BLM,229
224,KNA,229
225,LCA,229
226,SPM,229
227,VCT,229
228,SUR,229
229,TTO,229
230,TCA,229
231,VIR,229
232,URY,229
233,VEN,229
234,BHR,341
235,EGY,341
236,IRN,341
237,IRQ,341
238,ISR,341
239,JOR,341
240,KWT,341
241,LBN,341
242,OMN,341
243,PSE,341
244,QAT,341
245,SAU,341
246,SYR,341
247,ARE,341
248,YEM,341
249,ZAF,26
