,country,emission
0,AUT,387
1,AUS,296
2,BEL,677
3,BGR,20
4,BRA,237
5,CAN,285
6,CHE,1377
7,CHN,1138
8,CYP,78
9,CZE,178
10,DEU,3099
11,DNK,427
12,EST,22
13,ESP,777
14,FIN,458
15,FRA,2470
16,GBR,11063
17,GRC,121
18,HRV,51
19,HUN,230
20,IDN,106
21,IRL,82124
22,IND,218
23,ITA,1716
24,JPN,1721
25,KOR,866
26,LTU,17
27,LUX,290
28,LVA,29
29,MLT,17
30,MEX,208
31,NLD,2363
32,NOR,807
33,POL,193
34,PRT,119
35,ROU,87
36,RUS,353
37,SWE,832
38,SVN,32
39,SVK,31
40,TUR,270
41,TWN,255
42,USA,13294
43,AFG,8229
44,ASM,8229
45,ATA,8229
46,ARM,8229
47,AZE,8229
48,BGD,8229
49,BTN,8229
50,BVT,8229
51,IOT,8229
52,BRN,8229
53,KHM,8229
54,CXR,8229
55,CCK,8229
56,COK,8229
57,FJI,8229
58,PYF,8229
59,GEO,8229
60,GUM,8229
61,HMD,8229
62,HKG,8229
63,KAZ,8229
64,KIR,8229
65,KGZ,8229
66,LAO,8229
67,MAC,8229
68,MYS,8229
69,MDV,8229
70,MHL,8229
71,FSM,8229
72,MNG,8229
73,MMR,8229
74,NRU,8229
75,NPL,8229
76,NCL,8229
77,NZL,8229
78,NIU,8229
79,NFK,8229
80,PRK,8229
81,MNP,8229
82,PAK,8229
83,PLW,8229
84,PNG,8229
85,PHL,8229
86,PCN,8229
87,WSM,8229
88,SGP,8229
89,SLB,8229
90,SGS,8229
91,LKA,8229
92,TJK,8229
93,THA,8229
94,TLS,8229
95,TKL,8229
96,TON,8229
97,TKM,8229
98,TUV,8229
99,UMI,8229
100,UZB,8229
101,VUT,8229
102,VNM,8229
103,WLF,8229
104,ALA,53
105,ALB,53
106,AND,53
107,BLR,53
108,BIH,53
109,FRO,53
110,GIB,53
111,GGY,53
112,ISL,53
113,IMN,53
114,JEY,53
115,XKX,53
116,LIE,53
117,MKD,53
118,MDA,53
119,MCO,53
120,MNE,53
121,SMR,53
122,SRB,53
123,SJM,53
124,UKR,53
125,VAT,53
126,DZA,751
127,AGO,751
128,BEN,751
129,BWA,751
130,BFA,751
131,BDI,751
132,CPV,751
133,CMR,751
134,CAF,751
135,TCD,751
136,COM,751
137,COG,751
138,CIV,751
139,DJI,751
140,COD,751
141,GNQ,751
142,ERI,751
143,SWZ,751
144,ETH,751
145,ATF,751
146,GAB,751
147,GMB,751
148,GHA,751
149,GIN,751
150,GNB,751
151,KEN,751
152,LSO,751
153,LBR,751
154,LBY,751
155,MDG,751
156,MWI,751
157,MLI,751
158,MRT,751
159,MUS,751
160,MYT,751
161,MAR,751
162,MOZ,751
163,NAM,751
164,NER,751
165,NGA,751
166,REU,751
167,RWA,751
168,STP,751
169,SEN,751
170,SYC,751
171,SLE,751
172,SOM,751
173,SSD,751
174,SHN,751
175,SDN,751
176,TZA,751
177,TGO,751
178,TUN,751
179,UGA,751
180,ESH,751
181,ZMB,751
182,ZWE,751
183,AIA,860
184,ATG,860
185,ARG,860
186,ABW,860
187,BHS,860
188,BRB,860
189,BLZ,860
190,BMU,860
191,BOL,860
192,BES,860
193,VGB,860
194,CYM,860
195,CHL,860
196,COL,860
197,CRI,860
198,CUB,860
199,CUW,860
200,DMA,860
201,DOM,860
202,ECU,860
203,SLV,860
204,FLK,860
205,GUF,860
206,GRL,860
207,GRD,860
208,GLP,860
209,GTM,860
210,GUY,860
211,HTI,860
212,HND,860
213,JAM,860
214,MTQ,860
215,MSR,860
216,NIC,860
217,PAN,860
218,PRY,860
219,PER,860
220,PRI,860
221,MAF,860
222,SXM,860
223,BLM,860
224,KNA,860
225,LCA,860
226,SPM,860
227,VCT,860
228,SUR,860
229,TTO,860
230,TCA,860
231,VIR,860
232,URY,860
233,VEN,860
234,BHR,1622
235,EGY,1622
236,IRN,1622
237,IRQ,1622
238,ISR,1622
239,JOR,1622
240,KWT,1622
241,LBN,1622
242,OMN,1622
243,PSE,1622
244,QAT,1622
245,SAU,1622
246,SYR,1622
247,ARE,1622
248,YEM,1622
249,ZAF,90
