,country,emission
0,AUT,327
1,AUS,94
2,BEL,194
3,BGR,71
4,BRA,88
5,CAN,46
6,CHE,153
7,CHN,124
8,CYP,24
9,CZE,153
10,DEU,1248
11,DNK,74
12,EST,10
13,ESP,121
14,FIN,39
15,FRA,569
16,GBR,351
17,GRC,283
18,HRV,17
19,HUN,390
20,IDN,29
21,IRL,70
22,IND,40
23,ITA,1383
24,JPN,61
25,KOR,90
26,LTU,9
27,LUX,29
28,LVA,8
29,MLT,7
30,MEX,17
31,NLD,209
32,NOR,69
33,POL,248
34,PRT,33
35,ROU,29293
36,RUS,572
37,SWE,105
38,SVN,60
39,SVK,64
40,TUR,376
41,TWN,83
42,USA,335
43,AFG,657
44,ASM,657
45,ATA,657
46,ARM,657
47,AZE,657
48,BGD,657
49,BTN,657
50,BVT,657
51,IOT,657
52,BRN,657
53,KHM,657
54,CXR,657
55,CCK,657
56,COK,657
57,FJI,657
58,PYF,657
59,GEO,657
60,GUM,657
61,HMD,657
62,HKG,657
63,KAZ,657
64,KIR,657
65,KGZ,657
66,LAO,657
67,MAC,657
68,MYS,657
69,MDV,657
70,MHL,657
71,FSM,657
72,MNG,657
73,MMR,657
74,NRU,657
75,NPL,657
76,NCL,657
77,NZL,657
78,NIU,657
79,NFK,657
80,PRK,657
81,MNP,657
82,PAK,657
83,PLW,657
84,PNG,657
85,PHL,657
86,PCN,657
87,WSM,657
88,SGP,657
89,SLB,657
90,SGS,657
91,LKA,657
92,TJK,657
93,THA,657
94,TLS,657
95,TKL,657
96,TON,657
97,TKM,657
98,TUV,657
99,UMI,657
100,UZB,657
101,VUT,657
102,VNM,657
103,WLF,657
104,ALA,291
105,ALB,291
106,AND,291
107,BLR,291
108,BIH,291
109,FRO,291
110,GIB,291
111,GGY,291
112,ISL,291
113,IMN,291
114,JEY,291
115,XKX,291
116,LIE,291
117,MKD,291
118,MDA,291
119,MCO,291
120,MNE,291
121,SMR,291
122,SRB,291
123,SJM,291
124,UKR,291
125,VAT,291
126,DZA,139
127,AGO,139
128,BEN,139
129,BWA,139
130,BFA,139
131,BDI,139
132,CPV,139
133,CMR,139
134,CAF,139
135,TCD,139
136,COM,139
137,COG,139
138,CIV,139
139,DJI,139
140,COD,139
141,GNQ,139
142,ERI,139
143,SWZ,139
144,ETH,139
145,ATF,139
146,GAB,139
147,GMB,139
148,GHA,139
149,GIN,139
150,GNB,139
151,KEN,139
152,LSO,139
153,LBR,139
154,LBY,139
155,MDG,139
156,MWI,139
157,MLI,139
158,MRT,139
159,MUS,139
160,MYT,139
161,MAR,139
162,MOZ,139
163,NAM,139
164,NER,139
165,NGA,139
166,REU,139
167,RWA,139
168,STP,139
169,SEN,139
170,SYC,139
171,SLE,139
172,SOM,139
173,SSD,139
174,SHN,139
175,SDN,139
176,TZA,139
177,TGO,139
178,TUN,139
179,UGA,139
180,ESH,139
181,ZMB,139
182,ZWE,139
183,AIA,134
184,ATG,134
185,ARG,134
186,ABW,134
187,BHS,134
188,BRB,134
189,BLZ,134
190,BMU,134
191,BOL,134
192,BES,134
193,VGB,134
194,CYM,134
195,CHL,134
196,COL,134
197,CRI,134
198,CUB,134
199,CUW,134
200,DMA,134
201,DOM,134
202,ECU,134
203,SLV,134
204,FLK,134
205,GUF,134
206,GRL,134
207,GRD,134
208,GLP,134
209,GTM,134
210,GUY,134
211,HTI,134
212,HND,134
213,JAM,134
214,MTQ,134
215,MSR,134
216,NIC,134
217,PAN,134
218,PRY,134
219,PER,134
220,PRI,134
221,MAF,134
222,SXM,134
223,BLM,134
224,KNA,134
225,LCA,134
226,SPM,134
227,VCT,134
228,SUR,134
229,TTO,134
230,TCA,134
231,VIR,134
232,URY,134
233,VEN,134
234,BHR,559
235,EGY,559
236,IRN,559
237,IRQ,559
238,ISR,559
239,JOR,559
240,KWT,559
241,LBN,559
242,OMN,559
243,PSE,559
244,QAT,559
245,SAU,559
246,SYR,559
247,ARE,559
248,YEM,559
249,ZAF,59
