,country,emission
0,AUT,844
1,AUS,909
2,BEL,2685
3,BGR,137
4,BRA,892
5,CAN,1023
6,CHE,1070
7,CHN,4768
8,CYP,41
9,CZE,612
10,DEU,8317
11,DNK,3551
12,EST,290
13,ESP,2218
14,FIN,3328
15,FRA,4590
16,GBR,5086
17,GRC,503
18,HRV,89
19,HUN,588
20,IDN,444
21,IRL,1511
22,IND,1301
23,ITA,3138
24,JPN,1789
25,KOR,1515
26,LTU,188
27,LUX,225
28,LVA,160
29,MLT,20
30,MEX,639
31,NLD,1944
32,NOR,6874
33,POL,1663
34,PRT,397
35,ROU,296
36,RUS,1209
37,SWE,242332
38,SVN,124
39,SVK,222
40,TUR,833
41,TWN,771
42,USA,6236
43,AFG,2369
44,ASM,2369
45,ATA,2369
46,ARM,2369
47,AZE,2369
48,BGD,2369
49,BTN,2369
50,BVT,2369
51,IOT,2369
52,BRN,2369
53,KHM,2369
54,CXR,2369
55,CCK,2369
56,COK,2369
57,FJI,2369
58,PYF,2369
59,GEO,2369
60,GUM,2369
61,HMD,2369
62,HKG,2369
63,KAZ,2369
64,KIR,2369
65,KGZ,2369
66,LAO,2369
67,MAC,2369
68,MYS,2369
69,MDV,2369
70,MHL,2369
71,FSM,2369
72,MNG,2369
73,MMR,2369
74,NRU,2369
75,NPL,2369
76,NCL,2369
77,NZL,2369
78,NIU,2369
79,NFK,2369
80,PRK,2369
81,MNP,2369
82,PAK,2369
83,PLW,2369
84,PNG,2369
85,PHL,2369
86,PCN,2369
87,WSM,2369
88,SGP,2369
89,SLB,2369
90,SGS,2369
91,LKA,2369
92,TJK,2369
93,THA,2369
94,TLS,2369
95,TKL,2369
96,TON,2369
97,TKM,2369
98,TUV,2369
99,UMI,2369
100,UZB,2369
101,VUT,2369
102,VNM,2369
103,WLF,2369
104,ALA,965
105,ALB,965
106,AND,965
107,BLR,965
108,BIH,965
109,FRO,965
110,GIB,965
111,GGY,965
112,ISL,965
113,IMN,965
114,JEY,965
115,XKX,965
116,LIE,965
117,MKD,965
118,MDA,965
119,MCO,965
120,MNE,965
121,SMR,965
122,SRB,965
123,SJM,965
124,UKR,965
125,VAT,965
126,DZA,1369
127,AGO,1369
128,BEN,1369
129,BWA,1369
130,BFA,1369
131,BDI,1369
132,CPV,1369
133,CMR,1369
134,CAF,1369
135,TCD,1369
136,COM,1369
137,COG,1369
138,CIV,1369
139,DJI,1369
140,COD,1369
141,GNQ,1369
142,ERI,1369
143,SWZ,1369
144,ETH,1369
145,ATF,1369
146,GAB,1369
147,GMB,1369
148,GHA,1369
149,GIN,1369
150,GNB,1369
151,KEN,1369
152,LSO,1369
153,LBR,1369
154,LBY,1369
155,MDG,1369
156,MWI,1369
157,MLI,1369
158,MRT,1369
159,MUS,1369
160,MYT,1369
161,MAR,1369
162,MOZ,1369
163,NAM,1369
164,NER,1369
165,NGA,1369
166,REU,1369
167,RWA,1369
168,STP,1369
169,SEN,1369
170,SYC,1369
171,SLE,1369
172,SOM,1369
173,SSD,1369
174,SHN,1369
175,SDN,1369
176,TZA,1369
177,TGO,1369
178,TUN,1369
179,UGA,1369
180,ESH,1369
181,ZMB,1369
182,ZWE,1369
183,AIA,1804
184,ATG,1804
185,ARG,1804
186,ABW,1804
187,BHS,1804
188,BRB,1804
189,BLZ,1804
190,BMU,1804
191,BOL,1804
192,BES,1804
193,VGB,1804
194,CYM,1804
195,CHL,1804
196,COL,1804
197,CRI,1804
198,CUB,1804
199,CUW,1804
200,DMA,1804
201,DOM,1804
202,ECU,1804
203,SLV,1804
204,FLK,1804
205,GUF,1804
206,GRL,1804
207,GRD,1804
208,GLP,1804
209,GTM,1804
210,GUY,1804
211,HTI,1804
212,HND,1804
213,JAM,1804
214,MTQ,1804
215,MSR,1804
216,NIC,1804
217,PAN,1804
218,PRY,1804
219,PER,1804
220,PRI,1804
221,MAF,1804
222,SXM,1804
223,BLM,1804
224,KNA,1804
225,LCA,1804
226,SPM,1804
227,VCT,1804
228,SUR,1804
229,TTO,1804
230,TCA,1804
231,VIR,1804
232,URY,1804
233,VEN,1804
234,BHR,2874
235,EGY,2874
236,IRN,2874
237,IRQ,2874
238,ISR,2874
239,JOR,2874
240,KWT,2874
241,LBN,2874
242,OMN,2874
243,PSE,2874
244,QAT,2874
245,SAU,2874
246,SYR,2874
247,ARE,2874
248,YEM,2874
249,ZAF,508
