,country,emission
0,AUT,878
1,AUS,762
2,BEL,2564
3,BGR,3346
4,BRA,1360
5,CAN,1361
6,CHE,3410
7,CHN,19032
8,CYP,236
9,CZE,5357
10,DEU,14906
11,DNK,1384
12,EST,399
13,ESP,4520
14,FIN,8894
15,FRA,6849
16,GBR,8711
17,GRC,3099
18,HRV,895
19,HUN,6906
20,IDN,643
21,IRL,799
22,IND,3919
23,ITA,17963
24,JPN,8100
25,KOR,6451
26,LTU,2658
27,LUX,431
28,LVA,2197
29,MLT,201
30,MEX,702
31,NLD,13521
32,NOR,1027
33,POL,9847
34,PRT,363
35,ROU,1804
36,RUS,728493
37,SWE,3125
38,SVN,172
39,SVK,2456
40,TUR,11251
41,TWN,5027
42,USA,12181
43,AFG,17145
44,ASM,17145
45,ATA,17145
46,ARM,17145
47,AZE,17145
48,BGD,17145
49,BTN,17145
50,BVT,17145
51,IOT,17145
52,BRN,17145
53,KHM,17145
54,CXR,17145
55,CCK,17145
56,COK,17145
57,FJI,17145
58,PYF,17145
59,GEO,17145
60,GUM,17145
61,HMD,17145
62,HKG,17145
63,KAZ,17145
64,KIR,17145
65,KGZ,17145
66,LAO,17145
67,MAC,17145
68,MYS,17145
69,MDV,17145
70,MHL,17145
71,FSM,17145
72,MNG,17145
73,MMR,17145
74,NRU,17145
75,NPL,17145
76,NCL,17145
77,NZL,17145
78,NIU,17145
79,NFK,17145
80,PRK,17145
81,MNP,17145
82,PAK,17145
83,PLW,17145
84,PNG,17145
85,PHL,17145
86,PCN,17145
87,WSM,17145
88,SGP,17145
89,SLB,17145
90,SGS,17145
91,LKA,17145
92,TJK,17145
93,THA,17145
94,TLS,17145
95,TKL,17145
96,TON,17145
97,TKM,17145
98,TUV,17145
99,UMI,17145
100,UZB,17145
101,VUT,17145
102,VNM,17145
103,WLF,17145
104,ALA,16969
105,ALB,16969
106,AND,16969
107,BLR,16969
108,BIH,16969
109,FRO,16969
110,GIB,16969
111,GGY,16969
112,ISL,16969
113,IMN,16969
114,JEY,16969
115,XKX,16969
116,LIE,16969
117,MKD,16969
118,MDA,16969
119,MCO,16969
120,MNE,16969
121,SMR,16969
122,SRB,16969
123,SJM,16969
124,UKR,16969
125,VAT,16969
126,DZA,3555
127,AGO,3555
128,BEN,3555
129,BWA,3555
130,BFA,3555
131,BDI,3555
132,CPV,3555
133,CMR,3555
134,CAF,3555
135,TCD,3555
136,COM,3555
137,COG,3555
138,CIV,3555
139,DJI,3555
140,COD,3555
141,GNQ,3555
142,ERI,3555
143,SWZ,3555
144,ETH,3555
145,ATF,3555
146,GAB,3555
147,GMB,3555
148,GHA,3555
149,GIN,3555
150,GNB,3555
151,KEN,3555
152,LSO,3555
153,LBR,3555
154,LBY,3555
155,MDG,3555
156,MWI,3555
157,MLI,3555
158,MRT,3555
159,MUS,3555
160,MYT,3555
161,MAR,3555
162,MOZ,3555
163,NAM,3555
164,NER,3555
165,NGA,3555
166,REU,3555
167,RWA,3555
168,STP,3555
169,SEN,3555
170,SYC,3555
171,SLE,3555
172,SOM,3555
173,SSD,3555
174,SHN,3555
175,SDN,3555
176,TZA,3555
177,TGO,3555
178,TUN,3555
179,UGA,3555
180,ESH,3555
181,ZMB,3555
182,ZWE,3555
183,AIA,3423
184,ATG,3423
185,ARG,3423
186,ABW,3423
187,BHS,3423
188,BRB,3423
189,BLZ,3423
190,BMU,3423
191,BOL,3423
192,BES,3423
193,VGB,3423
194,CYM,3423
195,CHL,3423
196,COL,3423
197,CRI,3423
198,CUB,3423
199,CUW,3423
200,DMA,3423
201,DOM,3423
202,ECU,3423
203,SLV,3423
204,FLK,3423
205,GUF,3423
206,GRL,3423
207,GRD,3423
208,GLP,3423
209,GTM,3423
210,GUY,3423
211,HTI,3423
212,HND,3423
213,JAM,3423
214,MTQ,3423
215,MSR,3423
216,NIC,3423
217,PAN,3423
218,PRY,3423
219,PER,3423
220,PRI,3423
221,MAF,3423
222,SXM,3423
223,BLM,3423
224,KNA,3423
225,LCA,3423
226,SPM,3423
227,VCT,3423
228,SUR,3423
229,TTO,3423
230,TCA,3423
231,VIR,3423
232,URY,3423
233,VEN,3423
234,BHR,12574
235,EGY,12574
236,IRN,12574
237,IRQ,12574
238,ISR,12574
239,JOR,12574
240,KWT,12574
241,LBN,12574
242,OMN,12574
243,PSE,12574
244,QAT,12574
245,SAU,12574
246,SYR,12574
247,ARE,12574
248,YEM,12574
249,ZAF,364
