,country,emission
0,AUT,279
1,AUS,420
2,BEL,1152
3,BGR,51
4,BRA,5667
5,CAN,2130
6,CHE,1054
7,CHN,2190
8,CYP,34
9,CZE,78
10,DEU,3277
11,DNK,648
12,EST,13
13,ESP,2706
14,FIN,231
15,FRA,3586
16,GBR,3255
17,GRC,397
18,HRV,54
19,HUN,116
20,IDN,304
21,IRL,438
22,IND,536
23,ITA,3473
24,JPN,3294
25,KOR,1551
26,LTU,16
27,LUX,113
28,LVA,11
29,MLT,13
30,MEX,2531
31,NLD,3451
32,NOR,547
33,POL,187
34,PRT,525
35,ROU,78
36,RUS,880
37,SWE,513
38,SVN,33
39,SVK,32
40,TUR,307
41,TWN,895
42,USA,46857
43,AFG,3392
44,ASM,3392
45,ATA,3392
46,ARM,3392
47,AZE,3392
48,BGD,3392
49,BTN,3392
50,BVT,3392
51,IOT,3392
52,BRN,3392
53,KHM,3392
54,CXR,3392
55,CCK,3392
56,COK,3392
57,FJI,3392
58,PYF,3392
59,GEO,3392
60,GUM,3392
61,HMD,3392
62,HKG,3392
63,KAZ,3392
64,KIR,3392
65,KGZ,3392
66,LAO,3392
67,MAC,3392
68,MYS,3392
69,MDV,3392
70,MHL,3392
71,FSM,3392
72,MNG,3392
73,MMR,3392
74,NRU,3392
75,NPL,3392
76,NCL,3392
77,NZL,3392
78,NIU,3392
79,NFK,3392
80,PRK,3392
81,MNP,3392
82,PAK,3392
83,PLW,3392
84,PNG,3392
85,PHL,3392
86,PCN,3392
87,WSM,3392
88,SGP,3392
89,SLB,3392
90,SGS,3392
91,LKA,3392
92,TJK,3392
93,THA,3392
94,TLS,3392
95,TKL,3392
96,TON,3392
97,TKM,3392
98,TUV,3392
99,UMI,3392
100,UZB,3392
101,VUT,3392
102,VNM,3392
103,WLF,3392
104,ALA,91
105,ALB,91
106,AND,91
107,BLR,91
108,BIH,91
109,FRO,91
110,GIB,91
111,GGY,91
112,ISL,91
113,IMN,91
114,JEY,91
115,XKX,91
116,LIE,91
117,MKD,91
118,MDA,91
119,MCO,91
120,MNE,91
121,SMR,91
122,SRB,91
123,SJM,91
124,UKR,91
125,VAT,91
126,DZA,735
127,AGO,735
128,BEN,735
129,BWA,735
130,BFA,735
131,BDI,735
132,CPV,735
133,CMR,735
134,CAF,735
135,TCD,735
136,COM,735
137,COG,735
138,CIV,735
139,DJI,735
140,COD,735
141,GNQ,735
142,ERI,735
143,SWZ,735
144,ETH,735
145,ATF,735
146,GAB,735
147,GMB,735
148,GHA,735
149,GIN,735
150,GNB,735
151,KEN,735
152,LSO,735
153,LBR,735
154,LBY,735
155,MDG,735
156,MWI,735
157,MLI,735
158,MRT,735
159,MUS,735
160,MYT,735
161,MAR,735
162,MOZ,735
163,NAM,735
164,NER,735
165,NGA,735
166,REU,735
167,RWA,735
168,STP,735
169,SEN,735
170,SYC,735
171,SLE,735
172,SOM,735
173,SSD,735
174,SHN,735
175,SDN,735
176,TZA,735
177,TGO,735
178,TUN,735
179,UGA,735
180,ESH,735
181,ZMB,735
182,ZWE,735
183,AIA,607735
184,ATG,607735
185,ARG,607735
186,ABW,607735
187,BHS,607735
188,BRB,607735
189,BLZ,607735
190,BMU,607735
191,BOL,607735
192,BES,607735
193,VGB,607735
194,CYM,607735
195,CHL,607735
196,COL,607735
197,CRI,607735
198,CUB,607735
199,CUW,607735
200,DMA,607735
201,DOM,607735
202,ECU,607735
203,SLV,607735
204,FLK,607735
205,GUF,607735
206,GRL,607735
207,GRD,607735
208,GLP,607735
209,GTM,607735
210,GUY,607735
211,HTI,607735
212,HND,607735
213,JAM,607735
214,MTQ,607735
215,MSR,607735
216,NIC,607735
217,PAN,607735
218,PRY,607735
219,PER,607735
220,PRI,607735
221,MAF,607735
222,SXM,607735
223,BLM,607735
224,KNA,607735
225,LCA,607735
226,SPM,607735
227,VCT,607735
228,SUR,607735
229,TTO,607735
230,TCA,607735
231,VIR,607735
232,URY,607735
233,VEN,607735
234,BHR,1831
235,EGY,1831
236,IRN,1831
237,IRQ,1831
238,ISR,1831
239,JOR,1831
240,KWT,1831
241,LBN,1831
242,OMN,1831
243,PSE,1831
244,QAT,1831
245,SAU,1831
246,SYR,1831
247,ARE,1831
248,YEM,1831
249,ZAF,271
