,country,emission
0,AUT,1110
1,AUS,1062
2,BEL,4340
3,BGR,226
4,BRA,4009
5,CAN,1191
6,CHE,1491
7,CHN,44462
8,CYP,36
9,CZE,825
10,DEU,9448
11,DNK,966
12,EST,96
13,ESP,15716
14,FIN,129
15,FRA,28575
16,GBR,7027
17,GRC,780
18,HRV,82
19,HUN,200
20,IDN,2855
21,IRL,475
22,IND,17057
23,ITA,13020
24,JPN,1897
25,KOR,3387
26,LTU,231
27,LUX,688
28,LVA,18
29,MLT,115
30,MEX,529
31,NLD,7850
32,NOR,283
33,POL,1656
34,PRT,1821
35,ROU,463
36,RUS,1370
37,SWE,1391
38,SVN,227
39,SVK,398
40,TUR,3884
41,TWN,4565
42,USA,21401
43,AFG,9723
44,ASM,9723
45,ATA,9723
46,ARM,9723
47,AZE,9723
48,BGD,9723
49,BTN,9723
50,BVT,9723
51,IOT,9723
52,BRN,9723
53,KHM,9723
54,CXR,9723
55,CCK,9723
56,COK,9723
57,FJI,9723
58,PYF,9723
59,GEO,9723
60,GUM,9723
61,HMD,9723
62,HKG,9723
63,KAZ,9723
64,KIR,9723
65,KGZ,9723
66,LAO,9723
67,MAC,9723
68,MYS,9723
69,MDV,9723
70,MHL,9723
71,FSM,9723
72,MNG,9723
73,MMR,9723
74,NRU,9723
75,NPL,9723
76,NCL,9723
77,NZL,9723
78,NIU,9723
79,NFK,9723
80,PRK,9723
81,MNP,9723
82,PAK,9723
83,PLW,9723
84,PNG,9723
85,PHL,9723
86,PCN,9723
87,WSM,9723
88,SGP,9723
89,SLB,9723
90,SGS,9723
91,LKA,9723
92,TJK,9723
93,THA,9723
94,TLS,9723
95,TKL,9723
96,TON,9723
97,TKM,9723
98,TUV,9723
99,UMI,9723
100,UZB,9723
101,VUT,9723
102,VNM,9723
103,WLF,9723
104,ALA,522
105,ALB,522
106,AND,522
107,BLR,522
108,BIH,522
109,FRO,522
110,GIB,522
111,GGY,522
112,ISL,522
113,IMN,522
114,JEY,522
115,XKX,522
116,LIE,522
117,MKD,522
118,MDA,522
119,MCO,522
120,MNE,522
121,SMR,522
122,SRB,522
123,SJM,522
124,UKR,522
125,VAT,522
126,DZA,1081433
127,AGO,1081433
128,BEN,1081433
129,BWA,1081433
130,BFA,1081433
131,BDI,1081433
132,CPV,1081433
133,CMR,1081433
134,CAF,1081433
135,TCD,1081433
136,COM,1081433
137,COG,1081433
138,CIV,1081433
139,DJI,1081433
140,COD,1081433
141,GNQ,1081433
142,ERI,1081433
143,SWZ,1081433
144,ETH,1081433
145,ATF,1081433
146,GAB,1081433
147,GMB,1081433
148,GHA,1081433
149,GIN,1081433
150,GNB,1081433
151,KEN,1081433
152,LSO,1081433
153,LBR,1081433
154,LBY,1081433
155,MDG,1081433
156,MWI,1081433
157,MLI,1081433
158,MRT,1081433
159,MUS,1081433
160,MYT,1081433
161,MAR,1081433
162,MOZ,1081433
163,NAM,1081433
164,NER,1081433
165,NGA,1081433
166,REU,1081433
167,RWA,1081433
168,STP,1081433
169,SEN,1081433
170,SYC,1081433
171,SLE,1081433
172,SOM,1081433
173,SSD,1081433
174,SHN,1081433
175,SDN,1081433
176,TZA,1081433
177,TGO,1081433
178,TUN,1081433
179,UGA,1081433
180,ESH,1081433
181,ZMB,1081433
182,ZWE,1081433
183,AIA,1503
184,ATG,1503
185,ARG,1503
186,ABW,1503
187,BHS,1503
188,BRB,1503
189,BLZ,1503
190,BMU,1503
191,BOL,1503
192,BES,1503
193,VGB,1503
194,CYM,1503
195,CHL,1503
196,COL,1503
197,CRI,1503
198,CUB,1503
199,CUW,1503
200,DMA,1503
201,DOM,1503
202,ECU,1503
203,SLV,1503
204,FLK,1503
205,GUF,1503
206,GRL,1503
207,GRD,1503
208,GLP,1503
209,GTM,1503
210,GUY,1503
211,HTI,1503
212,HND,1503
213,JAM,1503
214,MTQ,1503
215,MSR,1503
216,NIC,1503
217,PAN,1503
218,PRY,1503
219,PER,1503
220,PRI,1503
221,MAF,1503
222,SXM,1503
223,BLM,1503
224,KNA,1503
225,LCA,1503
226,SPM,1503
227,VCT,1503
228,SUR,1503
229,TTO,1503
230,TCA,1503
231,VIR,1503
232,URY,1503
233,VEN,1503
234,BHR,13994
235,EGY,13994
236,IRN,13994
237,IRQ,13994
238,ISR,13994
239,JOR,13994
240,KWT,13994
241,LBN,13994
242,OMN,13994
243,PSE,13994
244,QAT,13994
245,SAU,13994
246,SYR,13994
247,ARE,13994
248,YEM,13994
249,ZAF,4951
