,country,emission
0,AUT,391
1,AUS,2063
2,BEL,2287
3,BGR,178
4,BRA,2813
5,CAN,2093
6,CHE,706
7,CHN,24661
8,CYP,34
9,CZE,473
10,DEU,6251
11,DNK,730
12,EST,47
13,ESP,2806
14,FIN,645
15,FRA,4623
16,GBR,4680
17,GRC,414
18,HRV,107
19,HUN,462
20,IDN,3227
21,IRL,1035
22,IND,1869438
23,ITA,4997
24,JPN,3702
25,KOR,5432
26,LTU,46
27,LUX,349
28,LVA,56
29,MLT,145
30,MEX,3843
31,NLD,2647
32,NOR,274
33,POL,996
34,PRT,570
35,ROU,272
36,RUS,898
37,SWE,486
38,SVN,236
39,SVK,132
40,TUR,4528
41,TWN,2545
42,USA,26944
43,AFG,40741
44,ASM,40741
45,ATA,40741
46,ARM,40741
47,AZE,40741
48,BGD,40741
49,BTN,40741
50,BVT,40741
51,IOT,40741
52,BRN,40741
53,KHM,40741
54,CXR,40741
55,CCK,40741
56,COK,40741
57,FJI,40741
58,PYF,40741
59,GEO,40741
60,GUM,40741
61,HMD,40741
62,HKG,40741
63,KAZ,40741
64,KIR,40741
65,KGZ,40741
66,LAO,40741
67,MAC,40741
68,MYS,40741
69,MDV,40741
70,MHL,40741
71,FSM,40741
72,MNG,40741
73,MMR,40741
74,NRU,40741
75,NPL,40741
76,NCL,40741
77,NZL,40741
78,NIU,40741
79,NFK,40741
80,PRK,40741
81,MNP,40741
82,PAK,40741
83,PLW,40741
84,PNG,40741
85,PHL,40741
86,PCN,40741
87,WSM,40741
88,SGP,40741
89,SLB,40741
90,SGS,40741
91,LKA,40741
92,TJK,40741
93,THA,40741
94,TLS,40741
95,TKL,40741
96,TON,40741
97,TKM,40741
98,TUV,40741
99,UMI,40741
100,UZB,40741
101,VUT,40741
102,VNM,40741
103,WLF,40741
104,ALA,749
105,ALB,749
106,AND,749
107,BLR,749
108,BIH,749
109,FRO,749
110,GIB,749
111,GGY,749
112,ISL,749
113,IMN,749
114,JEY,749
115,XKX,749
116,LIE,749
117,MKD,749
118,MDA,749
119,MCO,749
120,MNE,749
121,SMR,749
122,SRB,749
123,SJM,749
124,UKR,749
125,VAT,749
126,DZA,9329
127,AGO,9329
128,BEN,9329
129,BWA,9329
130,BFA,9329
131,BDI,9329
132,CPV,9329
133,CMR,9329
134,CAF,9329
135,TCD,9329
136,COM,9329
137,COG,9329
138,CIV,9329
139,DJI,9329
140,COD,9329
141,GNQ,9329
142,ERI,9329
143,SWZ,9329
144,ETH,9329
145,ATF,9329
146,GAB,9329
147,GMB,9329
148,GHA,9329
149,GIN,9329
150,GNB,9329
151,KEN,9329
152,LSO,9329
153,LBR,9329
154,LBY,9329
155,MDG,9329
156,MWI,9329
157,MLI,9329
158,MRT,9329
159,MUS,9329
160,MYT,9329
161,MAR,9329
162,MOZ,9329
163,NAM,9329
164,NER,9329
165,NGA,9329
166,REU,9329
167,RWA,9329
168,STP,9329
169,SEN,9329
170,SYC,9329
171,SLE,9329
172,SOM,9329
173,SSD,9329
174,SHN,9329
175,SDN,9329
176,TZA,9329
177,TGO,9329
178,TUN,9329
179,UGA,9329
180,ESH,9329
181,ZMB,9329
182,ZWE,9329
183,AIA,4094
184,ATG,4094
185,ARG,4094
186,ABW,4094
187,BHS,4094
188,BRB,4094
189,BLZ,4094
190,BMU,4094
191,BOL,4094
192,BES,4094
193,VGB,4094
194,CYM,4094
195,CHL,4094
196,COL,4094
197,CRI,4094
198,CUB,4094
199,CUW,4094
200,DMA,4094
201,DOM,4094
202,ECU,4094
203,SLV,4094
204,FLK,4094
205,GUF,4094
206,GRL,4094
207,GRD,4094
208,GLP,4094
209,GTM,4094
210,GUY,4094
211,HTI,4094
212,HND,4094
213,JAM,4094
214,MTQ,4094
215,MSR,4094
216,NIC,4094
217,PAN,4094
218,PRY,4094
219,PER,4094
220,PRI,4094
221,MAF,4094
222,SXM,4094
223,BLM,4094
224,KNA,4094
225,LCA,4094
226,SPM,4094
227,VCT,4094
228,SUR,4094
229,TTO,4094
230,TCA,4094
231,VIR,4094
232,URY,4094
233,VEN,4094
234,BHR,35571
235,EGY,35571
236,IRN,35571
237,IRQ,35571
238,ISR,35571
239,JOR,35571
240,KWT,35571
241,LBN,35571
242,OMN,35571
243,PSE,35571
244,QAT,35571
245,SAU,35571
246,SYR,35571
247,ARE,35571
248,YEM,35571
249,ZAF,1436
