,country,emission
0,AUT,373
1,AUS,112
2,BEL,634
3,BGR,1139
4,BRA,115
5,CAN,173
6,CHE,280
7,CHN,925
8,CYP,849
9,CZE,183
10,DEU,3346
11,DNK,288
12,EST,11
13,ESP,558
14,FIN,160
15,FRA,3238
16,GBR,1415
17,GRC,95746
18,HRV,52
19,HUN,135
20,IDN,80
21,IRL,222
22,IND,156
23,ITA,2811
24,JPN,64
25,KOR,195
26,LTU,53
27,LUX,128
28,LVA,28
29,MLT,87
30,MEX,216
31,NLD,927
32,NOR,77
33,POL,483
34,PRT,95
35,ROU,1053
36,RUS,602
37,SWE,198
38,SVN,182
39,SVK,142
40,TUR,1356
41,TWN,98
42,USA,2033
43,AFG,927
44,ASM,927
45,ATA,927
46,ARM,927
47,AZE,927
48,BGD,927
49,BTN,927
50,BVT,927
51,IOT,927
52,BRN,927
53,KHM,927
54,CXR,927
55,CCK,927
56,COK,927
57,FJI,927
58,PYF,927
59,GEO,927
60,GUM,927
61,HMD,927
62,HKG,927
63,KAZ,927
64,KIR,927
65,KGZ,927
66,LAO,927
67,MAC,927
68,MYS,927
69,MDV,927
70,MHL,927
71,FSM,927
72,MNG,927
73,MMR,927
74,NRU,927
75,NPL,927
76,NCL,927
77,NZL,927
78,NIU,927
79,NFK,927
80,PRK,927
81,MNP,927
82,PAK,927
83,PLW,927
84,PNG,927
85,PHL,927
86,PCN,927
87,WSM,927
88,SGP,927
89,SLB,927
90,SGS,927
91,LKA,927
92,TJK,927
93,THA,927
94,TLS,927
95,TKL,927
96,TON,927
97,TKM,927
98,TUV,927
99,UMI,927
100,UZB,927
101,VUT,927
102,VNM,927
103,WLF,927
104,ALA,1732
105,ALB,1732
106,AND,1732
107,BLR,1732
108,BIH,1732
109,FRO,1732
110,GIB,1732
111,GGY,1732
112,ISL,1732
113,IMN,1732
114,JEY,1732
115,XKX,1732
116,LIE,1732
117,MKD,1732
118,MDA,1732
119,MCO,1732
120,MNE,1732
121,SMR,1732
122,SRB,1732
123,SJM,1732
124,UKR,1732
125,VAT,1732
126,DZA,1054
127,AGO,1054
128,BEN,1054
129,BWA,1054
130,BFA,1054
131,BDI,1054
132,CPV,1054
133,CMR,1054
134,CAF,1054
135,TCD,1054
136,COM,1054
137,COG,1054
138,CIV,1054
139,DJI,1054
140,COD,1054
141,GNQ,1054
142,ERI,1054
143,SWZ,1054
144,ETH,1054
145,ATF,1054
146,GAB,1054
147,GMB,1054
148,GHA,1054
149,GIN,1054
150,GNB,1054
151,KEN,1054
152,LSO,1054
153,LBR,1054
154,LBY,1054
155,MDG,1054
156,MWI,1054
157,MLI,1054
158,MRT,1054
159,MUS,1054
160,MYT,1054
161,MAR,1054
162,MOZ,1054
163,NAM,1054
164,NER,1054
165,NGA,1054
166,REU,1054
167,RWA,1054
168,STP,1054
169,SEN,1054
170,SYC,1054
171,SLE,1054
172,SOM,1054
173,SSD,1054
174,SHN,1054
175,SDN,1054
176,TZA,1054
177,TGO,1054
178,TUN,1054
179,UGA,1054
180,ESH,1054
181,ZMB,1054
182,ZWE,1054
183,AIA,336
184,ATG,336
185,ARG,336
186,ABW,336
187,BHS,336
188,BRB,336
189,BLZ,336
190,BMU,336
191,BOL,336
192,BES,336
193,VGB,336
194,CYM,336
195,CHL,336
196,COL,336
197,CRI,336
198,CUB,336
199,CUW,336
200,DMA,336
201,DOM,336
202,ECU,336
203,SLV,336
204,FLK,336
205,GUF,336
206,GRL,336
207,GRD,336
208,GLP,336
209,GTM,336
210,GUY,336
211,HTI,336
212,HND,336
213,JAM,336
214,MTQ,336
215,MSR,336
216,NIC,336
217,PAN,336
218,PRY,336
219,PER,336
220,PRI,336
221,MAF,336
222,SXM,336
223,BLM,336
224,KNA,336
225,LCA,336
226,SPM,336
227,VCT,336
228,SUR,336
229,TTO,336
230,TCA,336
231,VIR,336
232,URY,336
233,VEN,336
234,BHR,4389
235,EGY,4389
236,IRN,4389
237,IRQ,4389
238,ISR,4389
239,JOR,4389
240,KWT,4389
241,LBN,4389
242,OMN,4389
243,PSE,4389
244,QAT,4389
245,SAU,4389
246,SYR,4389
247,ARE,4389
248,YEM,4389
249,ZAF,61
