,country,emission
0,AUT,44
1,AUS,27
2,BEL,67
3,BGR,24
4,BRA,13
5,CAN,30
6,CHE,83
7,CHN,123
8,CYP,22
9,CZE,53
10,DEU,295
11,DNK,118
12,EST,243
13,ESP,41
14,FIN,121
15,FRA,70
16,GBR,73
17,GRC,34
18,HRV,20
19,HUN,38
20,IDN,26
21,IRL,90
22,IND,52
23,ITA,99
24,JPN,20
25,KOR,24
26,LTU,302
27,LUX,43
28,LVA,19139
29,MLT,33
30,MEX,16
31,NLD,80
32,NOR,72
33,POL,294
34,PRT,27
35,ROU,25
36,RUS,1284
37,SWE,120
38,SVN,25
39,SVK,45
40,TUR,43
41,TWN,38
42,USA,54
43,AFG,301
44,ASM,301
45,ATA,301
46,ARM,301
47,AZE,301
48,BGD,301
49,BTN,301
50,BVT,301
51,IOT,301
52,BRN,301
53,KHM,301
54,CXR,301
55,CCK,301
56,COK,301
57,FJI,301
58,PYF,301
59,GEO,301
60,GUM,301
61,HMD,301
62,HKG,301
63,KAZ,301
64,KIR,301
65,KGZ,301
66,LAO,301
67,MAC,301
68,MYS,301
69,MDV,301
70,MHL,301
71,FSM,301
72,MNG,301
73,MMR,301
74,NRU,301
75,NPL,301
76,NCL,301
77,NZL,301
78,NIU,301
79,NFK,301
80,PRK,301
81,MNP,301
82,PAK,301
83,PLW,301
84,PNG,301
85,PHL,301
86,PCN,301
87,WSM,301
88,SGP,301
89,SLB,301
90,SGS,301
91,LKA,301
92,TJK,301
93,THA,301
94,TLS,301
95,TKL,301
96,TON,301
97,TKM,301
98,TUV,301
99,UMI,301
100,UZB,301
101,VUT,301
102,VNM,301
103,WLF,301
104,ALA,227
105,ALB,227
106,AND,227
107,BLR,227
108,BIH,227
109,FRO,227
110,GIB,227
111,GGY,227
112,ISL,227
113,IMN,227
114,JEY,227
115,XKX,227
116,LIE,227
117,MKD,227
118,MDA,227
119,MCO,227
120,MNE,227
121,SMR,227
122,SRB,227
123,SJM,227
124,UKR,227
125,VAT,227
126,DZA,45
127,AGO,45
128,BEN,45
129,BWA,45
130,BFA,45
131,BDI,45
132,CPV,45
133,CMR,45
134,CAF,45
135,TCD,45
136,COM,45
137,COG,45
138,CIV,45
139,DJI,45
140,COD,45
141,GNQ,45
142,ERI,45
143,SWZ,45
144,ETH,45
145,ATF,45
146,GAB,45
147,GMB,45
148,GHA,45
149,GIN,45
150,GNB,45
151,KEN,45
152,LSO,45
153,LBR,45
154,LBY,45
155,MDG,45
156,MWI,45
157,MLI,45
158,MRT,45
159,MUS,45
160,MYT,45
161,MAR,45
162,MOZ,45
163,NAM,45
164,NER,45
165,NGA,45
166,REU,45
167,RWA,45
168,STP,45
169,SEN,45
170,SYC,45
171,SLE,45
172,SOM,45
173,SSD,45
174,SHN,45
175,SDN,45
176,TZA,45
177,TGO,45
178,TUN,45
179,UGA,45
180,ESH,45
181,ZMB,45
182,ZWE,45
183,AIA,46
184,ATG,46
185,ARG,46
186,ABW,46
187,BHS,46
188,BRB,46
189,BLZ,46
190,BMU,46
191,BOL,46
192,BES,46
193,VGB,46
194,CYM,46
195,CHL,46
196,COL,46
197,CRI,46
198,CUB,46
199,CUW,46
200,DMA,46
201,DOM,46
202,ECU,46
203,SLV,46
204,FLK,46
205,GUF,46
206,GRL,46
207,GRD,46
208,GLP,46
209,GTM,46
210,GUY,46
211,HTI,46
212,HND,46
213,JAM,46
214,MTQ,46
215,MSR,46
216,NIC,46
217,PAN,46
218,PRY,46
219,PER,46
220,PRI,46
221,MAF,46
222,SXM,46
223,BLM,46
224,KNA,46
225,LCA,46
226,SPM,46
227,VCT,46
228,SUR,46
229,TTO,46
230,TCA,46
231,VIR,46
232,URY,46
233,VEN,46
234,BHR,182
235,EGY,182
236,IRN,182
237,IRQ,182
238,ISR,182
239,JOR,182
240,KWT,182
241,LBN,182
242,OMN,182
243,PSE,182
244,QAT,182
245,SAU,182
246,SYR,182
247,ARE,182
248,YEM,182
249,ZAF,11
