,country,emission
0,AUT,823
1,AUS,6717
2,BEL,496
3,BGR,284
4,BRA,5275
5,CAN,2423
6,CHE,1971
7,CHN,428
8,CYP,147
9,CZE,484
10,DEU,10753
11,DNK,769
12,EST,151
13,ESP,1081
14,FIN,703
15,FRA,3516
16,GBR,3253
17,GRC,233
18,HRV,189
19,HUN,546
20,IDN,2312
21,IRL,1106
22,IND,2435
23,ITA,1931
24,JPN,17004
25,KOR,19543
26,LTU,86
27,LUX,330
28,LVA,110
29,MLT,124
30,MEX,836
31,NLD,1295
32,NOR,867
33,POL,590
34,PRT,377
35,ROU,291
36,RUS,6042
37,SWE,1158
38,SVN,157
39,SVK,265
40,TUR,672
41,TWN,549465
42,USA,20878
43,AFG,31486
44,ASM,31486
45,ATA,31486
46,ARM,31486
47,AZE,31486
48,BGD,31486
49,BTN,31486
50,BVT,31486
51,IOT,31486
52,BRN,31486
53,KHM,31486
54,CXR,31486
55,CCK,31486
56,COK,31486
57,FJI,31486
58,PYF,31486
59,GEO,31486
60,GUM,31486
61,HMD,31486
62,HKG,31486
63,KAZ,31486
64,KIR,31486
65,KGZ,31486
66,LAO,31486
67,MAC,31486
68,MYS,31486
69,MDV,31486
70,MHL,31486
71,FSM,31486
72,MNG,31486
73,MMR,31486
74,NRU,31486
75,NPL,31486
76,NCL,31486
77,NZL,31486
78,NIU,31486
79,NFK,31486
80,PRK,31486
81,MNP,31486
82,PAK,31486
83,PLW,31486
84,PNG,31486
85,PHL,31486
86,PCN,31486
87,WSM,31486
88,SGP,31486
89,SLB,31486
90,SGS,31486
91,LKA,31486
92,TJK,31486
93,THA,31486
94,TLS,31486
95,TKL,31486
96,TON,31486
97,TKM,31486
98,TUV,31486
99,UMI,31486
100,UZB,31486
101,VUT,31486
102,VNM,31486
103,WLF,31486
104,ALA,730
105,ALB,730
106,AND,730
107,BLR,730
108,BIH,730
109,FRO,730
110,GIB,730
111,GGY,730
112,ISL,730
113,IMN,730
114,JEY,730
115,XKX,730
116,LIE,730
117,MKD,730
118,MDA,730
119,MCO,730
120,MNE,730
121,SMR,730
122,SRB,730
123,SJM,730
124,UKR,730
125,VAT,730
126,DZA,3577
127,AGO,3577
128,BEN,3577
129,BWA,3577
130,BFA,3577
131,BDI,3577
132,CPV,3577
133,CMR,3577
134,CAF,3577
135,TCD,3577
136,COM,3577
137,COG,3577
138,CIV,3577
139,DJI,3577
140,COD,3577
141,GNQ,3577
142,ERI,3577
143,SWZ,3577
144,ETH,3577
145,ATF,3577
146,GAB,3577
147,GMB,3577
148,GHA,3577
149,GIN,3577
150,GNB,3577
151,KEN,3577
152,LSO,3577
153,LBR,3577
154,LBY,3577
155,MDG,3577
156,MWI,3577
157,MLI,3577
158,MRT,3577
159,MUS,3577
160,MYT,3577
161,MAR,3577
162,MOZ,3577
163,NAM,3577
164,NER,3577
165,NGA,3577
166,REU,3577
167,RWA,3577
168,STP,3577
169,SEN,3577
170,SYC,3577
171,SLE,3577
172,SOM,3577
173,SSD,3577
174,SHN,3577
175,SDN,3577
176,TZA,3577
177,TGO,3577
178,TUN,3577
179,UGA,3577
180,ESH,3577
181,ZMB,3577
182,ZWE,3577
183,AIA,6885
184,ATG,6885
185,ARG,6885
186,ABW,6885
187,BHS,6885
188,BRB,6885
189,BLZ,6885
190,BMU,6885
191,BOL,6885
192,BES,6885
193,VGB,6885
194,CYM,6885
195,CHL,6885
196,COL,6885
197,CRI,6885
198,CUB,6885
199,CUW,6885
200,DMA,6885
201,DOM,6885
202,ECU,6885
203,SLV,6885
204,FLK,6885
205,GUF,6885
206,GRL,6885
207,GRD,6885
208,GLP,6885
209,GTM,6885
210,GUY,6885
211,HTI,6885
212,HND,6885
213,JAM,6885
214,MTQ,6885
215,MSR,6885
216,NIC,6885
217,PAN,6885
218,PRY,6885
219,PER,6885
220,PRI,6885
221,MAF,6885
222,SXM,6885
223,BLM,6885
224,KNA,6885
225,LCA,6885
226,SPM,6885
227,VCT,6885
228,SUR,6885
229,TTO,6885
230,TCA,6885
231,VIR,6885
232,URY,6885
233,VEN,6885
234,BHR,16508
235,EGY,16508
236,IRN,16508
237,IRQ,16508
238,ISR,16508
239,JOR,16508
240,KWT,16508
241,LBN,16508
242,OMN,16508
243,PSE,16508
244,QAT,16508
245,SAU,16508
246,SYR,16508
247,ARE,16508
248,YEM,16508
249,ZAF,1744
