,country,emission
0,AUT,944
1,AUS,627
2,BEL,211318
3,BGR,68
4,BRA,558
5,CAN,856
6,CHE,1236
7,CHN,3593
8,CYP,23
9,CZE,558
10,DEU,11601
11,DNK,792
12,EST,41
13,ESP,3340
14,FIN,554
15,FRA,12679
16,GBR,5676
17,GRC,611
18,HRV,64
19,HUN,521
20,IDN,244
21,IRL,1155
22,IND,754
23,ITA,4490
24,JPN,1464
25,KOR,1087
26,LTU,38
27,LUX,154
28,LVA,39
29,MLT,17
30,MEX,469
31,NLD,5643
32,NOR,425
33,POL,869
34,PRT,489
35,ROU,196
36,RUS,726
37,SWE,1524
38,SVN,103
39,SVK,150
40,TUR,1211
41,TWN,179
42,USA,4894
43,AFG,1726
44,ASM,1726
45,ATA,1726
46,ARM,1726
47,AZE,1726
48,BGD,1726
49,BTN,1726
50,BVT,1726
51,IOT,1726
52,BRN,1726
53,KHM,1726
54,CXR,1726
55,CCK,1726
56,COK,1726
57,FJI,1726
58,PYF,1726
59,GEO,1726
60,GUM,1726
61,HMD,1726
62,HKG,1726
63,KAZ,1726
64,KIR,1726
65,KGZ,1726
66,LAO,1726
67,MAC,1726
68,MYS,1726
69,MDV,1726
70,MHL,1726
71,FSM,1726
72,MNG,1726
73,MMR,1726
74,NRU,1726
75,NPL,1726
76,NCL,1726
77,NZL,1726
78,NIU,1726
79,NFK,1726
80,PRK,1726
81,MNP,1726
82,PAK,1726
83,PLW,1726
84,PNG,1726
85,PHL,1726
86,PCN,1726
87,WSM,1726
88,SGP,1726
89,SLB,1726
90,SGS,1726
91,LKA,1726
92,TJK,1726
93,THA,1726
94,TLS,1726
95,TKL,1726
96,TON,1726
97,TKM,1726
98,TUV,1726
99,UMI,1726
100,UZB,1726
101,VUT,1726
102,VNM,1726
103,WLF,1726
104,ALA,492
105,ALB,492
106,AND,492
107,BLR,492
108,BIH,492
109,FRO,492
110,GIB,492
111,GGY,492
112,ISL,492
113,IMN,492
114,JEY,492
115,XKX,492
116,LIE,492
117,MKD,492
118,MDA,492
119,MCO,492
120,MNE,492
121,SMR,492
122,SRB,492
123,SJM,492
124,UKR,492
125,VAT,492
126,DZA,1196
127,AGO,1196
128,BEN,1196
129,BWA,1196
130,BFA,1196
131,BDI,1196
132,CPV,1196
133,CMR,1196
134,CAF,1196
135,TCD,1196
136,COM,1196
137,COG,1196
138,CIV,1196
139,DJI,1196
140,COD,1196
141,GNQ,1196
142,ERI,1196
143,SWZ,1196
144,ETH,1196
145,ATF,1196
146,GAB,1196
147,GMB,1196
148,GHA,1196
149,GIN,1196
150,GNB,1196
151,KEN,1196
152,LSO,1196
153,LBR,1196
154,LBY,1196
155,MDG,1196
156,MWI,1196
157,MLI,1196
158,MRT,1196
159,MUS,1196
160,MYT,1196
161,MAR,1196
162,MOZ,1196
163,NAM,1196
164,NER,1196
165,NGA,1196
166,REU,1196
167,RWA,1196
168,STP,1196
169,SEN,1196
170,SYC,1196
171,SLE,1196
172,SOM,1196
173,SSD,1196
174,SHN,1196
175,SDN,1196
176,TZA,1196
177,TGO,1196
178,TUN,1196
179,UGA,1196
180,ESH,1196
181,ZMB,1196
182,ZWE,1196
183,AIA,1073
184,ATG,1073
185,ARG,1073
186,ABW,1073
187,BHS,1073
188,BRB,1073
189,BLZ,1073
190,BMU,1073
191,BOL,1073
192,BES,1073
193,VGB,1073
194,CYM,1073
195,CHL,1073
196,COL,1073
197,CRI,1073
198,CUB,1073
199,CUW,1073
200,DMA,1073
201,DOM,1073
202,ECU,1073
203,SLV,1073
204,FLK,1073
205,GUF,1073
206,GRL,1073
207,GRD,1073
208,GLP,1073
209,GTM,1073
210,GUY,1073
211,HTI,1073
212,HND,1073
213,JAM,1073
214,MTQ,1073
215,MSR,1073
216,NIC,1073
217,PAN,1073
218,PRY,1073
219,PER,1073
220,PRI,1073
221,MAF,1073
222,SXM,1073
223,BLM,1073
224,KNA,1073
225,LCA,1073
226,SPM,1073
227,VCT,1073
228,SUR,1073
229,TTO,1073
230,TCA,1073
231,VIR,1073
232,URY,1073
233,VEN,1073
234,BHR,1986
235,EGY,1986
236,IRN,1986
237,IRQ,1986
238,ISR,1986
239,JOR,1986
240,KWT,1986
241,LBN,1986
242,OMN,1986
243,PSE,1986
244,QAT,1986
245,SAU,1986
246,SYR,1986
247,ARE,1986
248,YEM,1986
249,ZAF,460
