,country,emission
0,AUT,234
1,AUS,473
2,BEL,991
3,BGR,68
4,BRA,102
5,CAN,468
6,CHE,1534
7,CHN,675
8,CYP,44
9,CZE,29
10,DEU,3214
11,DNK,367
12,EST,32
13,ESP,384
14,FIN,156
15,FRA,1050
16,GBR,2303
17,GRC,76
18,HRV,31
19,HUN,121
20,IDN,59
21,IRL,2350
22,IND,1384
23,ITA,347
24,JPN,16
25,KOR,34
26,LTU,25
27,LUX,1144
28,LVA,26
29,MLT,56
30,MEX,91
31,NLD,1016
32,NOR,219
33,POL,184
34,PRT,82
35,ROU,94
36,RUS,259
37,SWE,649
38,SVN,25
39,SVK,74
40,TUR,83
41,TWN,329
42,USA,1698
43,AFG,6881
44,ASM,6881
45,ATA,6881
46,ARM,6881
47,AZE,6881
48,BGD,6881
49,BTN,6881
50,BVT,6881
51,IOT,6881
52,BRN,6881
53,KHM,6881
54,CXR,6881
55,CCK,6881
56,COK,6881
57,FJI,6881
58,PYF,6881
59,GEO,6881
60,GUM,6881
61,HMD,6881
62,HKG,6881
63,KAZ,6881
64,KIR,6881
65,KGZ,6881
66,LAO,6881
67,MAC,6881
68,MYS,6881
69,MDV,6881
70,MHL,6881
71,FSM,6881
72,MNG,6881
73,MMR,6881
74,NRU,6881
75,NPL,6881
76,NCL,6881
77,NZL,6881
78,NIU,6881
79,NFK,6881
80,PRK,6881
81,MNP,6881
82,PAK,6881
83,PLW,6881
84,PNG,6881
85,PHL,6881
86,PCN,6881
87,WSM,6881
88,SGP,6881
89,SLB,6881
90,SGS,6881
91,LKA,6881
92,TJK,6881
93,THA,6881
94,TLS,6881
95,TKL,6881
96,TON,6881
97,TKM,6881
98,TUV,6881
99,UMI,6881
100,UZB,6881
101,VUT,6881
102,VNM,6881
103,WLF,6881
104,ALA,118
105,ALB,118
106,AND,118
107,BLR,118
108,BIH,118
109,FRO,118
110,GIB,118
111,GGY,118
112,ISL,118
113,IMN,118
114,JEY,118
115,XKX,118
116,LIE,118
117,MKD,118
118,MDA,118
119,MCO,118
120,MNE,118
121,SMR,118
122,SRB,118
123,SJM,118
124,UKR,118
125,VAT,118
126,DZA,1629
127,AGO,1629
128,BEN,1629
129,BWA,1629
130,BFA,1629
131,BDI,1629
132,CPV,1629
133,CMR,1629
134,CAF,1629
135,TCD,1629
136,COM,1629
137,COG,1629
138,CIV,1629
139,DJI,1629
140,COD,1629
141,GNQ,1629
142,ERI,1629
143,SWZ,1629
144,ETH,1629
145,ATF,1629
146,GAB,1629
147,GMB,1629
148,GHA,1629
149,GIN,1629
150,GNB,1629
151,KEN,1629
152,LSO,1629
153,LBR,1629
154,LBY,1629
155,MDG,1629
156,MWI,1629
157,MLI,1629
158,MRT,1629
159,MUS,1629
160,MYT,1629
161,MAR,1629
162,MOZ,1629
163,NAM,1629
164,NER,1629
165,NGA,1629
166,REU,1629
167,RWA,1629
168,STP,1629
169,SEN,1629
170,SYC,1629
171,SLE,1629
172,SOM,1629
173,SSD,1629
174,SHN,1629
175,SDN,1629
176,TZA,1629
177,TGO,1629
178,TUN,1629
179,UGA,1629
180,ESH,1629
181,ZMB,1629
182,ZWE,1629
183,AIA,1062
184,ATG,1062
185,ARG,1062
186,ABW,1062
187,BHS,1062
188,BRB,1062
189,BLZ,1062
190,BMU,1062
191,BOL,1062
192,BES,1062
193,VGB,1062
194,CYM,1062
195,CHL,1062
196,COL,1062
197,CRI,1062
198,CUB,1062
199,CUW,1062
200,DMA,1062
201,DOM,1062
202,ECU,1062
203,SLV,1062
204,FLK,1062
205,GUF,1062
206,GRL,1062
207,GRD,1062
208,GLP,1062
209,GTM,1062
210,GUY,1062
211,HTI,1062
212,HND,1062
213,JAM,1062
214,MTQ,1062
215,MSR,1062
216,NIC,1062
217,PAN,1062
218,PRY,1062
219,PER,1062
220,PRI,1062
221,MAF,1062
222,SXM,1062
223,BLM,1062
224,KNA,1062
225,LCA,1062
226,SPM,1062
227,VCT,1062
228,SUR,1062
229,TTO,1062
230,TCA,1062
231,VIR,1062
232,URY,1062
233,VEN,1062
234,BHR,4422
235,EGY,4422
236,IRN,4422
237,IRQ,4422
238,ISR,4422
239,JOR,4422
240,KWT,4422
241,LBN,4422
242,OMN,4422
243,PSE,4422
244,QAT,4422
245,SAU,4422
246,SYR,4422
247,ARE,4422
248,YEM,4422
249,ZAF,269453
