,country,emission
0,AUT,525
1,AUS,809
2,BEL,1274
3,BGR,17
4,BRA,1167389
5,CAN,668
6,CHE,865
7,CHN,13451
8,CYP,1
9,CZE,174
10,DEU,6452
11,DNK,273
12,EST,13
13,ESP,2189
14,FIN,357
15,FRA,3275
16,GBR,1753
17,GRC,42
18,HRV,5
19,HUN,145
20,IDN,713
21,IRL,709
22,IND,2253
23,ITA,2916
24,JPN,2163
25,KOR,2204
26,LTU,18
27,LUX,160
28,LVA,4
29,MLT,6
30,MEX,1994
31,NLD,3432
32,NOR,245
33,POL,274
34,PRT,1227
35,ROU,96
36,RUS,1721
37,SWE,897
38,SVN,34
39,SVK,45
40,TUR,277
41,TWN,2003
42,USA,27097
43,AFG,4547
44,ASM,4547
45,ATA,4547
46,ARM,4547
47,AZE,4547
48,BGD,4547
49,BTN,4547
50,BVT,4547
51,IOT,4547
52,BRN,4547
53,KHM,4547
54,CXR,4547
55,CCK,4547
56,COK,4547
57,FJI,4547
58,PYF,4547
59,GEO,4547
60,GUM,4547
61,HMD,4547
62,HKG,4547
63,KAZ,4547
64,KIR,4547
65,KGZ,4547
66,LAO,4547
67,MAC,4547
68,MYS,4547
69,MDV,4547
70,MHL,4547
71,FSM,4547
72,MNG,4547
73,MMR,4547
74,NRU,4547
75,NPL,4547
76,NCL,4547
77,NZL,4547
78,NIU,4547
79,NFK,4547
80,PRK,4547
81,MNP,4547
82,PAK,4547
83,PLW,4547
84,PNG,4547
85,PHL,4547
86,PCN,4547
87,WSM,4547
88,SGP,4547
89,SLB,4547
90,SGS,4547
91,LKA,4547
92,TJK,4547
93,THA,4547
94,TLS,4547
95,TKL,4547
96,TON,4547
97,TKM,4547
98,TUV,4547
99,UMI,4547
100,UZB,4547
101,VUT,4547
102,VNM,4547
103,WLF,4547
104,ALA,357
105,ALB,357
106,AND,357
107,BLR,357
108,BIH,357
109,FRO,357
110,GIB,357
111,GGY,357
112,ISL,357
113,IMN,357
114,JEY,357
115,XKX,357
116,LIE,357
117,MKD,357
118,MDA,357
119,MCO,357
120,MNE,357
121,SMR,357
122,SRB,357
123,SJM,357
124,UKR,357
125,VAT,357
126,DZA,3229
127,AGO,3229
128,BEN,3229
129,BWA,3229
130,BFA,3229
131,BDI,3229
132,CPV,3229
133,CMR,3229
134,CAF,3229
135,TCD,3229
136,COM,3229
137,COG,3229
138,CIV,3229
139,DJI,3229
140,COD,3229
141,GNQ,3229
142,ERI,3229
143,SWZ,3229
144,ETH,3229
145,ATF,3229
146,GAB,3229
147,GMB,3229
148,GHA,3229
149,GIN,3229
150,GNB,3229
151,KEN,3229
152,LSO,3229
153,LBR,3229
154,LBY,3229
155,MDG,3229
156,MWI,3229
157,MLI,3229
158,MRT,3229
159,MUS,3229
160,MYT,3229
161,MAR,3229
162,MOZ,3229
163,NAM,3229
164,NER,3229
165,NGA,3229
166,REU,3229
167,RWA,3229
168,STP,3229
169,SEN,3229
170,SYC,3229
171,SLE,3229
172,SOM,3229
173,SSD,3229
174,SHN,3229
175,SDN,3229
176,TZA,3229
177,TGO,3229
178,TUN,3229
179,UGA,3229
180,ESH,3229
181,ZMB,3229
182,ZWE,3229
183,AIA,21982
184,ATG,21982
185,ARG,21982
186,ABW,21982
187,BHS,21982
188,BRB,21982
189,BLZ,21982
190,BMU,21982
191,BOL,21982
192,BES,21982
193,VGB,21982
194,CYM,21982
195,CHL,21982
196,COL,21982
197,CRI,21982
198,CUB,21982
199,CUW,21982
200,DMA,21982
201,DOM,21982
202,ECU,21982
203,SLV,21982
204,FLK,21982
205,GUF,21982
206,GRL,21982
207,GRD,21982
208,GLP,21982
209,GTM,21982
210,GUY,21982
211,HTI,21982
212,HND,21982
213,JAM,21982
214,MTQ,21982
215,MSR,21982
216,NIC,21982
217,PAN,21982
218,PRY,21982
219,PER,21982
220,PRI,21982
221,MAF,21982
222,SXM,21982
223,BLM,21982
224,KNA,21982
225,LCA,21982
226,SPM,21982
227,VCT,21982
228,SUR,21982
229,TTO,21982
230,TCA,21982
231,VIR,21982
232,URY,21982
233,VEN,21982
234,BHR,3862
235,EGY,3862
236,IRN,3862
237,IRQ,3862
238,ISR,3862
239,JOR,3862
240,KWT,3862
241,LBN,3862
242,OMN,3862
243,PSE,3862
244,QAT,3862
245,SAU,3862
246,SYR,3862
247,ARE,3862
248,YEM,3862
249,ZAF,282
