,country,emission
0,AUT,215
1,AUS,133
2,BEL,425
3,BGR,20
4,BRA,181
5,CAN,535
6,CHE,319
7,CHN,526
8,CYP,30
9,CZE,134
10,DEU,2049
11,DNK,1281
12,EST,83
13,ESP,401
14,FIN,694
15,FRA,805
16,GBR,1596
17,GRC,86
18,HRV,26
19,HUN,113
20,IDN,93
21,IRL,482
22,IND,160
23,ITA,624
24,JPN,453
25,KOR,147
26,LTU,75
27,LUX,123
28,LVA,49
29,MLT,8
30,MEX,40
31,NLD,1201
32,NOR,126443
33,POL,374
34,PRT,92
35,ROU,60
36,RUS,571
37,SWE,3749
38,SVN,38
39,SVK,49
40,TUR,104
41,TWN,195
42,USA,970
43,AFG,862
44,ASM,862
45,ATA,862
46,ARM,862
47,AZE,862
48,BGD,862
49,BTN,862
50,BVT,862
51,IOT,862
52,BRN,862
53,KHM,862
54,CXR,862
55,CCK,862
56,COK,862
57,FJI,862
58,PYF,862
59,GEO,862
60,GUM,862
61,HMD,862
62,HKG,862
63,KAZ,862
64,KIR,862
65,KGZ,862
66,LAO,862
67,MAC,862
68,MYS,862
69,MDV,862
70,MHL,862
71,FSM,862
72,MNG,862
73,MMR,862
74,NRU,862
75,NPL,862
76,NCL,862
77,NZL,862
78,NIU,862
79,NFK,862
80,PRK,862
81,MNP,862
82,PAK,862
83,PLW,862
84,PNG,862
85,PHL,862
86,PCN,862
87,WSM,862
88,SGP,862
89,SLB,862
90,SGS,862
91,LKA,862
92,TJK,862
93,THA,862
94,TLS,862
95,TKL,862
96,TON,862
97,TKM,862
98,TUV,862
99,UMI,862
100,UZB,862
101,VUT,862
102,VNM,862
103,WLF,862
104,ALA,82
105,ALB,82
106,AND,82
107,BLR,82
108,BIH,82
109,FRO,82
110,GIB,82
111,GGY,82
112,ISL,82
113,IMN,82
114,JEY,82
115,XKX,82
116,LIE,82
117,MKD,82
118,MDA,82
119,MCO,82
120,MNE,82
121,SMR,82
122,SRB,82
123,SJM,82
124,UKR,82
125,VAT,82
126,DZA,346
127,AGO,346
128,BEN,346
129,BWA,346
130,BFA,346
131,BDI,346
132,CPV,346
133,CMR,346
134,CAF,346
135,TCD,346
136,COM,346
137,COG,346
138,CIV,346
139,DJI,346
140,COD,346
141,GNQ,346
142,ERI,346
143,SWZ,346
144,ETH,346
145,ATF,346
146,GAB,346
147,GMB,346
148,GHA,346
149,GIN,346
150,GNB,346
151,KEN,346
152,LSO,346
153,LBR,346
154,LBY,346
155,MDG,346
156,MWI,346
157,MLI,346
158,MRT,346
159,MUS,346
160,MYT,346
161,MAR,346
162,MOZ,346
163,NAM,346
164,NER,346
165,NGA,346
166,REU,346
167,RWA,346
168,STP,346
169,SEN,346
170,SYC,346
171,SLE,346
172,SOM,346
173,SSD,346
174,SHN,346
175,SDN,346
176,TZA,346
177,TGO,346
178,TUN,346
179,UGA,346
180,ESH,346
181,ZMB,346
182,ZWE,346
183,AIA,496
184,ATG,496
185,ARG,496
186,ABW,496
187,BHS,496
188,BRB,496
189,BLZ,496
190,BMU,496
191,BOL,496
192,BES,496
193,VGB,496
194,CYM,496
195,CHL,496
196,COL,496
197,CRI,496
198,CUB,496
199,CUW,496
200,DMA,496
201,DOM,496
202,ECU,496
203,SLV,496
204,FLK,496
205,GUF,496
206,GRL,496
207,GRD,496
208,GLP,496
209,GTM,496
210,GUY,496
211,HTI,496
212,HND,496
213,JAM,496
214,MTQ,496
215,MSR,496
216,NIC,496
217,PAN,496
218,PRY,496
219,PER,496
220,PRI,496
221,MAF,496
222,SXM,496
223,BLM,496
224,KNA,496
225,LCA,496
226,SPM,496
227,VCT,496
228,SUR,496
229,TTO,496
230,TCA,496
231,VIR,496
232,URY,496
233,VEN,496
234,BHR,587
235,EGY,587
236,IRN,587
237,IRQ,587
238,ISR,587
239,JOR,587
240,KWT,587
241,LBN,587
242,OMN,587
243,PSE,587
244,QAT,587
245,SAU,587
246,SYR,587
247,ARE,587
248,YEM,587
249,ZAF,193
