,country,emission
0,AUT,27
1,AUS,8
2,BEL,38
3,BGR,5
4,BRA,6
5,CAN,9
6,CHE,24
7,CHN,65
8,CYP,3
9,CZE,48
10,DEU,331
11,DNK,72
12,EST,30
13,ESP,28
14,FIN,69
15,FRA,83
16,GBR,66
17,GRC,12
18,HRV,3
19,HUN,19
20,IDN,4
21,IRL,13
22,IND,16
23,ITA,86
24,JPN,8
25,KOR,17
26,LTU,9128
27,LUX,8
28,LVA,66
29,MLT,1
30,MEX,2
31,NLD,58
32,NOR,49
33,POL,314
34,PRT,6
35,ROU,5
36,RUS,1258
37,SWE,103
38,SVN,16
39,SVK,15
40,TUR,26
41,TWN,38
42,USA,52
43,AFG,91
44,ASM,91
45,ATA,91
46,ARM,91
47,AZE,91
48,BGD,91
49,BTN,91
50,BVT,91
51,IOT,91
52,BRN,91
53,KHM,91
54,CXR,91
55,CCK,91
56,COK,91
57,FJI,91
58,PYF,91
59,GEO,91
60,GUM,91
61,HMD,91
62,HKG,91
63,KAZ,91
64,KIR,91
65,KGZ,91
66,LAO,91
67,MAC,91
68,MYS,91
69,MDV,91
70,MHL,91
71,FSM,91
72,MNG,91
73,MMR,91
74,NRU,91
75,NPL,91
76,NCL,91
77,NZL,91
78,NIU,91
79,NFK,91
80,PRK,91
81,MNP,91
82,PAK,91
83,PLW,91
84,PNG,91
85,PHL,91
86,PCN,91
87,WSM,91
88,SGP,91
89,SLB,91
90,SGS,91
91,LKA,91
92,TJK,91
93,THA,91
94,TLS,91
95,TKL,91
96,TON,91
97,TKM,91
98,TUV,91
99,UMI,91
100,UZB,91
101,VUT,91
102,VNM,91
103,WLF,91
104,ALA,356
105,ALB,356
106,AND,356
107,BLR,356
108,BIH,356
109,FRO,356
110,GIB,356
111,GGY,356
112,ISL,356
113,IMN,356
114,JEY,356
115,XKX,356
116,LIE,356
117,MKD,356
118,MDA,356
119,MCO,356
120,MNE,356
121,SMR,356
122,SRB,356
123,SJM,356
124,UKR,356
125,VAT,356
126,DZA,33
127,AGO,33
128,BEN,33
129,BWA,33
130,BFA,33
131,BDI,33
132,CPV,33
133,CMR,33
134,CAF,33
135,TCD,33
136,COM,33
137,COG,33
138,CIV,33
139,DJI,33
140,COD,33
141,GNQ,33
142,ERI,33
143,SWZ,33
144,ETH,33
145,ATF,33
146,GAB,33
147,GMB,33
148,GHA,33
149,GIN,33
150,GNB,33
151,KEN,33
152,LSO,33
153,LBR,33
154,LBY,33
155,MDG,33
156,MWI,33
157,MLI,33
158,MRT,33
159,MUS,33
160,MYT,33
161,MAR,33
162,MOZ,33
163,NAM,33
164,NER,33
165,NGA,33
166,REU,33
167,RWA,33
168,STP,33
169,SEN,33
170,SYC,33
171,SLE,33
172,SOM,33
173,SSD,33
174,SHN,33
175,SDN,33
176,TZA,33
177,TGO,33
178,TUN,33
179,UGA,33
180,ESH,33
181,ZMB,33
182,ZWE,33
183,AIA,28
184,ATG,28
185,ARG,28
186,ABW,28
187,BHS,28
188,BRB,28
189,BLZ,28
190,BMU,28
191,BOL,28
192,BES,28
193,VGB,28
194,CYM,28
195,CHL,28
196,COL,28
197,CRI,28
198,CUB,28
199,CUW,28
200,DMA,28
201,DOM,28
202,ECU,28
203,SLV,28
204,FLK,28
205,GUF,28
206,GRL,28
207,GRD,28
208,GLP,28
209,GTM,28
210,GUY,28
211,HTI,28
212,HND,28
213,JAM,28
214,MTQ,28
215,MSR,28
216,NIC,28
217,PAN,28
218,PRY,28
219,PER,28
220,PRI,28
221,MAF,28
222,SXM,28
223,BLM,28
224,KNA,28
225,LCA,28
226,SPM,28
227,VCT,28
228,SUR,28
229,TTO,28
230,TCA,28
231,VIR,28
232,URY,28
233,VEN,28
234,BHR,57
235,EGY,57
236,IRN,57
237,IRQ,57
238,ISR,57
239,JOR,57
240,KWT,57
241,LBN,57
242,OMN,57
243,PSE,57
244,QAT,57
245,SAU,57
246,SYR,57
247,ARE,57
248,YEM,57
249,ZAF,2
