,country,emission
0,AUT,4021
1,AUS,1100
2,BEL,4490
3,BGR,356
4,BRA,1363
5,CAN,1073
6,CHE,4997
7,CHN,4917
8,CYP,57
9,CZE,1164
10,DEU,21193
11,DNK,1369
12,EST,42
13,ESP,7035
14,FIN,1111
15,FRA,17367
16,GBR,8540
17,GRC,1297
18,HRV,654
19,HUN,1192
20,IDN,774
21,IRL,2933
22,IND,1722
23,ITA,1216966
24,JPN,2911
25,KOR,1652
26,LTU,78
27,LUX,661
28,LVA,46
29,MLT,65
30,MEX,261
31,NLD,5354
32,NOR,2292
33,POL,1550
34,PRT,740
35,ROU,1401
36,RUS,7624
37,SWE,2619
38,SVN,878
39,SVK,528
40,TUR,2298
41,TWN,1777
42,USA,11137
43,AFG,13095
44,ASM,13095
45,ATA,13095
46,ARM,13095
47,AZE,13095
48,BGD,13095
49,BTN,13095
50,BVT,13095
51,IOT,13095
52,BRN,13095
53,KHM,13095
54,CXR,13095
55,CCK,13095
56,COK,13095
57,FJI,13095
58,PYF,13095
59,GEO,13095
60,GUM,13095
61,HMD,13095
62,HKG,13095
63,KAZ,13095
64,KIR,13095
65,KGZ,13095
66,LAO,13095
67,MAC,13095
68,MYS,13095
69,MDV,13095
70,MHL,13095
71,FSM,13095
72,MNG,13095
73,MMR,13095
74,NRU,13095
75,NPL,13095
76,NCL,13095
77,NZL,13095
78,NIU,13095
79,NFK,13095
80,PRK,13095
81,MNP,13095
82,PAK,13095
83,PLW,13095
84,PNG,13095
85,PHL,13095
86,PCN,13095
87,WSM,13095
88,SGP,13095
89,SLB,13095
90,SGS,13095
91,LKA,13095
92,TJK,13095
93,THA,13095
94,TLS,13095
95,TKL,13095
96,TON,13095
97,TKM,13095
98,TUV,13095
99,UMI,13095
100,UZB,13095
101,VUT,13095
102,VNM,13095
103,WLF,13095
104,ALA,1282
105,ALB,1282
106,AND,1282
107,BLR,1282
108,BIH,1282
109,FRO,1282
110,GIB,1282
111,GGY,1282
112,ISL,1282
113,IMN,1282
114,JEY,1282
115,XKX,1282
116,LIE,1282
117,MKD,1282
118,MDA,1282
119,MCO,1282
120,MNE,1282
121,SMR,1282
122,SRB,1282
123,SJM,1282
124,UKR,1282
125,VAT,1282
126,DZA,9102
127,AGO,9102
128,BEN,9102
129,BWA,9102
130,BFA,9102
131,BDI,9102
132,CPV,9102
133,CMR,9102
134,CAF,9102
135,TCD,9102
136,COM,9102
137,COG,9102
138,CIV,9102
139,DJI,9102
140,COD,9102
141,GNQ,9102
142,ERI,9102
143,SWZ,9102
144,ETH,9102
145,ATF,9102
146,GAB,9102
147,GMB,9102
148,GHA,9102
149,GIN,9102
150,GNB,9102
151,KEN,9102
152,LSO,9102
153,LBR,9102
154,LBY,9102
155,MDG,9102
156,MWI,9102
157,MLI,9102
158,MRT,9102
159,MUS,9102
160,MYT,9102
161,MAR,9102
162,MOZ,9102
163,NAM,9102
164,NER,9102
165,NGA,9102
166,REU,9102
167,RWA,9102
168,STP,9102
169,SEN,9102
170,SYC,9102
171,SLE,9102
172,SOM,9102
173,SSD,9102
174,SHN,9102
175,SDN,9102
176,TZA,9102
177,TGO,9102
178,TUN,9102
179,UGA,9102
180,ESH,9102
181,ZMB,9102
182,ZWE,9102
183,AIA,4564
184,ATG,4564
185,ARG,4564
186,ABW,4564
187,BHS,4564
188,BRB,4564
189,BLZ,4564
190,BMU,4564
191,BOL,4564
192,BES,4564
193,VGB,4564
194,CYM,4564
195,CHL,4564
196,COL,4564
197,CRI,4564
198,CUB,4564
199,CUW,4564
200,DMA,4564
201,DOM,4564
202,ECU,4564
203,SLV,4564
204,FLK,4564
205,GUF,4564
206,GRL,4564
207,GRD,4564
208,GLP,4564
209,GTM,4564
210,GUY,4564
211,HTI,4564
212,HND,4564
213,JAM,4564
214,MTQ,4564
215,MSR,4564
216,NIC,4564
217,PAN,4564
218,PRY,4564
219,PER,4564
220,PRI,4564
221,MAF,4564
222,SXM,4564
223,BLM,4564
224,KNA,4564
225,LCA,4564
226,SPM,4564
227,VCT,4564
228,SUR,4564
229,TTO,4564
230,TCA,4564
231,VIR,4564
232,URY,4564
233,VEN,4564
234,BHR,11841
235,EGY,11841
236,IRN,11841
237,IRQ,11841
238,ISR,11841
239,JOR,11841
240,KWT,11841
241,LBN,11841
242,OMN,11841
243,PSE,11841
244,QAT,11841
245,SAU,11841
246,SYR,11841
247,ARE,11841
248,YEM,11841
249,ZAF,1034
