,country,emission
0,AUT,228
1,AUS,373
2,BEL,786
3,BGR,100
4,BRA,1245727
5,CAN,1616
6,CHE,1278
7,CHN,34981
8,CYP,8
9,CZE,132
10,DEU,3427
11,DNK,339
12,EST,26
13,ESP,1300
14,FIN,363
15,FRA,2503
16,GBR,1885
17,GRC,142
18,HRV,27
19,HUN,142
20,IDN,772
21,IRL,574
22,IND,2253
23,ITA,1927
24,JPN,4127
25,KOR,3636
26,LTU,22
27,LUX,42
28,LVA,12
29,MLT,14
30,MEX,1993
31,NLD,916
32,NOR,544
33,POL,291
34,PRT,363
35,ROU,198
36,RUS,1052
37,SWE,474
38,SVN,134
39,SVK,60
40,TUR,803
41,TWN,6351
42,USA,11652
43,AFG,5879
44,ASM,5879
45,ATA,5879
46,ARM,5879
47,AZE,5879
48,BGD,5879
49,BTN,5879
50,BVT,5879
51,IOT,5879
52,BRN,5879
53,KHM,5879
54,CXR,5879
55,CCK,5879
56,COK,5879
57,FJI,5879
58,PYF,5879
59,GEO,5879
60,GUM,5879
61,HMD,5879
62,HKG,5879
63,KAZ,5879
64,KIR,5879
65,KGZ,5879
66,LAO,5879
67,MAC,5879
68,MYS,5879
69,MDV,5879
70,MHL,5879
71,FSM,5879
72,MNG,5879
73,MMR,5879
74,NRU,5879
75,NPL,5879
76,NCL,5879
77,NZL,5879
78,NIU,5879
79,NFK,5879
80,PRK,5879
81,MNP,5879
82,PAK,5879
83,PLW,5879
84,PNG,5879
85,PHL,5879
86,PCN,5879
87,WSM,5879
88,SGP,5879
89,SLB,5879
90,SGS,5879
91,LKA,5879
92,TJK,5879
93,THA,5879
94,TLS,5879
95,TKL,5879
96,TON,5879
97,TKM,5879
98,TUV,5879
99,UMI,5879
100,UZB,5879
101,VUT,5879
102,VNM,5879
103,WLF,5879
104,ALA,361
105,ALB,361
106,AND,361
107,BLR,361
108,BIH,361
109,FRO,361
110,GIB,361
111,GGY,361
112,ISL,361
113,IMN,361
114,JEY,361
115,XKX,361
116,LIE,361
117,MKD,361
118,MDA,361
119,MCO,361
120,MNE,361
121,SMR,361
122,SRB,361
123,SJM,361
124,UKR,361
125,VAT,361
126,DZA,1693
127,AGO,1693
128,BEN,1693
129,BWA,1693
130,BFA,1693
131,BDI,1693
132,CPV,1693
133,CMR,1693
134,CAF,1693
135,TCD,1693
136,COM,1693
137,COG,1693
138,CIV,1693
139,DJI,1693
140,COD,1693
141,GNQ,1693
142,ERI,1693
143,SWZ,1693
144,ETH,1693
145,ATF,1693
146,GAB,1693
147,GMB,1693
148,GHA,1693
149,GIN,1693
150,GNB,1693
151,KEN,1693
152,LSO,1693
153,LBR,1693
154,LBY,1693
155,MDG,1693
156,MWI,1693
157,MLI,1693
158,MRT,1693
159,MUS,1693
160,MYT,1693
161,MAR,1693
162,MOZ,1693
163,NAM,1693
164,NER,1693
165,NGA,1693
166,REU,1693
167,RWA,1693
168,STP,1693
169,SEN,1693
170,SYC,1693
171,SLE,1693
172,SOM,1693
173,SSD,1693
174,SHN,1693
175,SDN,1693
176,TZA,1693
177,TGO,1693
178,TUN,1693
179,UGA,1693
180,ESH,1693
181,ZMB,1693
182,ZWE,1693
183,AIA,27325
184,ATG,27325
185,ARG,27325
186,ABW,27325
187,BHS,27325
188,BRB,27325
189,BLZ,27325
190,BMU,27325
191,BOL,27325
192,BES,27325
193,VGB,27325
194,CYM,27325
195,CHL,27325
196,COL,27325
197,CRI,27325
198,CUB,27325
199,CUW,27325
200,DMA,27325
201,DOM,27325
202,ECU,27325
203,SLV,27325
204,FLK,27325
205,GUF,27325
206,GRL,27325
207,GRD,27325
208,GLP,27325
209,GTM,27325
210,GUY,27325
211,HTI,27325
212,HND,27325
213,JAM,27325
214,MTQ,27325
215,MSR,27325
216,NIC,27325
217,PAN,27325
218,PRY,27325
219,PER,27325
220,PRI,27325
221,MAF,27325
222,SXM,27325
223,BLM,27325
224,KNA,27325
225,LCA,27325
226,SPM,27325
227,VCT,27325
228,SUR,27325
229,TTO,27325
230,TCA,27325
231,VIR,27325
232,URY,27325
233,VEN,27325
234,BHR,7495
235,EGY,7495
236,IRN,7495
237,IRQ,7495
238,ISR,7495
239,JOR,7495
240,KWT,7495
241,LBN,7495
242,OMN,7495
243,PSE,7495
244,QAT,7495
245,SAU,7495
246,SYR,7495
247,ARE,7495
248,YEM,7495
249,ZAF,117
