,country,emission
0,AUT,425
1,AUS,298
2,BEL,704
3,BGR,29
4,BRA,116
5,CAN,243
6,CHE,521
7,CHN,709
8,CYP,58
9,CZE,124
10,DEU,3660
11,DNK,108891
12,EST,54
13,ESP,517
14,FIN,622
15,FRA,1332
16,GBR,1621
17,GRC,228
18,HRV,76
19,HUN,173
20,IDN,96
21,IRL,393
22,IND,239
23,ITA,957
24,JPN,511
25,KOR,231
26,LTU,70
27,LUX,104
28,LVA,53
29,MLT,23
30,MEX,103
31,NLD,1363
32,NOR,1601
33,POL,513
34,PRT,177
35,ROU,52
36,RUS,396
37,SWE,2613
38,SVN,74
39,SVK,51
40,TUR,262
41,TWN,271
42,USA,1005
43,AFG,1542
44,ASM,1542
45,ATA,1542
46,ARM,1542
47,AZE,1542
48,BGD,1542
49,BTN,1542
50,BVT,1542
51,IOT,1542
52,BRN,1542
53,KHM,1542
54,CXR,1542
55,CCK,1542
56,COK,1542
57,FJI,1542
58,PYF,1542
59,GEO,1542
60,GUM,1542
61,HMD,1542
62,HKG,1542
63,KAZ,1542
64,KIR,1542
65,KGZ,1542
66,LAO,1542
67,MAC,1542
68,MYS,1542
69,MDV,1542
70,MHL,1542
71,FSM,1542
72,MNG,1542
73,MMR,1542
74,NRU,1542
75,NPL,1542
76,NCL,1542
77,NZL,1542
78,NIU,1542
79,NFK,1542
80,PRK,1542
81,MNP,1542
82,PAK,1542
83,PLW,1542
84,PNG,1542
85,PHL,1542
86,PCN,1542
87,WSM,1542
88,SGP,1542
89,SLB,1542
90,SGS,1542
91,LKA,1542
92,TJK,1542
93,THA,1542
94,TLS,1542
95,TKL,1542
96,TON,1542
97,TKM,1542
98,TUV,1542
99,UMI,1542
100,UZB,1542
101,VUT,1542
102,VNM,1542
103,WLF,1542
104,ALA,145
105,ALB,145
106,AND,145
107,BLR,145
108,BIH,145
109,FRO,145
110,GIB,145
111,GGY,145
112,ISL,145
113,IMN,145
114,JEY,145
115,XKX,145
116,LIE,145
117,MKD,145
118,MDA,145
119,MCO,145
120,MNE,145
121,SMR,145
122,SRB,145
123,SJM,145
124,UKR,145
125,VAT,145
126,DZA,559
127,AGO,559
128,BEN,559
129,BWA,559
130,BFA,559
131,BDI,559
132,CPV,559
133,CMR,559
134,CAF,559
135,TCD,559
136,COM,559
137,COG,559
138,CIV,559
139,DJI,559
140,COD,559
141,GNQ,559
142,ERI,559
143,SWZ,559
144,ETH,559
145,ATF,559
146,GAB,559
147,GMB,559
148,GHA,559
149,GIN,559
150,GNB,559
151,KEN,559
152,LSO,559
153,LBR,559
154,LBY,559
155,MDG,559
156,MWI,559
157,MLI,559
158,MRT,559
159,MUS,559
160,MYT,559
161,MAR,559
162,MOZ,559
163,NAM,559
164,NER,559
165,NGA,559
166,REU,559
167,RWA,559
168,STP,559
169,SEN,559
170,SYC,559
171,SLE,559
172,SOM,559
173,SSD,559
174,SHN,559
175,SDN,559
176,TZA,559
177,TGO,559
178,TUN,559
179,UGA,559
180,ESH,559
181,ZMB,559
182,ZWE,559
183,AIA,906
184,ATG,906
185,ARG,906
186,ABW,906
187,BHS,906
188,BRB,906
189,BLZ,906
190,BMU,906
191,BOL,906
192,BES,906
193,VGB,906
194,CYM,906
195,CHL,906
196,COL,906
197,CRI,906
198,CUB,906
199,CUW,906
200,DMA,906
201,DOM,906
202,ECU,906
203,SLV,906
204,FLK,906
205,GUF,906
206,GRL,906
207,GRD,906
208,GLP,906
209,GTM,906
210,GUY,906
211,HTI,906
212,HND,906
213,JAM,906
214,MTQ,906
215,MSR,906
216,NIC,906
217,PAN,906
218,PRY,906
219,PER,906
220,PRI,906
221,MAF,906
222,SXM,906
223,BLM,906
224,KNA,906
225,LCA,906
226,SPM,906
227,VCT,906
228,SUR,906
229,TTO,906
230,TCA,906
231,VIR,906
232,URY,906
233,VEN,906
234,BHR,1150
235,EGY,1150
236,IRN,1150
237,IRQ,1150
238,ISR,1150
239,JOR,1150
240,KWT,1150
241,LBN,1150
242,OMN,1150
243,PSE,1150
244,QAT,1150
245,SAU,1150
246,SYR,1150
247,ARE,1150
248,YEM,1150
249,ZAF,153
