,country,emission
0,AUT,938
1,AUS,18228
2,BEL,1659
3,BGR,73
4,BRA,3007
5,CAN,4112
6,CHE,2646
7,CHN,40176
8,CYP,40
9,CZE,310
10,DEU,10035
11,DNK,1074
12,EST,64
13,ESP,1907
14,FIN,1036
15,FRA,4808
16,GBR,6564
17,GRC,288
18,HRV,95
19,HUN,292
20,IDN,9121
21,IRL,1841
22,IND,2663
23,ITA,2440
24,JPN,3227451
25,KOR,12021
26,LTU,37
27,LUX,427
28,LVA,43
29,MLT,98
30,MEX,952
31,NLD,2599
32,NOR,1672
33,POL,357
34,PRT,238
35,ROU,148
36,RUS,8100
37,SWE,1789
38,SVN,62
39,SVK,101
40,TUR,279
41,TWN,8437
42,USA,33696
43,AFG,39055
44,ASM,39055
45,ATA,39055
46,ARM,39055
47,AZE,39055
48,BGD,39055
49,BTN,39055
50,BVT,39055
51,IOT,39055
52,BRN,39055
53,KHM,39055
54,CXR,39055
55,CCK,39055
56,COK,39055
57,FJI,39055
58,PYF,39055
59,GEO,39055
60,GUM,39055
61,HMD,39055
62,HKG,39055
63,KAZ,39055
64,KIR,39055
65,KGZ,39055
66,LAO,39055
67,MAC,39055
68,MYS,39055
69,MDV,39055
70,MHL,39055
71,FSM,39055
72,MNG,39055
73,MMR,39055
74,NRU,39055
75,NPL,39055
76,NCL,39055
77,NZL,39055
78,NIU,39055
79,NFK,39055
80,PRK,39055
81,MNP,39055
82,PAK,39055
83,PLW,39055
84,PNG,39055
85,PHL,39055
86,PCN,39055
87,WSM,39055
88,SGP,39055
89,SLB,39055
90,SGS,39055
91,LKA,39055
92,TJK,39055
93,THA,39055
94,TLS,39055
95,TKL,39055
96,TON,39055
97,TKM,39055
98,TUV,39055
99,UMI,39055
100,UZB,39055
101,VUT,39055
102,VNM,39055
103,WLF,39055
104,ALA,353
105,ALB,353
106,AND,353
107,BLR,353
108,BIH,353
109,FRO,353
110,GIB,353
111,GGY,353
112,ISL,353
113,IMN,353
114,JEY,353
115,XKX,353
116,LIE,353
117,MKD,353
118,MDA,353
119,MCO,353
120,MNE,353
121,SMR,353
122,SRB,353
123,SJM,353
124,UKR,353
125,VAT,353
126,DZA,3571
127,AGO,3571
128,BEN,3571
129,BWA,3571
130,BFA,3571
131,BDI,3571
132,CPV,3571
133,CMR,3571
134,CAF,3571
135,TCD,3571
136,COM,3571
137,COG,3571
138,CIV,3571
139,DJI,3571
140,COD,3571
141,GNQ,3571
142,ERI,3571
143,SWZ,3571
144,ETH,3571
145,ATF,3571
146,GAB,3571
147,GMB,3571
148,GHA,3571
149,GIN,3571
150,GNB,3571
151,KEN,3571
152,LSO,3571
153,LBR,3571
154,LBY,3571
155,MDG,3571
156,MWI,3571
157,MLI,3571
158,MRT,3571
159,MUS,3571
160,MYT,3571
161,MAR,3571
162,MOZ,3571
163,NAM,3571
164,NER,3571
165,NGA,3571
166,REU,3571
167,RWA,3571
168,STP,3571
169,SEN,3571
170,SYC,3571
171,SLE,3571
172,SOM,3571
173,SSD,3571
174,SHN,3571
175,SDN,3571
176,TZA,3571
177,TGO,3571
178,TUN,3571
179,UGA,3571
180,ESH,3571
181,ZMB,3571
182,ZWE,3571
183,AIA,5549
184,ATG,5549
185,ARG,5549
186,ABW,5549
187,BHS,5549
188,BRB,5549
189,BLZ,5549
190,BMU,5549
191,BOL,5549
192,BES,5549
193,VGB,5549
194,CYM,5549
195,CHL,5549
196,COL,5549
197,CRI,5549
198,CUB,5549
199,CUW,5549
200,DMA,5549
201,DOM,5549
202,ECU,5549
203,SLV,5549
204,FLK,5549
205,GUF,5549
206,GRL,5549
207,GRD,5549
208,GLP,5549
209,GTM,5549
210,GUY,5549
211,HTI,5549
212,HND,5549
213,JAM,5549
214,MTQ,5549
215,MSR,5549
216,NIC,5549
217,PAN,5549
218,PRY,5549
219,PER,5549
220,PRI,5549
221,MAF,5549
222,SXM,5549
223,BLM,5549
224,KNA,5549
225,LCA,5549
226,SPM,5549
227,VCT,5549
228,SUR,5549
229,TTO,5549
230,TCA,5549
231,VIR,5549
232,URY,5549
233,VEN,5549
234,BHR,64287
235,EGY,64287
236,IRN,64287
237,IRQ,64287
238,ISR,64287
239,JOR,64287
240,KWT,64287
241,LBN,64287
242,OMN,64287
243,PSE,64287
244,QAT,64287
245,SAU,64287
246,SYR,64287
247,ARE,64287
248,YEM,64287
249,ZAF,1035
