,country,emission
0,AUT,268
1,AUS,195
2,BEL,409
3,BGR,647
4,BRA,143
5,CAN,220
6,CHE,702
7,CHN,999
8,CYP,119
9,CZE,168
10,DEU,1616
11,DNK,309
12,EST,61
13,ESP,672
14,FIN,158
15,FRA,1091
16,GBR,731
17,GRC,104475
18,HRV,96
19,HUN,183
20,IDN,114
21,IRL,386
22,IND,363
23,ITA,1794
24,JPN,175
25,KOR,214
26,LTU,52
27,LUX,143
28,LVA,46
29,MLT,67
30,MEX,143
31,NLD,547
32,NOR,471
33,POL,302
34,PRT,218
35,ROU,309
36,RUS,3705
37,SWE,296
38,SVN,97
39,SVK,104
40,TUR,604
41,TWN,242
42,USA,467
43,AFG,2766
44,ASM,2766
45,ATA,2766
46,ARM,2766
47,AZE,2766
48,BGD,2766
49,BTN,2766
50,BVT,2766
51,IOT,2766
52,BRN,2766
53,KHM,2766
54,CXR,2766
55,CCK,2766
56,COK,2766
57,FJI,2766
58,PYF,2766
59,GEO,2766
60,GUM,2766
61,HMD,2766
62,HKG,2766
63,KAZ,2766
64,KIR,2766
65,KGZ,2766
66,LAO,2766
67,MAC,2766
68,MYS,2766
69,MDV,2766
70,MHL,2766
71,FSM,2766
72,MNG,2766
73,MMR,2766
74,NRU,2766
75,NPL,2766
76,NCL,2766
77,NZL,2766
78,NIU,2766
79,NFK,2766
80,PRK,2766
81,MNP,2766
82,PAK,2766
83,PLW,2766
84,PNG,2766
85,PHL,2766
86,PCN,2766
87,WSM,2766
88,SGP,2766
89,SLB,2766
90,SGS,2766
91,LKA,2766
92,TJK,2766
93,THA,2766
94,TLS,2766
95,TKL,2766
96,TON,2766
97,TKM,2766
98,TUV,2766
99,UMI,2766
100,UZB,2766
101,VUT,2766
102,VNM,2766
103,WLF,2766
104,ALA,503
105,ALB,503
106,AND,503
107,BLR,503
108,BIH,503
109,FRO,503
110,GIB,503
111,GGY,503
112,ISL,503
113,IMN,503
114,JEY,503
115,XKX,503
116,LIE,503
117,MKD,503
118,MDA,503
119,MCO,503
120,MNE,503
121,SMR,503
122,SRB,503
123,SJM,503
124,UKR,503
125,VAT,503
126,DZA,1815
127,AGO,1815
128,BEN,1815
129,BWA,1815
130,BFA,1815
131,BDI,1815
132,CPV,1815
133,CMR,1815
134,CAF,1815
135,TCD,1815
136,COM,1815
137,COG,1815
138,CIV,1815
139,DJI,1815
140,COD,1815
141,GNQ,1815
142,ERI,1815
143,SWZ,1815
144,ETH,1815
145,ATF,1815
146,GAB,1815
147,GMB,1815
148,GHA,1815
149,GIN,1815
150,GNB,1815
151,KEN,1815
152,LSO,1815
153,LBR,1815
154,LBY,1815
155,MDG,1815
156,MWI,1815
157,MLI,1815
158,MRT,1815
159,MUS,1815
160,MYT,1815
161,MAR,1815
162,MOZ,1815
163,NAM,1815
164,NER,1815
165,NGA,1815
166,REU,1815
167,RWA,1815
168,STP,1815
169,SEN,1815
170,SYC,1815
171,SLE,1815
172,SOM,1815
173,SSD,1815
174,SHN,1815
175,SDN,1815
176,TZA,1815
177,TGO,1815
178,TUN,1815
179,UGA,1815
180,ESH,1815
181,ZMB,1815
182,ZWE,1815
183,AIA,652
184,ATG,652
185,ARG,652
186,ABW,652
187,BHS,652
188,BRB,652
189,BLZ,652
190,BMU,652
191,BOL,652
192,BES,652
193,VGB,652
194,CYM,652
195,CHL,652
196,COL,652
197,CRI,652
198,CUB,652
199,CUW,652
200,DMA,652
201,DOM,652
202,ECU,652
203,SLV,652
204,FLK,652
205,GUF,652
206,GRL,652
207,GRD,652
208,GLP,652
209,GTM,652
210,GUY,652
211,HTI,652
212,HND,652
213,JAM,652
214,MTQ,652
215,MSR,652
216,NIC,652
217,PAN,652
218,PRY,652
219,PER,652
220,PRI,652
221,MAF,652
222,SXM,652
223,BLM,652
224,KNA,652
225,LCA,652
226,SPM,652
227,VCT,652
228,SUR,652
229,TTO,652
230,TCA,652
231,VIR,652
232,URY,652
233,VEN,652
234,BHR,6564
235,EGY,6564
236,IRN,6564
237,IRQ,6564
238,ISR,6564
239,JOR,6564
240,KWT,6564
241,LBN,6564
242,OMN,6564
243,PSE,6564
244,QAT,6564
245,SAU,6564
246,SYR,6564
247,ARE,6564
248,YEM,6564
249,ZAF,88
