,country,emission
0,AUT,4527
1,AUS,43443
2,BEL,9444
3,BGR,998
4,BRA,34910
5,CAN,15899
6,CHE,14535
7,CHN,11375152
8,CYP,175
9,CZE,1967
10,DEU,73789
11,DNK,3604
12,EST,260
13,ESP,9952
14,FIN,3623
15,FRA,28645
16,GBR,24093
17,GRC,1052
18,HRV,308
19,HUN,1925
20,IDN,19219
21,IRL,5615
22,IND,18234
23,ITA,13633
24,JPN,121543
25,KOR,104553
26,LTU,189
27,LUX,1536
28,LVA,172
29,MLT,215
30,MEX,5879
31,NLD,9823
32,NOR,3335
33,POL,2345
34,PRT,1486
35,ROU,765
36,RUS,40606
37,SWE,7156
38,SVN,360
39,SVK,1063
40,TUR,4499
41,TWN,235
42,USA,138817
43,AFG,202534
44,ASM,202534
45,ATA,202534
46,ARM,202534
47,AZE,202534
48,BGD,202534
49,BTN,202534
50,BVT,202534
51,IOT,202534
52,BRN,202534
53,KHM,202534
54,CXR,202534
55,CCK,202534
56,COK,202534
57,FJI,202534
58,PYF,202534
59,GEO,202534
60,GUM,202534
61,HMD,202534
62,HKG,202534
63,KAZ,202534
64,KIR,202534
65,KGZ,202534
66,LAO,202534
67,MAC,202534
68,MYS,202534
69,MDV,202534
70,MHL,202534
71,FSM,202534
72,MNG,202534
73,MMR,202534
74,NRU,202534
75,NPL,202534
76,NCL,202534
77,NZL,202534
78,NIU,202534
79,NFK,202534
80,PRK,202534
81,MNP,202534
82,PAK,202534
83,PLW,202534
84,PNG,202534
85,PHL,202534
86,PCN,202534
87,WSM,202534
88,SGP,202534
89,SLB,202534
90,SGS,202534
91,LKA,202534
92,TJK,202534
93,THA,202534
94,TLS,202534
95,TKL,202534
96,TON,202534
97,TKM,202534
98,TUV,202534
99,UMI,202534
100,UZB,202534
101,VUT,202534
102,VNM,202534
103,WLF,202534
104,ALA,2686
105,ALB,2686
106,AND,2686
107,BLR,2686
108,BIH,2686
109,FRO,2686
110,GIB,2686
111,GGY,2686
112,ISL,2686
113,IMN,2686
114,JEY,2686
115,XKX,2686
116,LIE,2686
117,MKD,2686
118,MDA,2686
119,MCO,2686
120,MNE,2686
121,SMR,2686
122,SRB,2686
123,SJM,2686
124,UKR,2686
125,VAT,2686
126,DZA,42577
127,AGO,42577
128,BEN,42577
129,BWA,42577
130,BFA,42577
131,BDI,42577
132,CPV,42577
133,CMR,42577
134,CAF,42577
135,TCD,42577
136,COM,42577
137,COG,42577
138,CIV,42577
139,DJI,42577
140,COD,42577
141,GNQ,42577
142,ERI,42577
143,SWZ,42577
144,ETH,42577
145,ATF,42577
146,GAB,42577
147,GMB,42577
148,GHA,42577
149,GIN,42577
150,GNB,42577
151,KEN,42577
152,LSO,42577
153,LBR,42577
154,LBY,42577
155,MDG,42577
156,MWI,42577
157,MLI,42577
158,MRT,42577
159,MUS,42577
160,MYT,42577
161,MAR,42577
162,MOZ,42577
163,NAM,42577
164,NER,42577
165,NGA,42577
166,REU,42577
167,RWA,42577
168,STP,42577
169,SEN,42577
170,SYC,42577
171,SLE,42577
172,SOM,42577
173,SSD,42577
174,SHN,42577
175,SDN,42577
176,TZA,42577
177,TGO,42577
178,TUN,42577
179,UGA,42577
180,ESH,42577
181,ZMB,42577
182,ZWE,42577
183,AIA,52443
184,ATG,52443
185,ARG,52443
186,ABW,52443
187,BHS,52443
188,BRB,52443
189,BLZ,52443
190,BMU,52443
191,BOL,52443
192,BES,52443
193,VGB,52443
194,CYM,52443
195,CHL,52443
196,COL,52443
197,CRI,52443
198,CUB,52443
199,CUW,52443
200,DMA,52443
201,DOM,52443
202,ECU,52443
203,SLV,52443
204,FLK,52443
205,GUF,52443
206,GRL,52443
207,GRD,52443
208,GLP,52443
209,GTM,52443
210,GUY,52443
211,HTI,52443
212,HND,52443
213,JAM,52443
214,MTQ,52443
215,MSR,52443
216,NIC,52443
217,PAN,52443
218,PRY,52443
219,PER,52443
220,PRI,52443
221,MAF,52443
222,SXM,52443
223,BLM,52443
224,KNA,52443
225,LCA,52443
226,SPM,52443
227,VCT,52443
228,SUR,52443
229,TTO,52443
230,TCA,52443
231,VIR,52443
232,URY,52443
233,VEN,52443
234,BHR,117178
235,EGY,117178
236,IRN,117178
237,IRQ,117178
238,ISR,117178
239,JOR,117178
240,KWT,117178
241,LBN,117178
242,OMN,117178
243,PSE,117178
244,QAT,117178
245,SAU,117178
246,SYR,117178
247,ARE,117178
248,YEM,117178
249,ZAF,4968
